t(c)	y(m)
17.810	5630.75
17.811	5631.34
17.812	5631.94
17.813	5632.53
17.814	5633.13
17.815	5633.72
17.816	5634.32
17.817	5634.91
17.818	5635.51
17.819	5636.11
17.820	5636.70
17.821	5637.30
17.822	5637.89
17.823	5638.49
17.824	5639.08
17.825	5639.68
17.826	5640.27
17.827	5640.87
17.828	5641.46
17.829	5642.06
17.830	5642.65
17.831	5643.25
17.832	5643.85
17.833	5644.44
17.834	5645.04
17.835	5645.63
17.836	5646.23
17.837	5646.82
17.838	5647.42
17.839	5648.02
17.840	5648.61
17.841	5649.21
17.842	5649.80
17.843	5650.40
17.844	5651.00
17.845	5651.59
17.846	5652.19
17.847	5652.78
17.848	5653.38
17.849	5653.98
17.850	5654.57
17.851	5655.17
17.852	5655.76
17.853	5656.36
17.854	5656.96
17.855	5657.55
17.856	5658.15
17.857	5658.75
17.858	5659.34
17.859	5659.94
17.860	5660.54
17.861	5661.13
17.862	5661.73
17.863	5662.32
17.864	5662.92
17.865	5663.52
17.866	5664.11
17.867	5664.71
17.868	5665.31
17.869	5665.90
17.870	5666.50
17.871	5667.10
17.872	5667.70
17.873	5668.29
17.874	5668.89
17.875	5669.49
17.876	5670.08
17.877	5670.68
17.878	5671.28
17.879	5671.87
17.880	5672.47
17.881	5673.07
17.882	5673.67
17.883	5674.26
17.884	5674.86
17.885	5675.46
17.886	5676.05
17.887	5676.65
17.888	5677.25
17.889	5677.85
17.890	5678.44
17.891	5679.04
17.892	5679.64
17.893	5680.24
17.894	5680.83
17.895	5681.43
17.896	5682.03
17.897	5682.63
17.898	5683.22
17.899	5683.82
17.900	5684.42
17.901	5685.02
17.902	5685.62
17.903	5686.21
17.904	5686.81
17.905	5687.41
17.906	5688.01
17.907	5688.60
17.908	5689.20
17.909	5689.80
17.910	5690.40
17.911	5691.00
17.912	5691.59
17.913	5692.19
17.914	5692.79
17.915	5693.39
17.916	5693.99
17.917	5694.59
17.918	5695.18
17.919	5695.78
17.920	5696.38
17.921	5696.98
17.922	5697.58
17.923	5698.18
17.924	5698.77
17.925	5699.37
17.926	5699.97
17.927	5700.57
17.928	5701.17
17.929	5701.77
17.930	5702.37
17.931	5702.96
17.932	5703.56
17.933	5704.16
17.934	5704.76
17.935	5705.36
17.936	5705.96
17.937	5706.56
17.938	5707.16
17.939	5707.75
17.940	5708.35
17.941	5708.95
17.942	5709.55
17.943	5710.15
17.944	5710.75
17.945	5711.35
17.946	5711.95
17.947	5712.55
17.948	5713.15
17.949	5713.75
17.950	5714.34
17.951	5714.94
17.952	5715.54
17.953	5716.14
17.954	5716.74
17.955	5717.34
17.956	5717.94
17.957	5718.54
17.958	5719.14
17.959	5719.74
17.960	5720.34
17.961	5720.94
17.962	5721.54
17.963	5722.14
17.964	5722.74
17.965	5723.34
17.966	5723.94
17.967	5724.54
17.968	5725.14
17.969	5725.74
17.970	5726.34
17.971	5726.94
17.972	5727.54
17.973	5728.14
17.974	5728.74
17.975	5729.34
17.976	5729.94
17.977	5730.54
17.978	5731.14
17.979	5731.74
17.980	5732.34
17.981	5732.94
17.982	5733.54
17.983	5734.14
17.984	5734.74
17.985	5735.34
17.986	5735.94
17.987	5736.54
17.988	5737.14
17.989	5737.74
17.990	5738.34
17.991	5738.94
17.992	5739.54
17.993	5740.14
17.994	5740.74
17.995	5741.34
17.996	5741.95
17.997	5742.55
17.998	5743.15
17.999	5743.75
18.000	5744.35
18.001	5744.95
18.002	5745.55
18.003	5746.15
18.004	5746.75
18.005	5747.35
18.006	5747.95
18.007	5748.55
18.008	5749.16
18.009	5749.76
18.010	5750.36
18.011	5750.96
18.012	5751.56
18.013	5752.16
18.014	5752.76
18.015	5753.36
18.016	5753.97
18.017	5754.57
18.018	5755.17
18.019	5755.77
18.020	5756.37
18.021	5756.97
18.022	5757.57
18.023	5758.18
18.024	5758.78
18.025	5759.38
18.026	5759.98
18.027	5760.58
18.028	5761.18
18.029	5761.79
18.030	5762.39
18.031	5762.99
18.032	5763.59
18.033	5764.19
18.034	5764.79
18.035	5765.40
18.036	5766.00
18.037	5766.60
18.038	5767.20
18.039	5767.80
18.040	5768.41
18.041	5769.01
18.042	5769.61
18.043	5770.21
18.044	5770.82
18.045	5771.42
18.046	5772.02
18.047	5772.62
18.048	5773.22
18.049	5773.83
18.050	5774.43
18.051	5775.03
18.052	5775.63
18.053	5776.24
18.054	5776.84
18.055	5777.44
18.056	5778.04
18.057	5778.65
18.058	5779.25
18.059	5779.85
18.060	5780.45
18.061	5781.06
18.062	5781.66
18.063	5782.26
18.064	5782.87
18.065	5783.47
18.066	5784.07
18.067	5784.67
18.068	5785.28
18.069	5785.88
18.070	5786.48
18.071	5787.09
18.072	5787.69
18.073	5788.29
18.074	5788.90
18.075	5789.50
18.076	5790.10
18.077	5790.71
18.078	5791.31
18.079	5791.91
18.080	5792.52
18.081	5793.12
18.082	5793.72
18.083	5794.33
18.084	5794.93
18.085	5795.53
18.086	5796.14
18.087	5796.74
18.088	5797.34
18.089	5797.95
18.090	5798.55
18.091	5799.15
18.092	5799.76
18.093	5800.36
18.094	5800.97
18.095	5801.57
18.096	5802.17
18.097	5802.78
18.098	5803.38
18.099	5803.98
18.100	5804.59
18.101	5805.19
18.102	5805.80
18.103	5806.40
18.104	5807.00
18.105	5807.61
18.106	5808.21
18.107	5808.82
18.108	5809.42
18.109	5810.03
18.110	5810.63
18.111	5811.23
18.112	5811.84
18.113	5812.44
18.114	5813.05
18.115	5813.65
18.116	5814.26
18.117	5814.86
18.118	5815.46
18.119	5816.07
18.120	5816.67
18.121	5817.28
18.122	5817.88
18.123	5818.49
18.124	5819.09
18.125	5819.70
18.126	5820.30
18.127	5820.91
18.128	5821.51
18.129	5822.12
18.130	5822.72
18.131	5823.33
18.132	5823.93
18.133	5824.54
18.134	5825.14
18.135	5825.75
18.136	5826.35
18.137	5826.96
18.138	5827.56
18.139	5828.17
18.140	5828.77
18.141	5829.38
18.142	5829.98
18.143	5830.59
18.144	5831.19
18.145	5831.80
18.146	5832.40
18.147	5833.01
18.148	5833.61
18.149	5834.22
18.150	5834.83
18.151	5835.43
18.152	5836.04
18.153	5836.64
18.154	5837.25
18.155	5837.85
18.156	5838.46
18.157	5839.07
18.158	5839.67
18.159	5840.28
18.160	5840.88
18.161	5841.49
18.162	5842.09
18.163	5842.70
18.164	5843.31
18.165	5843.91
18.166	5844.52
18.167	5845.12
18.168	5845.73
18.169	5846.34
18.170	5846.94
18.171	5847.55
18.172	5848.15
18.173	5848.76
18.174	5849.37
18.175	5849.97
18.176	5850.58
18.177	5851.19
18.178	5851.79
18.179	5852.40
18.180	5853.01
18.181	5853.61
18.182	5854.22
18.183	5854.83
18.184	5855.43
18.185	5856.04
18.186	5856.65
18.187	5857.25
18.188	5857.86
18.189	5858.47
18.190	5859.07
18.191	5859.68
18.192	5860.29
18.193	5860.89
18.194	5861.50
18.195	5862.11
18.196	5862.71
18.197	5863.32
18.198	5863.93
18.199	5864.53
18.200	5865.14
18.201	5865.75
18.202	5866.36
18.203	5866.96
18.204	5867.57
18.205	5868.18
18.206	5868.78
18.207	5869.39
18.208	5870.00
18.209	5870.61
18.210	5871.21
18.211	5871.82
18.212	5872.43
18.213	5873.04
18.214	5873.64
18.215	5874.25
18.216	5874.86
18.217	5875.47
18.218	5876.07
18.219	5876.68
18.220	5877.29
18.221	5877.90
18.222	5878.50
18.223	5879.11
18.224	5879.72
18.225	5880.33
18.226	5880.94
18.227	5881.54
18.228	5882.15
18.229	5882.76
18.230	5883.37
18.231	5883.98
18.232	5884.58
18.233	5885.19
18.234	5885.80
18.235	5886.41
18.236	5887.02
18.237	5887.63
18.238	5888.23
18.239	5888.84
18.240	5889.45
18.241	5890.06
18.242	5890.67
18.243	5891.28
18.244	5891.88
18.245	5892.49
18.246	5893.10
18.247	5893.71
18.248	5894.32
18.249	5894.93
18.250	5895.54
18.251	5896.14
18.252	5896.75
18.253	5897.36
18.254	5897.97
18.255	5898.58
18.256	5899.19
18.257	5899.80
18.258	5900.41
18.259	5901.01
18.260	5901.62
18.261	5902.23
18.262	5902.84
18.263	5903.45
18.264	5904.06
18.265	5904.67
18.266	5905.28
18.267	5905.89
18.268	5906.50
18.269	5907.11
18.270	5907.71
18.271	5908.32
18.272	5908.93
18.273	5909.54
18.274	5910.15
18.275	5910.76
18.276	5911.37
18.277	5911.98
18.278	5912.59
18.279	5913.20
18.280	5913.81
18.281	5914.42
18.282	5915.03
18.283	5915.64
18.284	5916.25
18.285	5916.86
18.286	5917.47
18.287	5918.08
18.288	5918.69
18.289	5919.30
18.290	5919.91
18.291	5920.52
18.292	5921.13
18.293	5921.74
18.294	5922.35
18.295	5922.96
18.296	5923.57
18.297	5924.18
18.298	5924.79
18.299	5925.40
18.300	5926.01
18.301	5926.62
18.302	5927.23
18.303	5927.84
18.304	5928.45
18.305	5929.06
18.306	5929.67
18.307	5930.28
18.308	5930.89
18.309	5931.50
18.310	5932.11
18.311	5932.72
18.312	5933.33
18.313	5933.94
18.314	5934.55
18.315	5935.16
18.316	5935.78
18.317	5936.39
18.318	5937.00
18.319	5937.61
18.320	5938.22
18.321	5938.83
18.322	5939.44
18.323	5940.05
18.324	5940.66
18.325	5941.27
18.326	5941.88
18.327	5942.50
18.328	5943.11
18.329	5943.72
18.330	5944.33
18.331	5944.94
18.332	5945.55
18.333	5946.16
18.334	5946.77
18.335	5947.39
18.336	5948.00
18.337	5948.61
18.338	5949.22
18.339	5949.83
18.340	5950.44
18.341	5951.05
18.342	5951.67
18.343	5952.28
18.344	5952.89
18.345	5953.50
18.346	5954.11
18.347	5954.72
18.348	5955.34
18.349	5955.95
18.350	5956.56
18.351	5957.17
18.352	5957.78
18.353	5958.39
18.354	5959.01
18.355	5959.62
18.356	5960.23
18.357	5960.84
18.358	5961.45
18.359	5962.07
18.360	5962.68
18.361	5963.29
18.362	5963.90
18.363	5964.51
18.364	5965.13
18.365	5965.74
18.366	5966.35
18.367	5966.96
18.368	5967.58
18.369	5968.19
18.370	5968.80
18.371	5969.41
18.372	5970.03
18.373	5970.64
18.374	5971.25
18.375	5971.86
18.376	5972.48
18.377	5973.09
18.378	5973.70
18.379	5974.31
18.380	5974.93
18.381	5975.54
18.382	5976.15
18.383	5976.77
18.384	5977.38
18.385	5977.99
18.386	5978.60
18.387	5979.22
18.388	5979.83
18.389	5980.44
18.390	5981.06
18.391	5981.67
18.392	5982.28
18.393	5982.90
18.394	5983.51
18.395	5984.12
18.396	5984.74
18.397	5985.35
18.398	5985.96
18.399	5986.58
18.400	5987.19
18.401	5987.80
18.402	5988.42
18.403	5989.03
18.404	5989.64
18.405	5990.26
18.406	5990.87
18.407	5991.48
18.408	5992.10
18.409	5992.71
18.410	5993.32
18.411	5993.94
18.412	5994.55
18.413	5995.17
18.414	5995.78
18.415	5996.39
18.416	5997.01
18.417	5997.62
18.418	5998.23
18.419	5998.85
18.420	5999.46
18.421	6000.08
18.422	6000.69
18.423	6001.30
18.424	6001.92
18.425	6002.53
18.426	6003.15
18.427	6003.76
18.428	6004.38
18.429	6004.99
18.430	6005.60
18.431	6006.22
18.432	6006.83
18.433	6007.45
18.434	6008.06
18.435	6008.68
18.436	6009.29
18.437	6009.91
18.438	6010.52
18.439	6011.13
18.440	6011.75
18.441	6012.36
18.442	6012.98
18.443	6013.59
18.444	6014.21
18.445	6014.82
18.446	6015.44
18.447	6016.05
18.448	6016.67
18.449	6017.28
18.450	6017.90
18.451	6018.51
18.452	6019.13
18.453	6019.74
18.454	6020.36
18.455	6020.97
18.456	6021.59
18.457	6022.20
18.458	6022.82
18.459	6023.43
18.460	6024.05
18.461	6024.66
18.462	6025.28
18.463	6025.89
18.464	6026.51
18.465	6027.13
18.466	6027.74
18.467	6028.36
18.468	6028.97
18.469	6029.59
18.470	6030.20
18.471	6030.82
18.472	6031.43
18.473	6032.05
18.474	6032.67
18.475	6033.28
18.476	6033.90
18.477	6034.51
18.478	6035.13
18.479	6035.74
18.480	6036.36
18.481	6036.98
18.482	6037.59
18.483	6038.21
18.484	6038.82
18.485	6039.44
18.486	6040.06
18.487	6040.67
18.488	6041.29
18.489	6041.91
18.490	6042.52
18.491	6043.14
18.492	6043.75
18.493	6044.37
18.494	6044.99
18.495	6045.60
18.496	6046.22
18.497	6046.84
18.498	6047.45
18.499	6048.07
18.500	6048.69
18.501	6049.30
18.502	6049.92
18.503	6050.53
18.504	6051.15
18.505	6051.77
18.506	6052.39
18.507	6053.00
18.508	6053.62
18.509	6054.24
18.510	6054.85
18.511	6055.47
18.512	6056.09
18.513	6056.70
18.514	6057.32
18.515	6057.94
18.516	6058.55
18.517	6059.17
18.518	6059.79
18.519	6060.41
18.520	6061.02
18.521	6061.64
18.522	6062.26
18.523	6062.87
18.524	6063.49
18.525	6064.11
18.526	6064.73
18.527	6065.34
18.528	6065.96
18.529	6066.58
18.530	6067.20
18.531	6067.81
18.532	6068.43
18.533	6069.05
18.534	6069.67
18.535	6070.28
18.536	6070.90
18.537	6071.52
18.538	6072.14
18.539	6072.75
18.540	6073.37
18.541	6073.99
18.542	6074.61
18.543	6075.23
18.544	6075.84
18.545	6076.46
18.546	6077.08
18.547	6077.70
18.548	6078.32
18.549	6078.93
18.550	6079.55
18.551	6080.17
18.552	6080.79
18.553	6081.41
18.554	6082.02
18.555	6082.64
18.556	6083.26
18.557	6083.88
18.558	6084.50
18.559	6085.12
18.560	6085.74
18.561	6086.35
18.562	6086.97
18.563	6087.59
18.564	6088.21
18.565	6088.83
18.566	6089.45
18.567	6090.07
18.568	6090.68
18.569	6091.30
18.570	6091.92
18.571	6092.54
18.572	6093.16
18.573	6093.78
18.574	6094.40
18.575	6095.02
18.576	6095.63
18.577	6096.25
18.578	6096.87
18.579	6097.49
18.580	6098.11
18.581	6098.73
18.582	6099.35
18.583	6099.97
18.584	6100.59
18.585	6101.21
18.586	6101.83
18.587	6102.44
18.588	6103.06
18.589	6103.68
18.590	6104.30
18.591	6104.92
18.592	6105.54
18.593	6106.16
18.594	6106.78
18.595	6107.40
18.596	6108.02
18.597	6108.64
18.598	6109.26
18.599	6109.88
18.600	6110.50
18.601	6111.12
18.602	6111.74
18.603	6112.36
18.604	6112.98
18.605	6113.60
18.606	6114.22
18.607	6114.84
18.608	6115.46
18.609	6116.08
18.610	6116.70
18.611	6117.32
18.612	6117.94
18.613	6118.56
18.614	6119.18
18.615	6119.80
18.616	6120.42
18.617	6121.04
18.618	6121.66
18.619	6122.28
18.620	6122.90
18.621	6123.52
18.622	6124.14
18.623	6124.76
18.624	6125.38
18.625	6126.00
18.626	6126.62
18.627	6127.24
18.628	6127.86
18.629	6128.48
18.630	6129.10
18.631	6129.73
18.632	6130.35
18.633	6130.97
18.634	6131.59
18.635	6132.21
18.636	6132.83
18.637	6133.45
18.638	6134.07
18.639	6134.69
18.640	6135.31
18.641	6135.93
18.642	6136.55
18.643	6137.18
18.644	6137.80
18.645	6138.42
18.646	6139.04
18.647	6139.66
18.648	6140.28
18.649	6140.90
18.650	6141.52
18.651	6142.15
18.652	6142.77
18.653	6143.39
18.654	6144.01
18.655	6144.63
18.656	6145.25
18.657	6145.87
18.658	6146.50
18.659	6147.12
18.660	6147.74
18.661	6148.36
18.662	6148.98
18.663	6149.60
18.664	6150.23
18.665	6150.85
18.666	6151.47
18.667	6152.09
18.668	6152.71
18.669	6153.33
18.670	6153.96
18.671	6154.58
18.672	6155.20
18.673	6155.82
18.674	6156.44
18.675	6157.07
18.676	6157.69
18.677	6158.31
18.678	6158.93
18.679	6159.56
18.680	6160.18
18.681	6160.80
18.682	6161.42
18.683	6162.04
18.684	6162.67
18.685	6163.29
18.686	6163.91
18.687	6164.53
18.688	6165.16
18.689	6165.78
18.690	6166.40
18.691	6167.02
18.692	6167.65
18.693	6168.27
18.694	6168.89
18.695	6169.52
18.696	6170.14
18.697	6170.76
18.698	6171.38
18.699	6172.01
18.700	6172.63
18.701	6173.25
18.702	6173.88
18.703	6174.50
18.704	6175.12
18.705	6175.74
18.706	6176.37
18.707	6176.99
18.708	6177.61
18.709	6178.24
18.710	6178.86
18.711	6179.48
18.712	6180.11
18.713	6180.73
18.714	6181.35
18.715	6181.98
18.716	6182.60
18.717	6183.22
18.718	6183.85
18.719	6184.47
18.720	6185.09
18.721	6185.72
18.722	6186.34
18.723	6186.96
18.724	6187.59
18.725	6188.21
18.726	6188.84
18.727	6189.46
18.728	6190.08
18.729	6190.71
18.730	6191.33
18.731	6191.95
18.732	6192.58
18.733	6193.20
18.734	6193.83
18.735	6194.45
18.736	6195.07
18.737	6195.70
18.738	6196.32
18.739	6196.95
18.740	6197.57
18.741	6198.20
18.742	6198.82
18.743	6199.44
18.744	6200.07
18.745	6200.69
18.746	6201.32
18.747	6201.94
18.748	6202.57
18.749	6203.19
18.750	6203.81
18.751	6204.44
18.752	6205.06
18.753	6205.69
18.754	6206.31
18.755	6206.94
18.756	6207.56
18.757	6208.19
18.758	6208.81
18.759	6209.44
18.760	6210.06
18.761	6210.69
18.762	6211.31
18.763	6211.94
18.764	6212.56
18.765	6213.19
18.766	6213.81
18.767	6214.44
18.768	6215.06
18.769	6215.69
18.770	6216.31
18.771	6216.94
18.772	6217.56
18.773	6218.19
18.774	6218.81
18.775	6219.44
18.776	6220.06
18.777	6220.69
18.778	6221.31
18.779	6221.94
18.780	6222.56
18.781	6223.19
18.782	6223.81
18.783	6224.44
18.784	6225.07
18.785	6225.69
18.786	6226.32
18.787	6226.94
18.788	6227.57
18.789	6228.19
18.790	6228.82
18.791	6229.45
18.792	6230.07
18.793	6230.70
18.794	6231.32
18.795	6231.95
18.796	6232.58
18.797	6233.20
18.798	6233.83
18.799	6234.45
18.800	6235.08
18.801	6235.71
18.802	6236.33
18.803	6236.96
18.804	6237.58
18.805	6238.21
18.806	6238.84
18.807	6239.46
18.808	6240.09
18.809	6240.72
18.810	6241.34
18.811	6241.97
18.812	6242.60
18.813	6243.22
18.814	6243.85
18.815	6244.47
18.816	6245.10
18.817	6245.73
18.818	6246.35
18.819	6246.98
18.820	6247.61
18.821	6248.23
18.822	6248.86
18.823	6249.49
18.824	6250.12
18.825	6250.74
18.826	6251.37
18.827	6252.00
18.828	6252.62
18.829	6253.25
18.830	6253.88
18.831	6254.50
18.832	6255.13
18.833	6255.76
18.834	6256.39
18.835	6257.01
18.836	6257.64
18.837	6258.27
18.838	6258.89
18.839	6259.52
18.840	6260.15
18.841	6260.78
18.842	6261.40
18.843	6262.03
18.844	6262.66
18.845	6263.29
18.846	6263.91
18.847	6264.54
18.848	6265.17
18.849	6265.80
18.850	6266.42
18.851	6267.05
18.852	6267.68
18.853	6268.31
18.854	6268.94
18.855	6269.56
18.856	6270.19
18.857	6270.82
18.858	6271.45
18.859	6272.08
18.860	6272.70
18.861	6273.33
18.862	6273.96
18.863	6274.59
18.864	6275.22
18.865	6275.84
18.866	6276.47
18.867	6277.10
18.868	6277.73
18.869	6278.36
18.870	6278.98
18.871	6279.61
18.872	6280.24
18.873	6280.87
18.874	6281.50
18.875	6282.13
18.876	6282.76
18.877	6283.38
18.878	6284.01
18.879	6284.64
18.880	6285.27
18.881	6285.90
18.882	6286.53
18.883	6287.16
18.884	6287.78
18.885	6288.41
18.886	6289.04
18.887	6289.67
18.888	6290.30
18.889	6290.93
18.890	6291.56
18.891	6292.19
18.892	6292.82
18.893	6293.45
18.894	6294.07
18.895	6294.70
18.896	6295.33
18.897	6295.96
18.898	6296.59
18.899	6297.22
18.900	6297.85
18.901	6298.48
18.902	6299.11
18.903	6299.74
18.904	6300.37
18.905	6301.00
18.906	6301.63
18.907	6302.26
18.908	6302.89
18.909	6303.51
18.910	6304.14
18.911	6304.77
18.912	6305.40
18.913	6306.03
18.914	6306.66
18.915	6307.29
18.916	6307.92
18.917	6308.55
18.918	6309.18
18.919	6309.81
18.920	6310.44
18.921	6311.07
18.922	6311.70
18.923	6312.33
18.924	6312.96
18.925	6313.59
18.926	6314.22
18.927	6314.85
18.928	6315.48
18.929	6316.11
18.930	6316.74
18.931	6317.37
18.932	6318.00
18.933	6318.63
18.934	6319.26
18.935	6319.89
18.936	6320.53
18.937	6321.16
18.938	6321.79
18.939	6322.42
18.940	6323.05
18.941	6323.68
18.942	6324.31
18.943	6324.94
18.944	6325.57
18.945	6326.20
18.946	6326.83
18.947	6327.46
18.948	6328.09
18.949	6328.72
18.950	6329.36
18.951	6329.99
18.952	6330.62
18.953	6331.25
18.954	6331.88
18.955	6332.51
18.956	6333.14
18.957	6333.77
18.958	6334.40
18.959	6335.03
18.960	6335.67
18.961	6336.30
18.962	6336.93
18.963	6337.56
18.964	6338.19
18.965	6338.82
18.966	6339.45
18.967	6340.09
18.968	6340.72
18.969	6341.35
18.970	6341.98
18.971	6342.61
18.972	6343.24
18.973	6343.87
18.974	6344.51
18.975	6345.14
18.976	6345.77
18.977	6346.40
18.978	6347.03
18.979	6347.66
18.980	6348.30
18.981	6348.93
18.982	6349.56
18.983	6350.19
18.984	6350.82
18.985	6351.46
18.986	6352.09
18.987	6352.72
18.988	6353.35
18.989	6353.99
18.990	6354.62
18.991	6355.25
18.992	6355.88
18.993	6356.51
18.994	6357.15
18.995	6357.78
18.996	6358.41
18.997	6359.04
18.998	6359.68
18.999	6360.31
19.000	6360.94
19.001	6361.57
19.002	6362.21
19.003	6362.84
19.004	6363.47
19.005	6364.10
19.006	6364.74
19.007	6365.37
19.008	6366.00
19.009	6366.63
19.010	6367.27
19.011	6367.90
19.012	6368.53
19.013	6369.17
19.014	6369.80
19.015	6370.43
19.016	6371.07
19.017	6371.70
19.018	6372.33
19.019	6372.96
19.020	6373.60
19.021	6374.23
19.022	6374.86
19.023	6375.50
19.024	6376.13
19.025	6376.76
19.026	6377.40
19.027	6378.03
19.028	6378.66
19.029	6379.30
19.030	6379.93
19.031	6380.56
19.032	6381.20
19.033	6381.83
19.034	6382.47
19.035	6383.10
19.036	6383.73
19.037	6384.37
19.038	6385.00
19.039	6385.63
19.040	6386.27
19.041	6386.90
19.042	6387.54
19.043	6388.17
19.044	6388.80
19.045	6389.44
19.046	6390.07
19.047	6390.70
19.048	6391.34
19.049	6391.97
19.050	6392.61
19.051	6393.24
19.052	6393.88
19.053	6394.51
19.054	6395.14
19.055	6395.78
19.056	6396.41
19.057	6397.05
19.058	6397.68
19.059	6398.32
19.060	6398.95
19.061	6399.58
19.062	6400.22
19.063	6400.85
19.064	6401.49
19.065	6402.12
19.066	6402.76
19.067	6403.39
19.068	6404.03
19.069	6404.66
19.070	6405.30
19.071	6405.93
19.072	6406.57
19.073	6407.20
19.074	6407.84
19.075	6408.47
19.076	6409.11
19.077	6409.74
19.078	6410.38
19.079	6411.01
19.080	6411.65
19.081	6412.28
19.082	6412.92
19.083	6413.55
19.084	6414.19
19.085	6414.82
19.086	6415.46
19.087	6416.09
19.088	6416.73
19.089	6417.36
19.090	6418.00
19.091	6418.63
19.092	6419.27
19.093	6419.90
19.094	6420.54
19.095	6421.18
19.096	6421.81
19.097	6422.45
19.098	6423.08
19.099	6423.72
19.100	6424.35
19.101	6424.99
19.102	6425.63
19.103	6426.26
19.104	6426.90
19.105	6427.53
19.106	6428.17
19.107	6428.81
19.108	6429.44
19.109	6430.08
19.110	6430.71
19.111	6431.35
19.112	6431.99
19.113	6432.62
19.114	6433.26
19.115	6433.89
19.116	6434.53
19.117	6435.17
19.118	6435.80
19.119	6436.44
19.120	6437.08
19.121	6437.71
19.122	6438.35
19.123	6438.98
19.124	6439.62
19.125	6440.26
19.126	6440.89
19.127	6441.53
19.128	6442.17
19.129	6442.80
19.130	6443.44
19.131	6444.08
19.132	6444.71
19.133	6445.35
19.134	6445.99
19.135	6446.62
19.136	6447.26
19.137	6447.90
19.138	6448.54
19.139	6449.17
19.140	6449.81
19.141	6450.45
19.142	6451.08
19.143	6451.72
19.144	6452.36
19.145	6453.00
19.146	6453.63
19.147	6454.27
19.148	6454.91
19.149	6455.54
19.150	6456.18
19.151	6456.82
19.152	6457.46
19.153	6458.09
19.154	6458.73
19.155	6459.37
19.156	6460.01
19.157	6460.64
19.158	6461.28
19.159	6461.92
19.160	6462.56
19.161	6463.19
19.162	6463.83
19.163	6464.47
19.164	6465.11
19.165	6465.75
19.166	6466.38
19.167	6467.02
19.168	6467.66
19.169	6468.30
19.170	6468.94
19.171	6469.57
19.172	6470.21
19.173	6470.85
19.174	6471.49
19.175	6472.13
19.176	6472.76
19.177	6473.40
19.178	6474.04
19.179	6474.68
19.180	6475.32
19.181	6475.96
19.182	6476.59
19.183	6477.23
19.184	6477.87
19.185	6478.51
19.186	6479.15
19.187	6479.79
19.188	6480.42
19.189	6481.06
19.190	6481.70
19.191	6482.34
19.192	6482.98
19.193	6483.62
19.194	6484.26
19.195	6484.90
19.196	6485.53
19.197	6486.17
19.198	6486.81
19.199	6487.45
19.200	6488.09
19.201	6488.73
19.202	6489.37
19.203	6490.01
19.204	6490.65
19.205	6491.29
19.206	6491.92
19.207	6492.56
19.208	6493.20
19.209	6493.84
19.210	6494.48
19.211	6495.12
19.212	6495.76
19.213	6496.40
19.214	6497.04
19.215	6497.68
19.216	6498.32
19.217	6498.96
19.218	6499.60
19.219	6500.24
19.220	6500.88
19.221	6501.52
19.222	6502.16
19.223	6502.80
19.224	6503.44
19.225	6504.07
19.226	6504.71
19.227	6505.35
19.228	6505.99
19.229	6506.63
19.230	6507.27
19.231	6507.91
19.232	6508.55
19.233	6509.19
19.234	6509.83
19.235	6510.47
19.236	6511.11
19.237	6511.75
19.238	6512.39
19.239	6513.04
19.240	6513.68
19.241	6514.32
19.242	6514.96
19.243	6515.60
19.244	6516.24
19.245	6516.88
19.246	6517.52
19.247	6518.16
19.248	6518.80
19.249	6519.44
19.250	6520.08
19.251	6520.72
19.252	6521.36
19.253	6522.00
19.254	6522.64
19.255	6523.28
19.256	6523.92
19.257	6524.56
19.258	6525.21
19.259	6525.85
19.260	6526.49
19.261	6527.13
19.262	6527.77
19.263	6528.41
19.264	6529.05
19.265	6529.69
19.266	6530.33
19.267	6530.97
19.268	6531.62
19.269	6532.26
19.270	6532.90
19.271	6533.54
19.272	6534.18
19.273	6534.82
19.274	6535.46
19.275	6536.11
19.276	6536.75
19.277	6537.39
19.278	6538.03
19.279	6538.67
19.280	6539.31
19.281	6539.95
19.282	6540.60
19.283	6541.24
19.284	6541.88
19.285	6542.52
19.286	6543.16
19.287	6543.80
19.288	6544.45
19.289	6545.09
19.290	6545.73
19.291	6546.37
19.292	6547.01
19.293	6547.66
19.294	6548.30
19.295	6548.94
19.296	6549.58
19.297	6550.22
19.298	6550.87
19.299	6551.51
19.300	6552.15
19.301	6552.79
19.302	6553.44
19.303	6554.08
19.304	6554.72
19.305	6555.36
19.306	6556.00
19.307	6556.65
19.308	6557.29
19.309	6557.93
19.310	6558.57
19.311	6559.22
19.312	6559.86
19.313	6560.50
19.314	6561.14
19.315	6561.79
19.316	6562.43
19.317	6563.07
19.318	6563.72
19.319	6564.36
19.320	6565.00
19.321	6565.64
19.322	6566.29
19.323	6566.93
19.324	6567.57
19.325	6568.22
19.326	6568.86
19.327	6569.50
19.328	6570.15
19.329	6570.79
19.330	6571.43
19.331	6572.08
19.332	6572.72
19.333	6573.36
19.334	6574.00
19.335	6574.65
19.336	6575.29
19.337	6575.94
19.338	6576.58
19.339	6577.22
19.340	6577.87
19.341	6578.51
19.342	6579.15
19.343	6579.80
19.344	6580.44
19.345	6581.08
19.346	6581.73
19.347	6582.37
19.348	6583.01
19.349	6583.66
19.350	6584.30
19.351	6584.95
19.352	6585.59
19.353	6586.23
19.354	6586.88
19.355	6587.52
19.356	6588.17
19.357	6588.81
19.358	6589.45
19.359	6590.10
19.360	6590.74
19.361	6591.39
19.362	6592.03
19.363	6592.68
