t(c)	x(m)
11.807	559.84
11.808	559.94
11.809	560.04
11.810	560.14
11.811	560.25
11.812	560.35
11.813	560.45
11.814	560.55
11.815	560.65
11.816	560.76
11.817	560.86
11.818	560.96
11.819	561.06
11.820	561.16
11.821	561.27
11.822	561.37
11.823	561.47
11.824	561.57
11.825	561.67
11.826	561.78
11.827	561.88
11.828	561.98
11.829	562.08
11.830	562.18
11.831	562.29
11.832	562.39
11.833	562.49
11.834	562.59
11.835	562.70
11.836	562.80
11.837	562.90
11.838	563.00
11.839	563.10
11.840	563.21
11.841	563.31
11.842	563.41
11.843	563.51
11.844	563.61
11.845	563.72
11.846	563.82
11.847	563.92
11.848	564.02
11.849	564.13
11.850	564.23
11.851	564.33
11.852	564.43
11.853	564.53
11.854	564.64
11.855	564.74
11.856	564.84
11.857	564.94
11.858	565.05
11.859	565.15
11.860	565.25
11.861	565.35
11.862	565.46
11.863	565.56
11.864	565.66
11.865	565.76
11.866	565.87
11.867	565.97
11.868	566.07
11.869	566.17
11.870	566.28
11.871	566.38
11.872	566.48
11.873	566.58
11.874	566.69
11.875	566.79
11.876	566.89
11.877	566.99
11.878	567.10
11.879	567.20
11.880	567.30
11.881	567.40
11.882	567.51
11.883	567.61
11.884	567.71
11.885	567.81
11.886	567.92
11.887	568.02
11.888	568.12
11.889	568.22
11.890	568.33
11.891	568.43
11.892	568.53
11.893	568.63
11.894	568.74
11.895	568.84
11.896	568.94
11.897	569.05
11.898	569.15
11.899	569.25
11.900	569.35
11.901	569.46
11.902	569.56
11.903	569.66
11.904	569.76
11.905	569.87
11.906	569.97
11.907	570.07
11.908	570.18
11.909	570.28
11.910	570.38
11.911	570.48
11.912	570.59
11.913	570.69
11.914	570.79
11.915	570.90
11.916	571.00
11.917	571.10
11.918	571.21
11.919	571.31
11.920	571.41
11.921	571.51
11.922	571.62
11.923	571.72
11.924	571.82
11.925	571.93
11.926	572.03
11.927	572.13
11.928	572.23
11.929	572.34
11.930	572.44
11.931	572.54
11.932	572.65
11.933	572.75
11.934	572.85
11.935	572.96
11.936	573.06
11.937	573.16
11.938	573.27
11.939	573.37
11.940	573.47
11.941	573.57
11.942	573.68
11.943	573.78
11.944	573.88
11.945	573.99
11.946	574.09
11.947	574.19
11.948	574.30
11.949	574.40
11.950	574.50
11.951	574.61
11.952	574.71
11.953	574.81
11.954	574.92
11.955	575.02
11.956	575.12
11.957	575.23
11.958	575.33
11.959	575.43
11.960	575.54
11.961	575.64
11.962	575.74
11.963	575.85
11.964	575.95
11.965	576.05
11.966	576.16
11.967	576.26
11.968	576.36
11.969	576.47
11.970	576.57
11.971	576.67
11.972	576.78
11.973	576.88
11.974	576.98
11.975	577.09
11.976	577.19
11.977	577.29
11.978	577.40
11.979	577.50
11.980	577.60
11.981	577.71
11.982	577.81
11.983	577.92
11.984	578.02
11.985	578.12
11.986	578.23
11.987	578.33
11.988	578.43
11.989	578.54
11.990	578.64
11.991	578.74
11.992	578.85
11.993	578.95
11.994	579.06
11.995	579.16
11.996	579.26
11.997	579.37
11.998	579.47
11.999	579.57
12.000	579.68
12.001	579.78
12.002	579.88
12.003	579.99
12.004	580.09
12.005	580.20
12.006	580.30
12.007	580.40
12.008	580.51
12.009	580.61
12.010	580.71
12.011	580.82
12.012	580.92
12.013	581.03
12.014	581.13
12.015	581.23
12.016	581.34
12.017	581.44
12.018	581.55
12.019	581.65
12.020	581.75
12.021	581.86
12.022	581.96
12.023	582.07
12.024	582.17
12.025	582.27
12.026	582.38
12.027	582.48
12.028	582.59
12.029	582.69
12.030	582.79
12.031	582.90
12.032	583.00
12.033	583.11
12.034	583.21
12.035	583.31
12.036	583.42
12.037	583.52
12.038	583.63
12.039	583.73
12.040	583.83
12.041	583.94
12.042	584.04
12.043	584.15
12.044	584.25
12.045	584.35
12.046	584.46
12.047	584.56
12.048	584.67
12.049	584.77
12.050	584.88
12.051	584.98
12.052	585.08
12.053	585.19
12.054	585.29
12.055	585.40
12.056	585.50
12.057	585.60
12.058	585.71
12.059	585.81
12.060	585.92
12.061	586.02
12.062	586.13
12.063	586.23
12.064	586.33
12.065	586.44
12.066	586.54
12.067	586.65
12.068	586.75
12.069	586.86
12.070	586.96
12.071	587.07
12.072	587.17
12.073	587.27
12.074	587.38
12.075	587.48
12.076	587.59
12.077	587.69
12.078	587.80
12.079	587.90
12.080	588.01
12.081	588.11
12.082	588.21
12.083	588.32
12.084	588.42
12.085	588.53
12.086	588.63
12.087	588.74
12.088	588.84
12.089	588.95
12.090	589.05
12.091	589.16
12.092	589.26
12.093	589.36
12.094	589.47
12.095	589.57
12.096	589.68
12.097	589.78
12.098	589.89
12.099	589.99
12.100	590.10
12.101	590.20
12.102	590.31
12.103	590.41
12.104	590.52
12.105	590.62
12.106	590.73
12.107	590.83
12.108	590.93
12.109	591.04
12.110	591.14
12.111	591.25
12.112	591.35
12.113	591.46
12.114	591.56
12.115	591.67
12.116	591.77
12.117	591.88
12.118	591.98
12.119	592.09
12.120	592.19
12.121	592.30
12.122	592.40
12.123	592.51
12.124	592.61
12.125	592.72
12.126	592.82
12.127	592.93
12.128	593.03
12.129	593.14
12.130	593.24
12.131	593.35
12.132	593.45
12.133	593.56
12.134	593.66
12.135	593.77
12.136	593.87
12.137	593.98
12.138	594.08
12.139	594.19
12.140	594.29
12.141	594.40
12.142	594.50
12.143	594.61
12.144	594.71
12.145	594.82
12.146	594.92
12.147	595.03
12.148	595.13
12.149	595.24
12.150	595.34
12.151	595.45
12.152	595.55
12.153	595.66
12.154	595.76
12.155	595.87
12.156	595.97
12.157	596.08
12.158	596.18
12.159	596.29
12.160	596.40
12.161	596.50
12.162	596.61
12.163	596.71
12.164	596.82
12.165	596.92
12.166	597.03
12.167	597.13
12.168	597.24
12.169	597.34
12.170	597.45
12.171	597.55
12.172	597.66
12.173	597.76
12.174	597.87
12.175	597.97
12.176	598.08
12.177	598.19
12.178	598.29
12.179	598.40
12.180	598.50
12.181	598.61
12.182	598.71
12.183	598.82
12.184	598.92
12.185	599.03
12.186	599.13
12.187	599.24
12.188	599.35
12.189	599.45
12.190	599.56
12.191	599.66
12.192	599.77
12.193	599.87
12.194	599.98
12.195	600.08
12.196	600.19
12.197	600.30
12.198	600.40
12.199	600.51
12.200	600.61
12.201	600.72
12.202	600.82
12.203	600.93
12.204	601.04
12.205	601.14
12.206	601.25
12.207	601.35
12.208	601.46
12.209	601.56
12.210	601.67
12.211	601.78
12.212	601.88
12.213	601.99
12.214	602.09
12.215	602.20
12.216	602.30
12.217	602.41
12.218	602.52
12.219	602.62
12.220	602.73
12.221	602.83
12.222	602.94
12.223	603.05
12.224	603.15
12.225	603.26
12.226	603.36
12.227	603.47
12.228	603.57
12.229	603.68
12.230	603.79
12.231	603.89
12.232	604.00
12.233	604.10
12.234	604.21
12.235	604.32
12.236	604.42
12.237	604.53
12.238	604.63
12.239	604.74
12.240	604.85
12.241	604.95
12.242	605.06
12.243	605.16
12.244	605.27
12.245	605.38
12.246	605.48
12.247	605.59
12.248	605.69
12.249	605.80
12.250	605.91
12.251	606.01
12.252	606.12
12.253	606.23
12.254	606.33
12.255	606.44
12.256	606.54
12.257	606.65
12.258	606.76
12.259	606.86
12.260	606.97
12.261	607.08
12.262	607.18
12.263	607.29
12.264	607.39
12.265	607.50
12.266	607.61
12.267	607.71
12.268	607.82
12.269	607.93
12.270	608.03
12.271	608.14
12.272	608.24
12.273	608.35
12.274	608.46
12.275	608.56
12.276	608.67
12.277	608.78
12.278	608.88
12.279	608.99
12.280	609.10
12.281	609.20
12.282	609.31
12.283	609.41
12.284	609.52
12.285	609.63
12.286	609.73
12.287	609.84
12.288	609.95
12.289	610.05
12.290	610.16
12.291	610.27
12.292	610.37
12.293	610.48
12.294	610.59
12.295	610.69
12.296	610.80
12.297	610.91
12.298	611.01
12.299	611.12
12.300	611.23
12.301	611.33
12.302	611.44
12.303	611.55
12.304	611.65
12.305	611.76
12.306	611.87
12.307	611.97
12.308	612.08
12.309	612.19
12.310	612.29
12.311	612.40
12.312	612.51
12.313	612.61
12.314	612.72
12.315	612.83
12.316	612.93
12.317	613.04
12.318	613.15
12.319	613.25
12.320	613.36
12.321	613.47
12.322	613.57
12.323	613.68
12.324	613.79
12.325	613.89
12.326	614.00
12.327	614.11
12.328	614.21
12.329	614.32
12.330	614.43
12.331	614.53
12.332	614.64
12.333	614.75
12.334	614.86
12.335	614.96
12.336	615.07
12.337	615.18
12.338	615.28
12.339	615.39
12.340	615.50
12.341	615.60
12.342	615.71
12.343	615.82
12.344	615.93
12.345	616.03
12.346	616.14
12.347	616.25
12.348	616.35
12.349	616.46
12.350	616.57
12.351	616.67
12.352	616.78
12.353	616.89
12.354	617.00
12.355	617.10
12.356	617.21
12.357	617.32
12.358	617.42
12.359	617.53
12.360	617.64
12.361	617.75
12.362	617.85
12.363	617.96
12.364	618.07
12.365	618.18
12.366	618.28
12.367	618.39
12.368	618.50
12.369	618.60
12.370	618.71
12.371	618.82
12.372	618.93
12.373	619.03
12.374	619.14
12.375	619.25
12.376	619.36
12.377	619.46
12.378	619.57
12.379	619.68
12.380	619.78
12.381	619.89
12.382	620.00
12.383	620.11
12.384	620.21
12.385	620.32
12.386	620.43
12.387	620.54
12.388	620.64
12.389	620.75
12.390	620.86
12.391	620.97
12.392	621.07
12.393	621.18
12.394	621.29
12.395	621.40
12.396	621.50
12.397	621.61
12.398	621.72
12.399	621.83
12.400	621.93
12.401	622.04
12.402	622.15
12.403	622.26
12.404	622.36
12.405	622.47
12.406	622.58
12.407	622.69
12.408	622.80
12.409	622.90
12.410	623.01
12.411	623.12
12.412	623.23
12.413	623.33
12.414	623.44
12.415	623.55
12.416	623.66
12.417	623.76
12.418	623.87
12.419	623.98
12.420	624.09
12.421	624.20
12.422	624.30
12.423	624.41
12.424	624.52
12.425	624.63
12.426	624.73
12.427	624.84
12.428	624.95
12.429	625.06
12.430	625.17
12.431	625.27
12.432	625.38
12.433	625.49
12.434	625.60
12.435	625.71
12.436	625.81
12.437	625.92
12.438	626.03
12.439	626.14
12.440	626.24
12.441	626.35
12.442	626.46
12.443	626.57
12.444	626.68
12.445	626.78
12.446	626.89
12.447	627.00
12.448	627.11
12.449	627.22
12.450	627.33
12.451	627.43
12.452	627.54
12.453	627.65
12.454	627.76
12.455	627.87
12.456	627.97
12.457	628.08
12.458	628.19
12.459	628.30
12.460	628.41
12.461	628.51
12.462	628.62
12.463	628.73
12.464	628.84
12.465	628.95
12.466	629.06
12.467	629.16
12.468	629.27
12.469	629.38
12.470	629.49
12.471	629.60
12.472	629.70
12.473	629.81
12.474	629.92
12.475	630.03
12.476	630.14
12.477	630.25
12.478	630.35
12.479	630.46
12.480	630.57
12.481	630.68
12.482	630.79
12.483	630.90
12.484	631.00
12.485	631.11
12.486	631.22
12.487	631.33
12.488	631.44
12.489	631.55
12.490	631.65
12.491	631.76
12.492	631.87
12.493	631.98
12.494	632.09
12.495	632.20
12.496	632.31
12.497	632.41
12.498	632.52
12.499	632.63
12.500	632.74
12.501	632.85
12.502	632.96
12.503	633.07
12.504	633.17
12.505	633.28
12.506	633.39
12.507	633.50
12.508	633.61
12.509	633.72
12.510	633.83
12.511	633.93
12.512	634.04
12.513	634.15
12.514	634.26
12.515	634.37
12.516	634.48
12.517	634.59
12.518	634.70
12.519	634.80
12.520	634.91
12.521	635.02
12.522	635.13
12.523	635.24
12.524	635.35
12.525	635.46
12.526	635.57
12.527	635.67
12.528	635.78
12.529	635.89
12.530	636.00
12.531	636.11
12.532	636.22
12.533	636.33
12.534	636.44
12.535	636.54
12.536	636.65
12.537	636.76
12.538	636.87
12.539	636.98
12.540	637.09
12.541	637.20
12.542	637.31
12.543	637.42
12.544	637.52
12.545	637.63
12.546	637.74
12.547	637.85
12.548	637.96
12.549	638.07
12.550	638.18
12.551	638.29
12.552	638.40
12.553	638.51
12.554	638.61
12.555	638.72
12.556	638.83
12.557	638.94
12.558	639.05
12.559	639.16
12.560	639.27
12.561	639.38
12.562	639.49
12.563	639.60
12.564	639.71
12.565	639.82
12.566	639.92
12.567	640.03
12.568	640.14
12.569	640.25
12.570	640.36
12.571	640.47
12.572	640.58
12.573	640.69
12.574	640.80
12.575	640.91
12.576	641.02
12.577	641.13
12.578	641.24
12.579	641.34
12.580	641.45
12.581	641.56
12.582	641.67
12.583	641.78
12.584	641.89
12.585	642.00
12.586	642.11
12.587	642.22
12.588	642.33
12.589	642.44
12.590	642.55
12.591	642.66
12.592	642.77
12.593	642.88
12.594	642.99
12.595	643.09
12.596	643.20
12.597	643.31
12.598	643.42
12.599	643.53
12.600	643.64
12.601	643.75
12.602	643.86
12.603	643.97
12.604	644.08
12.605	644.19
12.606	644.30
12.607	644.41
12.608	644.52
12.609	644.63
12.610	644.74
12.611	644.85
12.612	644.96
12.613	645.07
12.614	645.18
12.615	645.29
12.616	645.40
12.617	645.50
12.618	645.61
12.619	645.72
12.620	645.83
12.621	645.94
12.622	646.05
12.623	646.16
12.624	646.27
12.625	646.38
12.626	646.49
12.627	646.60
12.628	646.71
12.629	646.82
12.630	646.93
12.631	647.04
12.632	647.15
12.633	647.26
12.634	647.37
12.635	647.48
12.636	647.59
12.637	647.70
12.638	647.81
12.639	647.92
12.640	648.03
12.641	648.14
12.642	648.25
12.643	648.36
12.644	648.47
12.645	648.58
12.646	648.69
12.647	648.80
12.648	648.91
12.649	649.02
12.650	649.13
12.651	649.24
12.652	649.35
12.653	649.46
12.654	649.57
12.655	649.68
12.656	649.79
12.657	649.90
12.658	650.01
12.659	650.12
12.660	650.23
12.661	650.34
12.662	650.45
12.663	650.56
12.664	650.67
12.665	650.78
12.666	650.89
12.667	651.00
12.668	651.11
12.669	651.22
12.670	651.33
12.671	651.44
12.672	651.55
12.673	651.66
12.674	651.77
12.675	651.88
12.676	651.99
12.677	652.10
12.678	652.21
12.679	652.32
12.680	652.43
12.681	652.54
12.682	652.65
12.683	652.76
12.684	652.87
12.685	652.98
12.686	653.10
12.687	653.21
12.688	653.32
12.689	653.43
12.690	653.54
12.691	653.65
12.692	653.76
12.693	653.87
12.694	653.98
12.695	654.09
12.696	654.20
12.697	654.31
12.698	654.42
12.699	654.53
12.700	654.64
12.701	654.75
12.702	654.86
12.703	654.97
12.704	655.08
12.705	655.19
12.706	655.30
12.707	655.41
12.708	655.52
12.709	655.64
12.710	655.75
12.711	655.86
12.712	655.97
12.713	656.08
12.714	656.19
12.715	656.30
12.716	656.41
12.717	656.52
12.718	656.63
12.719	656.74
12.720	656.85
12.721	656.96
12.722	657.07
12.723	657.18
12.724	657.29
12.725	657.41
12.726	657.52
12.727	657.63
12.728	657.74
12.729	657.85
12.730	657.96
12.731	658.07
12.732	658.18
12.733	658.29
12.734	658.40
12.735	658.51
12.736	658.62
12.737	658.73
12.738	658.85
12.739	658.96
12.740	659.07
12.741	659.18
12.742	659.29
12.743	659.40
12.744	659.51
12.745	659.62
12.746	659.73
12.747	659.84
12.748	659.95
12.749	660.07
12.750	660.18
12.751	660.29
12.752	660.40
12.753	660.51
12.754	660.62
12.755	660.73
12.756	660.84
12.757	660.95
12.758	661.06
12.759	661.18
12.760	661.29
12.761	661.40
12.762	661.51
12.763	661.62
12.764	661.73
12.765	661.84
12.766	661.95
12.767	662.06
12.768	662.18
12.769	662.29
12.770	662.40
12.771	662.51
12.772	662.62
12.773	662.73
12.774	662.84
12.775	662.95
12.776	663.06
12.777	663.18
12.778	663.29
12.779	663.40
12.780	663.51
12.781	663.62
12.782	663.73
12.783	663.84
12.784	663.95
12.785	664.07
12.786	664.18
12.787	664.29
12.788	664.40
12.789	664.51
12.790	664.62
12.791	664.73
12.792	664.85
12.793	664.96
12.794	665.07
12.795	665.18
12.796	665.29
12.797	665.40
12.798	665.51
12.799	665.63
12.800	665.74
12.801	665.85
12.802	665.96
12.803	666.07
12.804	666.18
12.805	666.29
12.806	666.41
12.807	666.52
12.808	666.63
12.809	666.74
12.810	666.85
12.811	666.96
12.812	667.07
12.813	667.19
12.814	667.30
12.815	667.41
12.816	667.52
12.817	667.63
12.818	667.74
12.819	667.86
12.820	667.97
12.821	668.08
12.822	668.19
12.823	668.30
12.824	668.41
12.825	668.53
12.826	668.64
12.827	668.75
12.828	668.86
12.829	668.97
12.830	669.08
12.831	669.20
12.832	669.31
12.833	669.42
12.834	669.53
12.835	669.64
12.836	669.75
12.837	669.87
12.838	669.98
12.839	670.09
12.840	670.20
12.841	670.31
12.842	670.43
12.843	670.54
12.844	670.65
12.845	670.76
12.846	670.87
12.847	670.98
12.848	671.10
12.849	671.21
12.850	671.32
12.851	671.43
12.852	671.54
12.853	671.66
12.854	671.77
12.855	671.88
12.856	671.99
12.857	672.10
12.858	672.22
12.859	672.33
12.860	672.44
12.861	672.55
12.862	672.66
12.863	672.78
12.864	672.89
12.865	673.00
12.866	673.11
12.867	673.22
12.868	673.34
12.869	673.45
12.870	673.56
12.871	673.67
12.872	673.79
12.873	673.90
12.874	674.01
12.875	674.12
12.876	674.23
12.877	674.35
12.878	674.46
12.879	674.57
12.880	674.68
12.881	674.79
12.882	674.91
12.883	675.02
12.884	675.13
12.885	675.24
12.886	675.36
12.887	675.47
12.888	675.58
12.889	675.69
12.890	675.81
12.891	675.92
12.892	676.03
12.893	676.14
12.894	676.25
12.895	676.37
12.896	676.48
12.897	676.59
12.898	676.70
12.899	676.82
12.900	676.93
12.901	677.04
12.902	677.15
12.903	677.27
12.904	677.38
12.905	677.49
12.906	677.60
12.907	677.72
12.908	677.83
12.909	677.94
12.910	678.05
12.911	678.17
12.912	678.28
12.913	678.39
12.914	678.50
12.915	678.62
12.916	678.73
12.917	678.84
12.918	678.95
12.919	679.07
12.920	679.18
12.921	679.29
12.922	679.40
12.923	679.52
12.924	679.63
12.925	679.74
12.926	679.85
12.927	679.97
12.928	680.08
12.929	680.19
12.930	680.31
12.931	680.42
12.932	680.53
12.933	680.64
12.934	680.76
12.935	680.87
12.936	680.98
12.937	681.09
12.938	681.21
12.939	681.32
12.940	681.43
12.941	681.55
12.942	681.66
12.943	681.77
12.944	681.88
12.945	682.00
12.946	682.11
12.947	682.22
12.948	682.34
12.949	682.45
12.950	682.56
12.951	682.67
12.952	682.79
12.953	682.90
12.954	683.01
12.955	683.13
12.956	683.24
12.957	683.35
12.958	683.47
12.959	683.58
12.960	683.69
12.961	683.80
12.962	683.92
12.963	684.03
12.964	684.14
12.965	684.26
12.966	684.37
12.967	684.48
12.968	684.60
12.969	684.71
12.970	684.82
12.971	684.93
12.972	685.05
12.973	685.16
12.974	685.27
12.975	685.39
12.976	685.50
12.977	685.61
12.978	685.73
12.979	685.84
12.980	685.95
12.981	686.07
12.982	686.18
12.983	686.29
12.984	686.41
12.985	686.52
12.986	686.63
12.987	686.75
12.988	686.86
12.989	686.97
12.990	687.09
12.991	687.20
12.992	687.31
12.993	687.43
12.994	687.54
12.995	687.65
12.996	687.77
12.997	687.88
12.998	687.99
12.999	688.11
13.000	688.22
13.001	688.33
13.002	688.45
13.003	688.56
13.004	688.67
13.005	688.79
13.006	688.90
13.007	689.01
13.008	689.13
13.009	689.24
13.010	689.35
13.011	689.47
13.012	689.58
13.013	689.69
13.014	689.81
13.015	689.92
13.016	690.03
13.017	690.15
13.018	690.26
13.019	690.37
13.020	690.49
13.021	690.60
13.022	690.72
13.023	690.83
13.024	690.94
13.025	691.06
13.026	691.17
13.027	691.28
13.028	691.40
13.029	691.51
13.030	691.62
13.031	691.74
13.032	691.85
13.033	691.97
13.034	692.08
13.035	692.19
13.036	692.31
13.037	692.42
13.038	692.53
13.039	692.65
13.040	692.76
13.041	692.88
13.042	692.99
13.043	693.10
13.044	693.22
13.045	693.33
13.046	693.44
13.047	693.56
13.048	693.67
13.049	693.79
13.050	693.90
13.051	694.01
13.052	694.13
13.053	694.24
13.054	694.36
13.055	694.47
13.056	694.58
13.057	694.70
13.058	694.81
13.059	694.92
13.060	695.04
13.061	695.15
13.062	695.27
13.063	695.38
13.064	695.49
13.065	695.61
13.066	695.72
13.067	695.84
13.068	695.95
13.069	696.06
13.070	696.18
13.071	696.29
13.072	696.41
13.073	696.52
13.074	696.64
13.075	696.75
13.076	696.86
13.077	696.98
13.078	697.09
13.079	697.21
13.080	697.32
13.081	697.43
13.082	697.55
13.083	697.66
13.084	697.78
13.085	697.89
13.086	698.01
13.087	698.12
13.088	698.23
13.089	698.35
13.090	698.46
13.091	698.58
13.092	698.69
13.093	698.80
13.094	698.92
13.095	699.03
13.096	699.15
13.097	699.26
13.098	699.38
13.099	699.49
13.100	699.61
13.101	699.72
13.102	699.83
13.103	699.95
13.104	700.06
13.105	700.18
13.106	700.29
13.107	700.41
13.108	700.52
13.109	700.63
13.110	700.75
13.111	700.86
13.112	700.98
13.113	701.09
13.114	701.21
13.115	701.32
13.116	701.44
13.117	701.55
13.118	701.67
13.119	701.78
13.120	701.89
13.121	702.01
13.122	702.12
13.123	702.24
13.124	702.35
13.125	702.47
13.126	702.58
13.127	702.70
13.128	702.81
13.129	702.93
13.130	703.04
13.131	703.15
13.132	703.27
13.133	703.38
13.134	703.50
13.135	703.61
13.136	703.73
13.137	703.84
13.138	703.96
13.139	704.07
13.140	704.19
13.141	704.30
13.142	704.42
13.143	704.53
13.144	704.65
13.145	704.76
13.146	704.88
13.147	704.99
13.148	705.11
13.149	705.22
13.150	705.33
13.151	705.45
13.152	705.56
13.153	705.68
13.154	705.79
13.155	705.91
13.156	706.02
13.157	706.14
13.158	706.25
13.159	706.37
13.160	706.48
13.161	706.60
13.162	706.71
13.163	706.83
13.164	706.94
13.165	707.06
13.166	707.17
13.167	707.29
13.168	707.40
13.169	707.52
13.170	707.63
13.171	707.75
13.172	707.86
13.173	707.98
13.174	708.09
13.175	708.21
13.176	708.32
13.177	708.44
13.178	708.55
13.179	708.67
13.180	708.78
13.181	708.90
13.182	709.01
13.183	709.13
13.184	709.25
13.185	709.36
13.186	709.48
13.187	709.59
13.188	709.71
13.189	709.82
13.190	709.94
13.191	710.05
13.192	710.17
13.193	710.28
13.194	710.40
13.195	710.51
13.196	710.63
13.197	710.74
13.198	710.86
13.199	710.97
13.200	711.09
13.201	711.20
13.202	711.32
13.203	711.44
13.204	711.55
13.205	711.67
13.206	711.78
13.207	711.90
13.208	712.01
13.209	712.13
13.210	712.24
13.211	712.36
13.212	712.47
13.213	712.59
13.214	712.70
13.215	712.82
13.216	712.94
13.217	713.05
13.218	713.17
13.219	713.28
13.220	713.40
13.221	713.51
13.222	713.63
13.223	713.74
13.224	713.86
13.225	713.98
13.226	714.09
13.227	714.21
13.228	714.32
13.229	714.44
13.230	714.55
13.231	714.67
13.232	714.78
13.233	714.90
13.234	715.02
13.235	715.13
13.236	715.25
13.237	715.36
13.238	715.48
13.239	715.59
13.240	715.71
13.241	715.83
13.242	715.94
13.243	716.06
13.244	716.17
13.245	716.29
13.246	716.40
13.247	716.52
13.248	716.64
13.249	716.75
13.250	716.87
13.251	716.98
13.252	717.10
13.253	717.21
13.254	717.33
13.255	717.45
13.256	717.56
13.257	717.68
13.258	717.79
13.259	717.91
13.260	718.03
13.261	718.14
13.262	718.26
13.263	718.37
13.264	718.49
13.265	718.61
13.266	718.72
13.267	718.84
13.268	718.95
13.269	719.07
13.270	719.19
13.271	719.30
13.272	719.42
13.273	719.53
