N	t(c)	m(kg)	P(H)	V(m/s)	M	Cxa	alpha(grad)	theta_c(grad)	Cya_alpha	omega_z(1/s)	theta(grad)	y(m)	x(m)	g(m/s2)	x_dotc(m/s)	y_dotc(m/s)	V_dot(m/s2)
2579	25.780	739.40	56000.0	889.208	3.0136	0.5242	0.00	72.51	0.2500	0.0000	85.00	11133.27	3036.41	9.7724	267.201	848.112	43.345
2580	25.790	739.20	56000.0	889.642	3.0150	0.5241	0.00	72.51	0.2500	0.0000	85.00	11141.76	3039.08	9.7724	267.359	848.517	43.372
2581	25.800	739.00	56000.0	890.075	3.0165	0.5240	0.00	72.51	0.2500	0.0000	85.00	11150.24	3041.76	9.7723	267.518	848.922	43.398
2582	25.810	738.80	56000.0	890.510	3.0180	0.5239	0.00	72.51	0.2500	0.0000	85.00	11158.73	3044.43	9.7723	267.676	849.327	43.425
2583	25.820	738.60	56000.0	890.944	3.0194	0.5238	0.00	72.51	0.2500	0.0000	85.00	11167.23	3047.11	9.7723	267.835	849.733	43.452
2584	25.830	738.40	56000.0	891.379	3.0209	0.5237	0.00	72.50	0.2500	0.0000	85.00	11175.73	3049.79	9.7723	267.994	850.138	43.479
2585	25.840	738.20	56000.0	891.813	3.0224	0.5236	0.00	72.50	0.2500	0.0000	85.00	11184.23	3052.47	9.7722	268.152	850.544	43.505
2586	25.850	738.00	56000.0	892.249	3.0239	0.5235	0.00	72.50	0.2500	0.0000	85.00	11192.74	3055.15	9.7722	268.311	850.950	43.532
2587	25.860	737.80	56000.0	892.684	3.0253	0.5234	0.00	72.50	0.2500	0.0000	85.00	11201.25	3057.84	9.7722	268.470	851.357	43.559
2588	25.870	737.60	56000.0	893.120	3.0268	0.5233	0.00	72.50	0.2500	0.0000	85.00	11209.77	3060.52	9.7722	268.629	851.764	43.586
2589	25.880	737.40	56000.0	893.556	3.0283	0.5232	0.00	72.49	0.2500	0.0000	85.00	11218.29	3063.21	9.7721	268.788	852.171	43.613
2590	25.890	737.20	56000.0	893.992	3.0298	0.5231	0.00	72.49	0.2500	0.0000	85.00	11226.81	3065.90	9.7721	268.948	852.578	43.640
2591	25.900	737.00	56000.0	894.429	3.0312	0.5230	0.00	72.49	0.2500	0.0000	85.00	11235.34	3068.59	9.7721	269.107	852.985	43.667
2592	25.910	736.80	56000.0	894.865	3.0327	0.5230	0.00	72.49	0.2500	0.0000	85.00	11243.87	3071.28	9.7720	269.267	853.393	43.693
2593	25.920	736.60	56000.0	895.302	3.0342	0.5229	0.00	72.49	0.2500	0.0000	85.00	11252.41	3073.98	9.7720	269.426	853.801	43.720
2594	25.930	736.40	56000.0	895.740	3.0357	0.5228	0.00	72.48	0.2500	0.0000	85.00	11260.95	3076.67	9.7720	269.586	854.209	43.747
2595	25.940	736.20	56000.0	896.177	3.0372	0.5227	0.00	72.48	0.2500	0.0000	85.00	11269.49	3079.37	9.7720	269.746	854.618	43.774
2596	25.950	736.00	56000.0	896.615	3.0387	0.5226	0.00	72.48	0.2500	0.0000	85.00	11278.04	3082.07	9.7719	269.905	855.026	43.801
2597	25.960	735.80	56000.0	897.053	3.0401	0.5225	0.00	72.48	0.2500	0.0000	85.00	11286.59	3084.77	9.7719	270.065	855.435	43.829
2598	25.970	735.60	56000.0	897.492	3.0416	0.5224	0.00	72.48	0.2500	0.0000	85.00	11295.15	3087.47	9.7719	270.225	855.845	43.856
2599	25.980	735.40	56000.0	897.931	3.0431	0.5223	0.00	72.48	0.2500	0.0000	85.00	11303.71	3090.17	9.7719	270.386	856.254	43.883
2600	25.990	735.20	56000.0	898.370	3.0446	0.5222	0.00	72.47	0.2500	0.0000	85.00	11312.27	3092.87	9.7718	270.546	856.664	43.910
2601	26.000	735.00	56000.0	898.809	3.0461	0.5221	0.00	72.47	0.2500	0.0000	85.00	11320.84	3095.58	9.7718	270.706	857.074	43.937
2602	26.010	734.80	56000.0	899.248	3.0476	0.5220	0.00	72.47	0.2500	0.0000	85.00	11329.41	3098.29	9.7718	270.867	857.484	43.964
2603	26.020	734.60	56000.0	899.688	3.0491	0.5219	0.00	72.47	0.2500	0.0000	85.00	11337.99	3101.00	9.7718	271.027	857.894	43.991
2604	26.030	734.40	56000.0	900.128	3.0506	0.5218	0.00	72.47	0.2500	0.0000	85.00	11346.57	3103.71	9.7717	271.188	858.305	44.019
2605	26.040	734.20	56000.0	900.568	3.0521	0.5217	0.00	72.46	0.2500	0.0000	85.00	11355.16	3106.42	9.7717	271.349	858.716	44.046
2606	26.050	734.00	56000.0	901.009	3.0535	0.5217	0.00	72.46	0.2500	0.0000	85.00	11363.75	3109.14	9.7717	271.509	859.127	44.073
2607	26.060	733.80	56000.0	901.450	3.0550	0.5216	0.00	72.46	0.2500	0.0000	85.00	11372.34	3111.85	9.7717	271.670	859.539	44.100
2608	26.070	733.60	56000.0	901.891	3.0565	0.5215	0.00	72.46	0.2500	0.0000	85.00	11380.94	3114.57	9.7716	271.831	859.951	44.128
2609	26.080	733.40	56000.0	902.332	3.0580	0.5214	0.00	72.46	0.2500	0.0000	85.00	11389.54	3117.29	9.7716	271.992	860.363	44.155
2610	26.090	733.20	56000.0	902.774	3.0595	0.5213	0.00	72.45	0.2500	0.0000	85.00	11398.14	3120.01	9.7716	272.154	860.775	44.182
2611	26.100	733.00	56000.0	903.216	3.0610	0.5212	0.00	72.45	0.2500	0.0000	85.00	11406.75	3122.73	9.7715	272.315	861.187	44.210
2612	26.110	732.80	56000.0	903.658	3.0625	0.5211	0.00	72.45	0.2500	0.0000	85.00	11415.37	3125.46	9.7715	272.476	861.600	44.237
2613	26.120	732.60	56000.0	904.101	3.0640	0.5210	0.00	72.45	0.2500	0.0000	85.00	11423.98	3128.18	9.7715	272.638	862.013	44.265
2614	26.130	732.40	56000.0	904.544	3.0655	0.5209	0.00	72.45	0.2500	0.0000	85.00	11432.61	3130.91	9.7715	272.800	862.427	44.292
2615	26.140	732.20	56000.0	904.987	3.0670	0.5208	0.00	72.45	0.2500	0.0000	85.00	11441.23	3133.64	9.7714	272.961	862.840	44.320
2616	26.150	732.00	56000.0	905.430	3.0685	0.5207	0.00	72.44	0.2500	0.0000	85.00	11449.86	3136.37	9.7714	273.123	863.254	44.347
2617	26.160	731.80	56000.0	905.874	3.0700	0.5206	0.00	72.44	0.2500	0.0000	85.00	11458.50	3139.10	9.7714	273.285	863.668	44.375
2618	26.170	731.60	56000.0	906.318	3.0715	0.5205	0.00	72.44	0.2500	0.0000	85.00	11467.14	3141.83	9.7714	273.447	864.082	44.402
2619	26.180	731.40	56000.0	906.762	3.0730	0.5204	0.00	72.44	0.2500	0.0000	85.00	11475.78	3144.57	9.7713	273.609	864.497	44.430
2620	26.190	731.20	56000.0	907.206	3.0746	0.5203	0.00	72.44	0.2500	0.0000	85.00	11484.43	3147.31	9.7713	273.771	864.912	44.457
2621	26.200	731.00	56000.0	907.651	3.0761	0.5202	0.00	72.43	0.2500	0.0000	85.00	11493.08	3150.04	9.7713	273.934	865.327	44.485
2622	26.210	730.80	56000.0	908.096	3.0776	0.5202	0.00	72.43	0.2500	0.0000	85.00	11501.73	3152.78	9.7713	274.096	865.742	44.513
2623	26.220	730.60	56000.0	908.541	3.0791	0.5201	0.00	72.43	0.2500	0.0000	85.00	11510.39	3155.53	9.7712	274.259	866.158	44.540
2624	26.230	730.40	56000.0	908.987	3.0806	0.5200	0.00	72.43	0.2500	0.0000	85.00	11519.06	3158.27	9.7712	274.421	866.573	44.568
2625	26.240	730.20	56000.0	909.432	3.0821	0.5199	0.00	72.43	0.2500	0.0000	85.00	11527.72	3161.01	9.7712	274.584	866.990	44.596
2626	26.250	730.00	56000.0	909.879	3.0836	0.5198	0.00	72.42	0.2500	0.0000	85.00	11536.40	3163.76	9.7712	274.747	867.406	44.623
2627	26.260	729.80	56000.0	910.325	3.0851	0.5197	0.00	72.42	0.2500	0.0000	85.00	11545.07	3166.51	9.7711	274.910	867.823	44.651
2628	26.270	729.60	56000.0	910.772	3.0866	0.5196	0.00	72.42	0.2500	0.0000	85.00	11553.75	3169.26	9.7711	275.073	868.239	44.679
2629	26.280	729.40	56000.0	911.218	3.0881	0.5195	0.00	72.42	0.2500	0.0000	85.00	11562.44	3172.01	9.7711	275.236	868.657	44.707
2630	26.290	729.20	56000.0	911.666	3.0897	0.5194	0.00	72.42	0.2500	0.0000	85.00	11571.13	3174.76	9.7710	275.399	869.074	44.734
2631	26.300	729.00	56000.0	912.113	3.0912	0.5193	0.00	72.42	0.2500	0.0000	85.00	11579.82	3177.52	9.7710	275.563	869.492	44.762
2632	26.310	728.80	56000.0	912.561	3.0927	0.5192	0.00	72.41	0.2500	0.0000	85.00	11588.52	3180.28	9.7710	275.726	869.910	44.790
2633	26.320	728.60	56000.0	913.009	3.0942	0.5191	0.00	72.41	0.2500	0.0000	85.00	11597.22	3183.03	9.7710	275.889	870.328	44.818
2634	26.330	728.40	56000.0	913.457	3.0957	0.5190	0.00	72.41	0.2500	0.0000	85.00	11605.92	3185.79	9.7709	276.053	870.746	44.846
2635	26.340	728.20	56000.0	913.906	3.0973	0.5189	0.00	72.41	0.2500	0.0000	85.00	11614.63	3188.55	9.7709	276.217	871.165	44.874
2636	26.350	728.00	56000.0	914.355	3.0988	0.5188	0.00	72.41	0.2500	0.0000	85.00	11623.35	3191.32	9.7709	276.381	871.584	44.902
2637	26.360	727.80	56000.0	914.804	3.1003	0.5187	0.00	72.40	0.2500	0.0000	85.00	11632.06	3194.08	9.7709	276.545	872.003	44.930
2638	26.370	727.60	56000.0	915.253	3.1018	0.5186	0.00	72.40	0.2500	0.0000	85.00	11640.79	3196.85	9.7708	276.709	872.423	44.958
2639	26.380	727.40	56000.0	915.703	3.1033	0.5185	0.00	72.40	0.2500	0.0000	85.00	11649.51	3199.62	9.7708	276.873	872.842	44.986
2640	26.390	727.20	56000.0	916.153	3.1049	0.5184	0.00	72.40	0.2500	0.0000	85.00	11658.24	3202.39	9.7708	277.037	873.262	45.014
2641	26.400	727.00	56000.0	916.603	3.1064	0.5184	0.00	72.40	0.2500	0.0000	85.00	11666.98	3205.16	9.7708	277.201	873.683	45.042
2642	26.410	726.80	56000.0	917.054	3.1079	0.5183	0.00	72.40	0.2500	0.0000	85.00	11675.72	3207.93	9.7707	277.366	874.103	45.070
2643	26.420	726.60	56000.0	917.505	3.1095	0.5182	0.00	72.39	0.2500	0.0000	85.00	11684.46	3210.70	9.7707	277.530	874.524	45.098
2644	26.430	726.40	56000.0	917.956	3.1110	0.5181	0.00	72.39	0.2500	0.0000	85.00	11693.21	3213.48	9.7707	277.695	874.945	45.126
2645	26.440	726.20	56000.0	918.407	3.1125	0.5180	0.00	72.39	0.2500	0.0000	85.00	11701.96	3216.26	9.7706	277.860	875.366	45.155
2646	26.450	726.00	56000.0	918.859	3.1140	0.5179	0.00	72.39	0.2500	0.0000	85.00	11710.71	3219.04	9.7706	278.024	875.788	45.183
2647	26.460	725.80	56000.0	919.311	3.1156	0.5178	0.00	72.39	0.2500	0.0000	85.00	11719.47	3221.82	9.7706	278.189	876.210	45.211
2648	26.470	725.60	56000.0	919.763	3.1171	0.5177	0.00	72.38	0.2500	0.0000	85.00	11728.24	3224.60	9.7706	278.354	876.632	45.239
2649	26.480	725.40	56000.0	920.216	3.1186	0.5176	0.00	72.38	0.2500	0.0000	85.00	11737.01	3227.39	9.7705	278.520	877.054	45.267
2650	26.490	725.20	56000.0	920.669	3.1202	0.5175	0.00	72.38	0.2500	0.0000	85.00	11745.78	3230.17	9.7705	278.685	877.477	45.296
2651	26.500	725.00	56000.0	921.122	3.1217	0.5174	0.00	72.38	0.2500	0.0000	85.00	11754.56	3232.96	9.7705	278.850	877.900	45.324
2652	26.510	724.80	56000.0	921.575	3.1232	0.5173	0.00	72.38	0.2500	0.0000	85.00	11763.34	3235.75	9.7705	279.016	878.323	45.352
2653	26.520	724.60	56000.0	922.029	3.1248	0.5172	0.00	72.37	0.2500	0.0000	85.00	11772.12	3238.54	9.7704	279.181	878.746	45.381
2654	26.530	724.40	56000.0	922.483	3.1263	0.5171	0.00	72.37	0.2500	0.0000	85.00	11780.91	3241.33	9.7704	279.347	879.170	45.409
2655	26.540	724.20	56000.0	922.937	3.1279	0.5170	0.00	72.37	0.2500	0.0000	85.00	11789.71	3244.13	9.7704	279.513	879.594	45.437
2656	26.550	724.00	56000.0	923.391	3.1294	0.5169	0.00	72.37	0.2500	0.0000	85.00	11798.50	3246.92	9.7703	279.678	880.018	45.466
2657	26.560	723.80	56000.0	923.846	3.1309	0.5168	0.00	72.37	0.2500	0.0000	85.00	11807.31	3249.72	9.7703	279.844	880.442	45.494
2658	26.570	723.60	56000.0	924.301	3.1325	0.5167	0.00	72.37	0.2500	0.0000	85.00	11816.11	3252.52	9.7703	280.011	880.867	45.523
2659	26.580	723.40	56000.0	924.757	3.1340	0.5166	0.00	72.36	0.2500	0.0000	85.00	11824.92	3255.32	9.7703	280.177	881.292	45.551
2660	26.590	723.20	56000.0	925.212	3.1356	0.5165	0.00	72.36	0.2500	0.0000	85.00	11833.74	3258.12	9.7702	280.343	881.717	45.580
2661	26.600	723.00	56000.0	925.668	3.1371	0.5164	0.00	72.36	0.2500	0.0000	85.00	11842.56	3260.93	9.7702	280.509	882.143	45.608
2662	26.610	722.80	56000.0	926.124	3.1387	0.5163	0.00	72.36	0.2500	0.0000	85.00	11851.38	3263.73	9.7702	280.676	882.569	45.637
2663	26.620	722.60	56000.0	926.581	3.1402	0.5162	0.00	72.36	0.2500	0.0000	85.00	11860.21	3266.54	9.7702	280.842	882.995	45.666
2664	26.630	722.40	56000.0	927.038	3.1418	0.5161	0.00	72.35	0.2500	0.0000	85.00	11869.04	3269.35	9.7701	281.009	883.421	45.694
2665	26.640	722.20	56000.0	927.495	3.1433	0.5160	0.00	72.35	0.2500	0.0000	85.00	11877.88	3272.16	9.7701	281.176	883.848	45.723
2666	26.650	722.00	56000.0	927.952	3.1449	0.5159	0.00	72.35	0.2500	0.0000	85.00	11886.72	3274.97	9.7701	281.343	884.275	45.751
2667	26.660	721.80	56000.0	928.410	3.1464	0.5158	0.00	72.35	0.2500	0.0000	85.00	11895.56	3277.79	9.7700	281.510	884.702	45.780
2668	26.670	721.60	56000.0	928.868	3.1480	0.5158	0.00	72.35	0.2500	0.0000	85.00	11904.41	3280.60	9.7700	281.677	885.129	45.809
2669	26.680	721.40	56000.0	929.326	3.1495	0.5157	0.00	72.35	0.2500	0.0000	85.00	11913.27	3283.42	9.7700	281.844	885.557	45.838
2670	26.690	721.20	56000.0	929.785	3.1511	0.5156	0.00	72.34	0.2500	0.0000	85.00	11922.12	3286.24	9.7700	282.011	885.985	45.866
2671	26.700	721.00	56000.0	930.243	3.1526	0.5155	0.00	72.34	0.2500	0.0000	85.00	11930.99	3289.06	9.7699	282.179	886.413	45.895
2672	26.710	720.80	56000.0	930.702	3.1542	0.5154	0.00	72.34	0.2500	0.0000	85.00	11939.85	3291.88	9.7699	282.346	886.841	45.924
2673	26.720	720.60	56000.0	931.162	3.1557	0.5153	0.00	72.34	0.2500	0.0000	85.00	11948.72	3294.71	9.7699	282.514	887.270	45.953
2674	26.730	720.40	56000.0	931.622	3.1573	0.5152	0.00	72.34	0.2500	0.0000	85.00	11957.60	3297.53	9.7699	282.682	887.699	45.982
2675	26.740	720.20	56000.0	932.081	3.1589	0.5151	0.00	72.33	0.2500	0.0000	85.00	11966.48	3300.36	9.7698	282.849	888.128	46.010
2676	26.750	720.00	56000.0	932.542	3.1604	0.5150	0.00	72.33	0.2500	0.0000	85.00	11975.36	3303.19	9.7698	283.017	888.558	46.039
2677	26.760	719.80	56000.0	933.002	3.1620	0.5149	0.00	72.33	0.2500	0.0000	85.00	11984.25	3306.02	9.7698	283.185	888.988	46.068
2678	26.770	719.60	56000.0	933.463	3.1635	0.5148	0.00	72.33	0.2500	0.0000	85.00	11993.14	3308.86	9.7698	283.353	889.418	46.097
2679	26.780	719.40	56000.0	933.924	3.1651	0.5147	0.00	72.33	0.2500	0.0000	85.00	12002.04	3311.69	9.7697	283.522	889.848	46.126
2680	26.790	719.20	56000.0	934.386	3.1667	0.5146	0.00	72.33	0.2500	0.0000	85.00	12010.94	3314.53	9.7697	283.690	890.279	46.155
2681	26.800	719.00	56000.0	934.847	3.1682	0.5145	0.00	72.32	0.2500	0.0000	85.00	12019.84	3317.36	9.7697	283.858	890.710	46.184
2682	26.810	718.80	56000.0	935.309	3.1698	0.5144	0.00	72.32	0.2500	0.0000	85.00	12028.75	3320.20	9.7696	284.027	891.141	46.213
2683	26.820	718.60	56000.0	935.772	3.1714	0.5143	0.00	72.32	0.2500	0.0000	85.00	12037.66	3323.04	9.7696	284.196	891.572	46.242
2684	26.830	718.40	56000.0	936.234	3.1729	0.5142	0.00	72.32	0.2500	0.0000	85.00	12046.58	3325.89	9.7696	284.364	892.004	46.271
2685	26.840	718.20	56000.0	936.697	3.1745	0.5141	0.00	72.32	0.2500	0.0000	85.00	12055.50	3328.73	9.7696	284.533	892.436	46.300
2686	26.850	718.00	56000.0	937.160	3.1761	0.5140	0.00	72.31	0.2500	0.0000	85.00	12064.43	3331.58	9.7695	284.702	892.868	46.330
2687	26.860	717.80	56000.0	937.624	3.1776	0.5139	0.00	72.31	0.2500	0.0000	85.00	12073.36	3334.43	9.7695	284.871	893.301	46.359
2688	26.870	717.60	56000.0	938.087	3.1792	0.5138	0.00	72.31	0.2500	0.0000	85.00	12082.30	3337.27	9.7695	285.041	893.734	46.388
2689	26.880	717.40	56000.0	938.551	3.1808	0.5137	0.00	72.31	0.2500	0.0000	85.00	12091.24	3340.13	9.7694	285.210	894.167	46.417
2690	26.890	717.20	56000.0	939.016	3.1824	0.5136	0.00	72.31	0.2500	0.0000	85.00	12100.18	3342.98	9.7694	285.379	894.600	46.446
2691	26.900	717.00	56000.0	939.480	3.1839	0.5135	0.00	72.31	0.2500	0.0000	85.00	12109.13	3345.83	9.7694	285.549	895.034	46.476
2692	26.910	716.80	56000.0	939.945	3.1855	0.5134	0.00	72.30	0.2500	0.0000	85.00	12118.08	3348.69	9.7694	285.718	895.467	46.505
2693	26.920	716.60	56000.0	940.410	3.1871	0.5133	0.00	72.30	0.2500	0.0000	85.00	12127.04	3351.55	9.7693	285.888	895.902	46.534
2694	26.930	716.40	56000.0	940.876	3.1887	0.5132	0.00	72.30	0.2500	0.0000	85.00	12136.00	3354.41	9.7693	286.058	896.336	46.563
2695	26.940	716.20	56000.0	941.342	3.1902	0.5131	0.00	72.30	0.2500	0.0000	85.00	12144.96	3357.27	9.7693	286.228	896.771	46.593
2696	26.950	716.00	56000.0	941.808	3.1918	0.5130	0.00	72.30	0.2500	0.0000	85.00	12153.93	3360.13	9.7693	286.398	897.206	46.622
2697	26.960	715.80	56000.0	942.274	3.1934	0.5129	0.00	72.29	0.2500	0.0000	85.00	12162.91	3363.00	9.7692	286.568	897.641	46.652
2698	26.970	715.60	56000.0	942.741	3.1950	0.5128	0.00	72.29	0.2500	0.0000	85.00	12171.89	3365.86	9.7692	286.738	898.076	46.681
2699	26.980	715.40	56000.0	943.208	3.1966	0.5127	0.00	72.29	0.2500	0.0000	85.00	12180.87	3368.73	9.7692	286.908	898.512	46.710
2700	26.990	715.20	56000.0	943.675	3.1981	0.5126	0.00	72.29	0.2500	0.0000	85.00	12189.86	3371.60	9.7691	287.079	898.948	46.740
2701	27.000	715.00	56000.0	944.143	3.1997	0.5125	0.00	72.29	0.2500	0.0000	85.00	12198.85	3374.47	9.7691	287.249	899.385	46.769
2702	27.010	714.80	56000.0	944.610	3.2013	0.5124	0.00	72.29	0.2500	0.0000	85.00	12207.85	3377.35	9.7691	287.420	899.821	46.799
2703	27.020	714.60	56000.0	945.078	3.2029	0.5123	0.00	72.28	0.2500	0.0000	85.00	12216.85	3380.22	9.7691	287.591	900.258	46.828
2704	27.030	714.40	56000.0	945.547	3.2045	0.5122	0.00	72.28	0.2500	0.0000	85.00	12225.85	3383.10	9.7690	287.762	900.695	46.858
2705	27.040	714.20	56000.0	946.016	3.2061	0.5121	0.00	72.28	0.2500	0.0000	85.00	12234.86	3385.98	9.7690	287.933	901.133	46.887
2706	27.050	714.00	56000.0	946.485	3.2077	0.5120	0.00	72.28	0.2500	0.0000	85.00	12243.87	3388.86	9.7690	288.104	901.571	46.917
2707	27.060	713.80	56000.0	946.954	3.2093	0.5119	0.00	72.28	0.2500	0.0000	85.00	12252.89	3391.74	9.7690	288.275	902.009	46.947
2708	27.070	713.60	56000.0	947.424	3.2108	0.5118	0.00	72.27	0.2500	0.0000	85.00	12261.91	3394.62	9.7689	288.446	902.447	46.976
2709	27.080	713.40	56000.0	947.894	3.2124	0.5117	0.00	72.27	0.2500	0.0000	85.00	12270.94	3397.51	9.7689	288.618	902.885	47.006
2710	27.090	713.20	56000.0	948.364	3.2140	0.5116	0.00	72.27	0.2500	0.0000	85.00	12279.97	3400.40	9.7689	288.789	903.324	47.036
2711	27.100	713.00	56000.0	948.834	3.2156	0.5115	0.00	72.27	0.2500	0.0000	85.00	12289.01	3403.28	9.7688	288.961	903.763	47.065
2712	27.110	712.80	56000.0	949.305	3.2172	0.5114	0.00	72.27	0.2500	0.0000	85.00	12298.05	3406.17	9.7688	289.133	904.203	47.095
2713	27.120	712.60	56000.0	949.776	3.2188	0.5113	0.00	72.27	0.2500	0.0000	85.00	12307.09	3409.07	9.7688	289.304	904.642	47.125
2714	27.130	712.40	56000.0	950.248	3.2204	0.5112	0.00	72.26	0.2500	0.0000	85.00	12316.14	3411.96	9.7688	289.476	905.082	47.155
2715	27.140	712.20	56000.0	950.719	3.2220	0.5111	0.00	72.26	0.2500	0.0000	85.00	12325.19	3414.86	9.7687	289.648	905.522	47.185
2716	27.150	712.00	56000.0	951.191	3.2236	0.5110	0.00	72.26	0.2500	0.0000	85.00	12334.25	3417.75	9.7687	289.821	905.963	47.214
2717	27.160	711.80	56000.0	951.664	3.2252	0.5109	0.00	72.26	0.2500	0.0000	85.00	12343.31	3420.65	9.7687	289.993	906.404	47.244
2718	27.170	711.60	56000.0	952.136	3.2268	0.5108	0.00	72.26	0.2500	0.0000	85.00	12352.38	3423.55	9.7686	290.165	906.845	47.274
2719	27.180	711.40	56000.0	952.609	3.2284	0.5107	0.00	72.25	0.2500	0.0000	85.00	12361.45	3426.46	9.7686	290.338	907.286	47.304
2720	27.190	711.20	56000.0	953.082	3.2300	0.5106	0.00	72.25	0.2500	0.0000	85.00	12370.52	3429.36	9.7686	290.510	907.728	47.334
2721	27.200	711.00	56000.0	953.556	3.2316	0.5105	0.00	72.25	0.2500	0.0000	85.00	12379.60	3432.27	9.7686	290.683	908.170	47.364
2722	27.210	710.80	56000.0	954.029	3.2332	0.5104	0.00	72.25	0.2500	0.0000	85.00	12388.69	3435.17	9.7685	290.856	908.612	47.394
2723	27.220	710.60	56000.0	954.504	3.2348	0.5103	0.00	72.25	0.2500	0.0000	85.00	12397.78	3438.08	9.7685	291.029	909.054	47.424
2724	27.230	710.40	56000.0	954.978	3.2365	0.5102	0.00	72.25	0.2500	0.0000	85.00	12406.87	3440.99	9.7685	291.202	909.497	47.454
2725	27.240	710.20	56000.0	955.453	3.2381	0.5101	0.00	72.24	0.2500	0.0000	85.00	12415.97	3443.91	9.7685	291.375	909.940	47.484
2726	27.250	710.00	56000.0	955.928	3.2397	0.5100	0.00	72.24	0.2500	0.0000	85.00	12425.07	3446.82	9.7684	291.548	910.383	47.514
2727	27.260	709.80	56000.0	956.403	3.2413	0.5099	0.00	72.24	0.2500	0.0000	85.00	12434.17	3449.74	9.7684	291.721	910.827	47.544
2728	27.270	709.60	56000.0	956.878	3.2429	0.5098	0.00	72.24	0.2500	0.0000	85.00	12443.28	3452.66	9.7684	291.895	911.270	47.574
2729	27.280	709.40	56000.0	957.354	3.2445	0.5097	0.00	72.24	0.2500	0.0000	85.00	12452.40	3455.58	9.7683	292.068	911.715	47.604
2730	27.290	709.20	56000.0	957.831	3.2461	0.5096	0.00	72.24	0.2500	0.0000	85.00	12461.52	3458.50	9.7683	292.242	912.159	47.635
2731	27.300	709.00	56000.0	958.307	3.2477	0.5095	0.00	72.23	0.2500	0.0000	85.00	12470.64	3461.42	9.7683	292.416	912.604	47.665
2732	27.310	708.80	56000.0	958.784	3.2493	0.5094	0.00	72.23	0.2500	0.0000	85.00	12479.77	3464.35	9.7683	292.590	913.049	47.695
2733	27.320	708.60	56000.0	959.261	3.2510	0.5093	0.00	72.23	0.2500	0.0000	85.00	12488.90	3467.27	9.7682	292.764	913.494	47.725
2734	27.330	708.40	56000.0	959.738	3.2526	0.5092	0.00	72.23	0.2500	0.0000	85.00	12498.04	3470.20	9.7682	292.938	913.939	47.756
2735	27.340	708.20	56000.0	960.216	3.2542	0.5091	0.00	72.23	0.2500	0.0000	85.00	12507.18	3473.13	9.7682	293.112	914.385	47.786
2736	27.350	708.00	56000.0	960.694	3.2558	0.5090	0.00	72.22	0.2500	0.0000	85.00	12516.33	3476.06	9.7681	293.286	914.831	47.816
2737	27.360	707.80	56000.0	961.172	3.2574	0.5089	0.00	72.22	0.2500	0.0000	85.00	12525.48	3479.00	9.7681	293.461	915.278	47.847
2738	27.370	707.60	56000.0	961.651	3.2591	0.5088	0.00	72.22	0.2500	0.0000	85.00	12534.63	3481.93	9.7681	293.635	915.724	47.877
2739	27.380	707.40	56000.0	962.130	3.2607	0.5087	0.00	72.22	0.2500	0.0000	85.00	12543.79	3484.87	9.7681	293.810	916.171	47.907
2740	27.390	707.20	56000.0	962.609	3.2623	0.5086	0.00	72.22	0.2500	0.0000	85.00	12552.96	3487.81	9.7680	293.985	916.618	47.938
2741	27.400	707.00	56000.0	963.089	3.2639	0.5085	0.00	72.22	0.2500	0.0000	85.00	12562.12	3490.75	9.7680	294.160	917.066	47.968
2742	27.410	706.80	56000.0	963.569	3.2656	0.5084	0.00	72.21	0.2500	0.0000	85.00	12571.30	3493.69	9.7680	294.335	917.514	47.999
2743	27.420	706.60	56000.0	964.049	3.2672	0.5083	0.00	72.21	0.2500	0.0000	85.00	12580.47	3496.64	9.7679	294.510	917.962	48.029
2744	27.430	706.40	56000.0	964.529	3.2688	0.5082	0.00	72.21	0.2500	0.0000	85.00	12589.66	3499.58	9.7679	294.685	918.410	48.060
2745	27.440	706.20	56000.0	965.010	3.2704	0.5081	0.00	72.21	0.2500	0.0000	85.00	12598.84	3502.53	9.7679	294.860	918.859	48.090
2746	27.450	706.00	56000.0	965.491	3.2721	0.5080	0.00	72.21	0.2500	0.0000	85.00	12608.03	3505.48	9.7679	295.036	919.308	48.121
2747	27.460	705.80	56000.0	965.972	3.2737	0.5079	0.00	72.21	0.2500	0.0000	85.00	12617.23	3508.43	9.7678	295.211	919.757	48.151
2748	27.470	705.60	56000.0	966.454	3.2753	0.5078	0.00	72.20	0.2500	0.0000	85.00	12626.43	3511.38	9.7678	295.387	920.206	48.182
2749	27.480	705.40	56000.0	966.936	3.2770	0.5077	0.00	72.20	0.2500	0.0000	85.00	12635.63	3514.34	9.7678	295.562	920.656	48.213
2750	27.490	705.20	56000.0	967.418	3.2786	0.5076	0.00	72.20	0.2500	0.0000	85.00	12644.84	3517.29	9.7678	295.738	921.106	48.243
2751	27.500	705.00	56000.0	967.901	3.2802	0.5075	0.00	72.20	0.2500	0.0000	85.00	12654.06	3520.25	9.7677	295.914	921.557	48.274
2752	27.510	704.80	56000.0	968.384	3.2819	0.5074	0.00	72.20	0.2500	0.0000	85.00	12663.27	3523.21	9.7677	296.090	922.007	48.305
2753	27.520	704.60	56000.0	968.867	3.2835	0.5073	0.00	72.19	0.2500	0.0000	85.00	12672.50	3526.17	9.7677	296.266	922.458	48.335
