N	t(c)	m(kg)	P(H)	V(m/s)	M	Cxa	alpha(grad)	theta_c(grad)	Cya_alpha	omega_z(1/s)	theta(grad)	y(m)	x(m)	g(m/s2)	x_dotc(m/s)	y_dotc(m/s)	V_dot(m/s2)
1289	12.880	997.40	56000.0	452.434	1.3771	0.7923	0.00	75.59	0.2500	0.0000	85.00	3009.58	676.25	9.7974	112.571	438.206	29.597
1290	12.890	997.20	56000.0	452.730	1.3781	0.7922	0.00	75.59	0.2500	0.0000	85.00	3013.96	677.38	9.7974	112.668	438.487	29.593
1291	12.900	997.00	56000.0	453.026	1.3790	0.7921	0.00	75.59	0.2500	0.0000	85.00	3018.35	678.50	9.7973	112.766	438.767	29.588
1292	12.910	996.80	56000.0	453.322	1.3800	0.7920	0.00	75.58	0.2500	0.0000	85.00	3022.73	679.63	9.7973	112.863	439.048	29.584
1293	12.920	996.60	56000.0	453.618	1.3810	0.7919	0.00	75.58	0.2500	0.0000	85.00	3027.12	680.76	9.7973	112.960	439.328	29.579
1294	12.930	996.40	56000.0	453.914	1.3820	0.7918	0.00	75.58	0.2500	0.0000	85.00	3031.52	681.89	9.7973	113.057	439.609	29.575
1295	12.940	996.20	56000.0	454.210	1.3829	0.7917	0.00	75.57	0.2500	0.0000	85.00	3035.91	683.02	9.7973	113.155	439.889	29.570
1296	12.950	996.00	56000.0	454.505	1.3839	0.7916	0.00	75.57	0.2500	0.0000	85.00	3040.31	684.15	9.7973	113.252	440.169	29.566
1297	12.960	995.80	56000.0	454.801	1.3849	0.7915	0.00	75.57	0.2500	0.0000	85.00	3044.71	685.29	9.7973	113.349	440.450	29.561
1298	12.970	995.60	56000.0	455.097	1.3858	0.7914	0.00	75.57	0.2500	0.0000	85.00	3049.12	686.42	9.7972	113.447	440.730	29.557
1299	12.980	995.40	56000.0	455.392	1.3868	0.7913	0.00	75.56	0.2500	0.0000	85.00	3053.53	687.55	9.7972	113.544	441.010	29.552
1300	12.990	995.20	56000.0	455.688	1.3878	0.7912	0.00	75.56	0.2500	0.0000	85.00	3057.94	688.69	9.7972	113.641	441.290	29.548
1301	13.000	995.00	56000.0	455.983	1.3888	0.7911	0.00	75.56	0.2500	0.0000	85.00	3062.35	689.83	9.7972	113.739	441.570	29.544
1302	13.010	994.80	56000.0	456.279	1.3897	0.7910	0.00	75.55	0.2500	0.0000	85.00	3066.76	690.96	9.7972	113.836	441.850	29.539
1303	13.020	994.60	56000.0	456.574	1.3907	0.7909	0.00	75.55	0.2500	0.0000	85.00	3071.18	692.10	9.7972	113.934	442.130	29.535
1304	13.030	994.40	56000.0	456.869	1.3917	0.7908	0.00	75.55	0.2500	0.0000	85.00	3075.60	693.24	9.7972	114.031	442.410	29.530
1305	13.040	994.20	56000.0	457.165	1.3927	0.7907	0.00	75.54	0.2500	0.0000	85.00	3080.03	694.38	9.7972	114.128	442.690	29.526
1306	13.050	994.00	56000.0	457.460	1.3936	0.7906	0.00	75.54	0.2500	0.0000	85.00	3084.46	695.52	9.7971	114.226	442.969	29.522
1307	13.060	993.80	56000.0	457.755	1.3946	0.7905	0.00	75.54	0.2500	0.0000	85.00	3088.89	696.66	9.7971	114.323	443.249	29.517
1308	13.070	993.60	56000.0	458.050	1.3956	0.7904	0.00	75.53	0.2500	0.0000	85.00	3093.32	697.81	9.7971	114.421	443.529	29.513
1309	13.080	993.40	56000.0	458.345	1.3966	0.7903	0.00	75.53	0.2500	0.0000	85.00	3097.75	698.95	9.7971	114.518	443.809	29.509
1310	13.090	993.20	56000.0	458.640	1.3975	0.7902	0.00	75.53	0.2500	0.0000	85.00	3102.19	700.10	9.7971	114.615	444.088	29.504
1311	13.100	993.00	56000.0	458.935	1.3985	0.7901	0.00	75.53	0.2500	0.0000	85.00	3106.63	701.24	9.7971	114.713	444.368	29.500
1312	13.110	992.80	56000.0	459.230	1.3995	0.7901	0.00	75.52	0.2500	0.0000	85.00	3111.08	702.39	9.7971	114.810	444.647	29.496
1313	13.120	992.60	56000.0	459.525	1.4005	0.7899	0.00	75.52	0.2500	0.0000	85.00	3115.52	703.54	9.7970	114.908	444.927	29.493
1314	13.130	992.40	56000.0	459.820	1.4014	0.7897	0.00	75.52	0.2500	0.0000	85.00	3119.97	704.69	9.7970	115.005	445.206	29.492
1315	13.140	992.20	56000.0	460.115	1.4024	0.7894	0.00	75.51	0.2500	0.0000	85.00	3124.42	705.84	9.7970	115.103	445.486	29.490
1316	13.150	992.00	56000.0	460.410	1.4034	0.7892	0.00	75.51	0.2500	0.0000	85.00	3128.88	706.99	9.7970	115.200	445.765	29.489
1317	13.160	991.80	56000.0	460.705	1.4044	0.7890	0.00	75.51	0.2500	0.0000	85.00	3133.34	708.14	9.7970	115.298	446.044	29.488
1318	13.170	991.60	56000.0	461.000	1.4053	0.7888	0.00	75.50	0.2500	0.0000	85.00	3137.80	709.29	9.7970	115.395	446.324	29.486
1319	13.180	991.40	56000.0	461.295	1.4063	0.7885	0.00	75.50	0.2500	0.0000	85.00	3142.26	710.45	9.7970	115.493	446.603	29.485
1320	13.190	991.20	56000.0	461.590	1.4073	0.7883	0.00	75.50	0.2500	0.0000	85.00	3146.73	711.60	9.7969	115.591	446.882	29.484
1321	13.200	991.00	56000.0	461.885	1.4083	0.7881	0.00	75.49	0.2500	0.0000	85.00	3151.19	712.76	9.7969	115.688	447.162	29.483
1322	13.210	990.80	56000.0	462.179	1.4092	0.7878	0.00	75.49	0.2500	0.0000	85.00	3155.67	713.91	9.7969	115.786	447.441	29.481
1323	13.220	990.60	56000.0	462.474	1.4102	0.7876	0.00	75.49	0.2500	0.0000	85.00	3160.14	715.07	9.7969	115.883	447.720	29.480
1324	13.230	990.40	56000.0	462.769	1.4112	0.7874	0.00	75.49	0.2500	0.0000	85.00	3164.62	716.23	9.7969	115.981	447.999	29.479
1325	13.240	990.20	56000.0	463.064	1.4122	0.7872	0.00	75.48	0.2500	0.0000	85.00	3169.10	717.39	9.7969	116.079	448.279	29.478
1326	13.250	990.00	56000.0	463.359	1.4131	0.7869	0.00	75.48	0.2500	0.0000	85.00	3173.58	718.55	9.7969	116.176	448.558	29.477
1327	13.260	989.80	56000.0	463.653	1.4141	0.7867	0.00	75.48	0.2500	0.0000	85.00	3178.07	719.71	9.7969	116.274	448.837	29.476
1328	13.270	989.60	56000.0	463.948	1.4151	0.7865	0.00	75.47	0.2500	0.0000	85.00	3182.55	720.88	9.7968	116.372	449.116	29.475
1329	13.280	989.40	56000.0	464.243	1.4161	0.7863	0.00	75.47	0.2500	0.0000	85.00	3187.05	722.04	9.7968	116.470	449.395	29.473
1330	13.290	989.20	56000.0	464.538	1.4170	0.7860	0.00	75.47	0.2500	0.0000	85.00	3191.54	723.21	9.7968	116.567	449.675	29.472
1331	13.300	989.00	56000.0	464.832	1.4180	0.7858	0.00	75.46	0.2500	0.0000	85.00	3196.04	724.37	9.7968	116.665	449.954	29.471
1332	13.310	988.80	56000.0	465.127	1.4190	0.7856	0.00	75.46	0.2500	0.0000	85.00	3200.54	725.54	9.7968	116.763	450.233	29.470
1333	13.320	988.60	56000.0	465.422	1.4200	0.7853	0.00	75.46	0.2500	0.0000	85.00	3205.04	726.71	9.7968	116.861	450.512	29.469
1334	13.330	988.40	56000.0	465.716	1.4209	0.7851	0.00	75.46	0.2500	0.0000	85.00	3209.54	727.87	9.7968	116.959	450.791	29.468
1335	13.340	988.20	56000.0	466.011	1.4219	0.7849	0.00	75.45	0.2500	0.0000	85.00	3214.05	729.04	9.7967	117.056	451.070	29.467
1336	13.350	988.00	56000.0	466.306	1.4229	0.7847	0.00	75.45	0.2500	0.0000	85.00	3218.56	730.21	9.7967	117.154	451.349	29.466
1337	13.360	987.80	56000.0	466.600	1.4239	0.7844	0.00	75.45	0.2500	0.0000	85.00	3223.08	731.39	9.7967	117.252	451.628	29.465
1338	13.370	987.60	56000.0	466.895	1.4249	0.7842	0.00	75.44	0.2500	0.0000	85.00	3227.59	732.56	9.7967	117.350	451.907	29.464
1339	13.380	987.40	56000.0	467.190	1.4258	0.7840	0.00	75.44	0.2500	0.0000	85.00	3232.11	733.73	9.7967	117.448	452.186	29.464
1340	13.390	987.20	56000.0	467.484	1.4268	0.7837	0.00	75.44	0.2500	0.0000	85.00	3236.63	734.91	9.7967	117.546	452.465	29.463
1341	13.400	987.00	56000.0	467.779	1.4278	0.7835	0.00	75.43	0.2500	0.0000	85.00	3241.16	736.08	9.7967	117.644	452.744	29.462
1342	13.410	986.80	56000.0	468.074	1.4288	0.7833	0.00	75.43	0.2500	0.0000	85.00	3245.68	737.26	9.7966	117.742	453.023	29.461
1343	13.420	986.60	56000.0	468.368	1.4297	0.7831	0.00	75.43	0.2500	0.0000	85.00	3250.22	738.44	9.7966	117.840	453.302	29.460
1344	13.430	986.40	56000.0	468.663	1.4307	0.7828	0.00	75.42	0.2500	0.0000	85.00	3254.75	739.61	9.7966	117.938	453.581	29.459
1345	13.440	986.20	56000.0	468.957	1.4317	0.7826	0.00	75.42	0.2500	0.0000	85.00	3259.28	740.79	9.7966	118.036	453.860	29.458
1346	13.450	986.00	56000.0	469.252	1.4327	0.7824	0.00	75.42	0.2500	0.0000	85.00	3263.82	741.97	9.7966	118.134	454.139	29.458
1347	13.460	985.80	56000.0	469.547	1.4337	0.7821	0.00	75.42	0.2500	0.0000	85.00	3268.36	743.15	9.7966	118.232	454.417	29.457
1348	13.470	985.60	56000.0	469.841	1.4346	0.7819	0.00	75.41	0.2500	0.0000	85.00	3272.91	744.34	9.7966	118.330	454.696	29.456
1349	13.480	985.40	56000.0	470.136	1.4356	0.7817	0.00	75.41	0.2500	0.0000	85.00	3277.46	745.52	9.7965	118.428	454.975	29.455
1350	13.490	985.20	56000.0	470.430	1.4366	0.7815	0.00	75.41	0.2500	0.0000	85.00	3282.00	746.70	9.7965	118.526	455.254	29.455
1351	13.500	985.00	56000.0	470.725	1.4376	0.7812	0.00	75.40	0.2500	0.0000	85.00	3286.56	747.89	9.7965	118.624	455.533	29.454
1352	13.510	984.80	56000.0	471.019	1.4386	0.7810	0.00	75.40	0.2500	0.0000	85.00	3291.11	749.08	9.7965	118.722	455.812	29.453
1353	13.520	984.60	56000.0	471.314	1.4395	0.7808	0.00	75.40	0.2500	0.0000	85.00	3295.67	750.26	9.7965	118.820	456.090	29.453
1354	13.530	984.40	56000.0	471.608	1.4405	0.7805	0.00	75.39	0.2500	0.0000	85.00	3300.23	751.45	9.7965	118.919	456.369	29.452
1355	13.540	984.20	56000.0	471.903	1.4415	0.7803	0.00	75.39	0.2500	0.0000	85.00	3304.80	752.64	9.7965	119.017	456.648	29.451
1356	13.550	984.00	56000.0	472.197	1.4425	0.7801	0.00	75.39	0.2500	0.0000	85.00	3309.36	753.83	9.7964	119.115	456.927	29.451
1357	13.560	983.80	56000.0	472.492	1.4435	0.7799	0.00	75.39	0.2500	0.0000	85.00	3313.93	755.02	9.7964	119.213	457.205	29.450
1358	13.570	983.60	56000.0	472.786	1.4444	0.7796	0.00	75.38	0.2500	0.0000	85.00	3318.50	756.21	9.7964	119.311	457.484	29.450
1359	13.580	983.40	56000.0	473.081	1.4454	0.7794	0.00	75.38	0.2500	0.0000	85.00	3323.08	757.41	9.7964	119.410	457.763	29.449
1360	13.590	983.20	56000.0	473.375	1.4464	0.7792	0.00	75.38	0.2500	0.0000	85.00	3327.66	758.60	9.7964	119.508	458.042	29.449
1361	13.600	983.00	56000.0	473.670	1.4474	0.7789	0.00	75.37	0.2500	0.0000	85.00	3332.24	759.80	9.7964	119.606	458.320	29.448
1362	13.610	982.80	56000.0	473.964	1.4484	0.7787	0.00	75.37	0.2500	0.0000	85.00	3336.82	760.99	9.7964	119.704	458.599	29.448
1363	13.620	982.60	56000.0	474.259	1.4493	0.7785	0.00	75.37	0.2500	0.0000	85.00	3341.41	762.19	9.7963	119.803	458.878	29.447
1364	13.630	982.40	56000.0	474.553	1.4503	0.7783	0.00	75.36	0.2500	0.0000	85.00	3345.99	763.39	9.7963	119.901	459.156	29.447
1365	13.640	982.20	56000.0	474.848	1.4513	0.7780	0.00	75.36	0.2500	0.0000	85.00	3350.59	764.59	9.7963	120.000	459.435	29.446
1366	13.650	982.00	56000.0	475.142	1.4523	0.7778	0.00	75.36	0.2500	0.0000	85.00	3355.18	765.79	9.7963	120.098	459.714	29.446
1367	13.660	981.80	56000.0	475.437	1.4533	0.7776	0.00	75.36	0.2500	0.0000	85.00	3359.78	766.99	9.7963	120.196	459.992	29.445
1368	13.670	981.60	56000.0	475.731	1.4542	0.7773	0.00	75.35	0.2500	0.0000	85.00	3364.38	768.19	9.7963	120.295	460.271	29.445
1369	13.680	981.40	56000.0	476.026	1.4552	0.7771	0.00	75.35	0.2500	0.0000	85.00	3368.98	769.39	9.7963	120.393	460.550	29.445
1370	13.690	981.20	56000.0	476.320	1.4562	0.7769	0.00	75.35	0.2500	0.0000	85.00	3373.59	770.60	9.7962	120.492	460.828	29.444
1371	13.700	981.00	56000.0	476.615	1.4572	0.7767	0.00	75.34	0.2500	0.0000	85.00	3378.19	771.80	9.7962	120.590	461.107	29.444
1372	13.710	980.80	56000.0	476.909	1.4582	0.7764	0.00	75.34	0.2500	0.0000	85.00	3382.80	773.01	9.7962	120.689	461.385	29.444
1373	13.720	980.60	56000.0	477.203	1.4592	0.7762	0.00	75.34	0.2500	0.0000	85.00	3387.42	774.21	9.7962	120.787	461.664	29.443
1374	13.730	980.40	56000.0	477.498	1.4601	0.7760	0.00	75.34	0.2500	0.0000	85.00	3392.04	775.42	9.7962	120.886	461.942	29.443
1375	13.740	980.20	56000.0	477.792	1.4611	0.7757	0.00	75.33	0.2500	0.0000	85.00	3396.65	776.63	9.7962	120.984	462.221	29.443
1376	13.750	980.00	56000.0	478.087	1.4621	0.7755	0.00	75.33	0.2500	0.0000	85.00	3401.28	777.84	9.7962	121.083	462.500	29.443
1377	13.760	979.80	56000.0	478.381	1.4631	0.7753	0.00	75.33	0.2500	0.0000	85.00	3405.90	779.05	9.7961	121.181	462.778	29.443
1378	13.770	979.60	56000.0	478.676	1.4641	0.7751	0.00	75.32	0.2500	0.0000	85.00	3410.53	780.26	9.7961	121.280	463.057	29.442
1379	13.780	979.40	56000.0	478.970	1.4650	0.7748	0.00	75.32	0.2500	0.0000	85.00	3415.16	781.48	9.7961	121.379	463.335	29.442
1380	13.790	979.20	56000.0	479.264	1.4660	0.7746	0.00	75.32	0.2500	0.0000	85.00	3419.79	782.69	9.7961	121.477	463.614	29.442
1381	13.800	979.00	56000.0	479.559	1.4670	0.7744	0.00	75.31	0.2500	0.0000	85.00	3424.43	783.90	9.7961	121.576	463.892	29.442
1382	13.810	978.80	56000.0	479.853	1.4680	0.7741	0.00	75.31	0.2500	0.0000	85.00	3429.07	785.12	9.7961	121.675	464.171	29.442
1383	13.820	978.60	56000.0	480.148	1.4690	0.7739	0.00	75.31	0.2500	0.0000	85.00	3433.71	786.34	9.7961	121.773	464.449	29.442
1384	13.830	978.40	56000.0	480.442	1.4700	0.7737	0.00	75.31	0.2500	0.0000	85.00	3438.35	787.55	9.7960	121.872	464.728	29.442
1385	13.840	978.20	56000.0	480.736	1.4710	0.7734	0.00	75.30	0.2500	0.0000	85.00	3443.00	788.77	9.7960	121.971	465.006	29.442
1386	13.850	978.00	56000.0	481.031	1.4719	0.7732	0.00	75.30	0.2500	0.0000	85.00	3447.65	789.99	9.7960	122.069	465.285	29.441
1387	13.860	977.80	56000.0	481.325	1.4729	0.7730	0.00	75.30	0.2500	0.0000	85.00	3452.30	791.21	9.7960	122.168	465.563	29.441
1388	13.870	977.60	56000.0	481.620	1.4739	0.7728	0.00	75.29	0.2500	0.0000	85.00	3456.96	792.44	9.7960	122.267	465.842	29.441
1389	13.880	977.40	56000.0	481.914	1.4749	0.7725	0.00	75.29	0.2500	0.0000	85.00	3461.62	793.66	9.7960	122.366	466.120	29.441
1390	13.890	977.20	56000.0	482.209	1.4759	0.7723	0.00	75.29	0.2500	0.0000	85.00	3466.28	794.88	9.7960	122.465	466.398	29.442
1391	13.900	977.00	56000.0	482.503	1.4769	0.7721	0.00	75.28	0.2500	0.0000	85.00	3470.94	796.11	9.7959	122.563	466.677	29.442
1392	13.910	976.80	56000.0	482.797	1.4778	0.7718	0.00	75.28	0.2500	0.0000	85.00	3475.61	797.33	9.7959	122.662	466.955	29.442
1393	13.920	976.60	56000.0	483.092	1.4788	0.7716	0.00	75.28	0.2500	0.0000	85.00	3480.28	798.56	9.7959	122.761	467.234	29.442
1394	13.930	976.40	56000.0	483.386	1.4798	0.7714	0.00	75.28	0.2500	0.0000	85.00	3484.95	799.79	9.7959	122.860	467.512	29.442
1395	13.940	976.20	56000.0	483.681	1.4808	0.7711	0.00	75.27	0.2500	0.0000	85.00	3489.63	801.02	9.7959	122.959	467.791	29.442
1396	13.950	976.00	56000.0	483.975	1.4818	0.7709	0.00	75.27	0.2500	0.0000	85.00	3494.31	802.24	9.7959	123.058	468.069	29.442
1397	13.960	975.80	56000.0	484.269	1.4828	0.7707	0.00	75.27	0.2500	0.0000	85.00	3498.99	803.48	9.7959	123.157	468.347	29.442
1398	13.970	975.60	56000.0	484.564	1.4838	0.7705	0.00	75.26	0.2500	0.0000	85.00	3503.67	804.71	9.7958	123.256	468.626	29.442
1399	13.980	975.40	56000.0	484.858	1.4848	0.7702	0.00	75.26	0.2500	0.0000	85.00	3508.36	805.94	9.7958	123.355	468.904	29.443
1400	13.990	975.20	56000.0	485.153	1.4857	0.7700	0.00	75.26	0.2500	0.0000	85.00	3513.05	807.17	9.7958	123.454	469.183	29.443
1401	14.000	975.00	56000.0	485.447	1.4867	0.7698	0.00	75.26	0.2500	0.0000	85.00	3517.74	808.41	9.7958	123.553	469.461	29.443
1402	14.010	974.80	56000.0	485.742	1.4877	0.7695	0.00	75.25	0.2500	0.0000	85.00	3522.43	809.64	9.7958	123.652	469.739	29.443
1403	14.020	974.60	56000.0	486.036	1.4887	0.7693	0.00	75.25	0.2500	0.0000	85.00	3527.13	810.88	9.7958	123.751	470.018	29.444
1404	14.030	974.40	56000.0	486.330	1.4897	0.7691	0.00	75.25	0.2500	0.0000	85.00	3531.83	812.12	9.7958	123.850	470.296	29.444
1405	14.040	974.20	56000.0	486.625	1.4907	0.7688	0.00	75.24	0.2500	0.0000	85.00	3536.53	813.36	9.7957	123.949	470.574	29.444
1406	14.050	974.00	56000.0	486.919	1.4917	0.7686	0.00	75.24	0.2500	0.0000	85.00	3541.24	814.60	9.7957	124.049	470.853	29.445
1407	14.060	973.80	56000.0	487.214	1.4927	0.7684	0.00	75.24	0.2500	0.0000	85.00	3545.95	815.84	9.7957	124.148	471.131	29.445
1408	14.070	973.60	56000.0	487.508	1.4936	0.7682	0.00	75.23	0.2500	0.0000	85.00	3550.66	817.08	9.7957	124.247	471.410	29.445
1409	14.080	973.40	56000.0	487.803	1.4946	0.7679	0.00	75.23	0.2500	0.0000	85.00	3555.37	818.32	9.7957	124.346	471.688	29.446
1410	14.090	973.20	56000.0	488.097	1.4956	0.7677	0.00	75.23	0.2500	0.0000	85.00	3560.09	819.56	9.7957	124.445	471.966	29.446
1411	14.100	973.00	56000.0	488.392	1.4966	0.7675	0.00	75.23	0.2500	0.0000	85.00	3564.81	820.81	9.7957	124.545	472.245	29.447
1412	14.110	972.80	56000.0	488.686	1.4976	0.7672	0.00	75.22	0.2500	0.0000	85.00	3569.53	822.05	9.7956	124.644	472.523	29.447
1413	14.120	972.60	56000.0	488.981	1.4986	0.7670	0.00	75.22	0.2500	0.0000	85.00	3574.26	823.30	9.7956	124.743	472.801	29.448
1414	14.130	972.40	56000.0	489.275	1.4996	0.7668	0.00	75.22	0.2500	0.0000	85.00	3578.98	824.55	9.7956	124.842	473.080	29.448
1415	14.140	972.20	56000.0	489.570	1.5006	0.7665	0.00	75.21	0.2500	0.0000	85.00	3583.71	825.80	9.7956	124.942	473.358	29.449
1416	14.150	972.00	56000.0	489.864	1.5016	0.7663	0.00	75.21	0.2500	0.0000	85.00	3588.45	827.04	9.7956	125.041	473.636	29.449
1417	14.160	971.80	56000.0	490.158	1.5025	0.7661	0.00	75.21	0.2500	0.0000	85.00	3593.18	828.29	9.7956	125.140	473.915	29.450
1418	14.170	971.60	56000.0	490.453	1.5035	0.7658	0.00	75.21	0.2500	0.0000	85.00	3597.92	829.55	9.7956	125.240	474.193	29.450
1419	14.180	971.40	56000.0	490.747	1.5045	0.7656	0.00	75.20	0.2500	0.0000	85.00	3602.67	830.80	9.7955	125.339	474.471	29.451
1420	14.190	971.20	56000.0	491.042	1.5055	0.7654	0.00	75.20	0.2500	0.0000	85.00	3607.41	832.05	9.7955	125.439	474.750	29.451
1421	14.200	971.00	56000.0	491.337	1.5065	0.7651	0.00	75.20	0.2500	0.0000	85.00	3612.16	833.31	9.7955	125.538	475.028	29.452
1422	14.210	970.80	56000.0	491.631	1.5075	0.7649	0.00	75.19	0.2500	0.0000	85.00	3616.91	834.56	9.7955	125.638	475.307	29.453
1423	14.220	970.60	56000.0	491.926	1.5085	0.7647	0.00	75.19	0.2500	0.0000	85.00	3621.66	835.82	9.7955	125.737	475.585	29.453
1424	14.230	970.40	56000.0	492.220	1.5095	0.7645	0.00	75.19	0.2500	0.0000	85.00	3626.42	837.08	9.7955	125.836	475.863	29.454
1425	14.240	970.20	56000.0	492.515	1.5105	0.7642	0.00	75.18	0.2500	0.0000	85.00	3631.18	838.33	9.7955	125.936	476.142	29.455
1426	14.250	970.00	56000.0	492.809	1.5115	0.7640	0.00	75.18	0.2500	0.0000	85.00	3635.94	839.59	9.7954	126.036	476.420	29.456
1427	14.260	969.80	56000.0	493.104	1.5125	0.7638	0.00	75.18	0.2500	0.0000	85.00	3640.70	840.85	9.7954	126.135	476.698	29.456
1428	14.270	969.60	56000.0	493.398	1.5134	0.7635	0.00	75.18	0.2500	0.0000	85.00	3645.47	842.12	9.7954	126.235	476.977	29.457
1429	14.280	969.40	56000.0	493.693	1.5144	0.7633	0.00	75.17	0.2500	0.0000	85.00	3650.24	843.38	9.7954	126.334	477.255	29.458
1430	14.290	969.20	56000.0	493.987	1.5154	0.7631	0.00	75.17	0.2500	0.0000	85.00	3655.01	844.64	9.7954	126.434	477.533	29.459
1431	14.300	969.00	56000.0	494.282	1.5164	0.7628	0.00	75.17	0.2500	0.0000	85.00	3659.79	845.91	9.7954	126.534	477.812	29.459
1432	14.310	968.80	56000.0	494.577	1.5174	0.7626	0.00	75.16	0.2500	0.0000	85.00	3664.56	847.17	9.7954	126.633	478.090	29.460
1433	14.320	968.60	56000.0	494.871	1.5184	0.7624	0.00	75.16	0.2500	0.0000	85.00	3669.35	848.44	9.7953	126.733	478.368	29.461
1434	14.330	968.40	56000.0	495.166	1.5194	0.7621	0.00	75.16	0.2500	0.0000	85.00	3674.13	849.70	9.7953	126.833	478.647	29.462
1435	14.340	968.20	56000.0	495.460	1.5204	0.7619	0.00	75.16	0.2500	0.0000	85.00	3678.92	850.97	9.7953	126.932	478.925	29.463
1436	14.350	968.00	56000.0	495.755	1.5214	0.7617	0.00	75.15	0.2500	0.0000	85.00	3683.70	852.24	9.7953	127.032	479.203	29.464
1437	14.360	967.80	56000.0	496.050	1.5224	0.7614	0.00	75.15	0.2500	0.0000	85.00	3688.50	853.51	9.7953	127.132	479.482	29.465
1438	14.370	967.60	56000.0	496.344	1.5234	0.7612	0.00	75.15	0.2500	0.0000	85.00	3693.29	854.78	9.7953	127.232	479.760	29.466
1439	14.380	967.40	56000.0	496.639	1.5244	0.7610	0.00	75.14	0.2500	0.0000	85.00	3698.09	856.06	9.7952	127.332	480.039	29.467
1440	14.390	967.20	56000.0	496.934	1.5254	0.7607	0.00	75.14	0.2500	0.0000	85.00	3702.89	857.33	9.7952	127.431	480.317	29.468
1441	14.400	967.00	56000.0	497.228	1.5264	0.7605	0.00	75.14	0.2500	0.0000	85.00	3707.69	858.60	9.7952	127.531	480.595	29.469
1442	14.410	966.80	56000.0	497.523	1.5274	0.7603	0.00	75.14	0.2500	0.0000	85.00	3712.50	859.88	9.7952	127.631	480.874	29.470
1443	14.420	966.60	56000.0	497.818	1.5283	0.7601	0.00	75.13	0.2500	0.0000	85.00	3717.31	861.15	9.7952	127.731	481.152	29.471
1444	14.430	966.40	56000.0	498.112	1.5293	0.7598	0.00	75.13	0.2500	0.0000	85.00	3722.12	862.43	9.7952	127.831	481.430	29.472
1445	14.440	966.20	56000.0	498.407	1.5303	0.7596	0.00	75.13	0.2500	0.0000	85.00	3726.93	863.71	9.7952	127.931	481.709	29.473
1446	14.450	966.00	56000.0	498.702	1.5313	0.7594	0.00	75.12	0.2500	0.0000	85.00	3731.75	864.99	9.7951	128.031	481.987	29.474
1447	14.460	965.80	56000.0	498.997	1.5323	0.7591	0.00	75.12	0.2500	0.0000	85.00	3736.57	866.27	9.7951	128.131	482.266	29.475
1448	14.470	965.60	56000.0	499.291	1.5333	0.7589	0.00	75.12	0.2500	0.0000	85.00	3741.39	867.55	9.7951	128.231	482.544	29.477
1449	14.480	965.40	56000.0	499.586	1.5343	0.7587	0.00	75.12	0.2500	0.0000	85.00	3746.22	868.83	9.7951	128.331	482.822	29.478
1450	14.490	965.20	56000.0	499.881	1.5353	0.7584	0.00	75.11	0.2500	0.0000	85.00	3751.05	870.12	9.7951	128.431	483.101	29.479
1451	14.500	965.00	56000.0	500.176	1.5363	0.7582	0.00	75.11	0.2500	0.0000	85.00	3755.88	871.40	9.7951	128.531	483.379	29.480
1452	14.510	964.80	56000.0	500.471	1.5373	0.7580	0.00	75.11	0.2500	0.0000	85.00	3760.71	872.69	9.7951	128.631	483.658	29.481
1453	14.520	964.60	56000.0	500.765	1.5383	0.7577	0.00	75.10	0.2500	0.0000	85.00	3765.55	873.97	9.7950	128.731	483.936	29.483
1454	14.530	964.40	56000.0	501.060	1.5393	0.7575	0.00	75.10	0.2500	0.0000	85.00	3770.39	875.26	9.7950	128.831	484.215	29.484
1455	14.540	964.20	56000.0	501.355	1.5403	0.7573	0.00	75.10	0.2500	0.0000	85.00	3775.23	876.55	9.7950	128.932	484.493	29.485
1456	14.550	964.00	56000.0	501.650	1.5413	0.7570	0.00	75.10	0.2500	0.0000	85.00	3780.07	877.84	9.7950	129.032	484.772	29.487
1457	14.560	963.80	56000.0	501.945	1.5423	0.7568	0.00	75.09	0.2500	0.0000	85.00	3784.92	879.13	9.7950	129.132	485.050	29.488
1458	14.570	963.60	56000.0	502.240	1.5433	0.7566	0.00	75.09	0.2500	0.0000	85.00	3789.77	880.42	9.7950	129.232	485.328	29.489
1459	14.580	963.40	56000.0	502.535	1.5443	0.7563	0.00	75.09	0.2500	0.0000	85.00	3794.63	881.71	9.7950	129.332	485.607	29.491
1460	14.590	963.20	56000.0	502.829	1.5453	0.7561	0.00	75.08	0.2500	0.0000	85.00	3799.48	883.01	9.7949	129.433	485.885	29.492
1461	14.600	963.00	56000.0	503.124	1.5463	0.7559	0.00	75.08	0.2500	0.0000	85.00	3804.34	884.30	9.7949	129.533	486.164	29.493
1462	14.610	962.80	56000.0	503.419	1.5473	0.7556	0.00	75.08	0.2500	0.0000	85.00	3809.20	885.59	9.7949	129.633	486.442	29.495
1463	14.620	962.60	56000.0	503.714	1.5483	0.7554	0.00	75.08	0.2500	0.0000	85.00	3814.07	886.89	9.7949	129.734	486.721	29.496
1464	14.630	962.40	56000.0	504.009	1.5493	0.7552	0.00	75.07	0.2500	0.0000	85.00	3818.93	888.19	9.7949	129.834	486.999	29.498
1465	14.640	962.20	56000.0	504.304	1.5503	0.7549	0.00	75.07	0.2500	0.0000	85.00	3823.80	889.49	9.7949	129.934	487.278	29.499
