t(c)	V(m/s)
13.894	480.909
13.895	480.938
13.896	480.968
13.897	480.997
13.898	481.026
13.899	481.056
13.900	481.085
13.901	481.115
13.902	481.144
13.903	481.173
13.904	481.203
13.905	481.232
13.906	481.261
13.907	481.291
13.908	481.320
13.909	481.350
13.910	481.379
13.911	481.408
13.912	481.438
13.913	481.467
13.914	481.496
13.915	481.526
13.916	481.555
13.917	481.585
13.918	481.614
13.919	481.643
13.920	481.673
13.921	481.702
13.922	481.731
13.923	481.761
13.924	481.790
13.925	481.820
13.926	481.849
13.927	481.878
13.928	481.908
13.929	481.937
13.930	481.966
13.931	481.996
13.932	482.025
13.933	482.055
13.934	482.084
13.935	482.113
13.936	482.143
13.937	482.172
13.938	482.201
13.939	482.231
13.940	482.260
13.941	482.290
13.942	482.319
13.943	482.348
13.944	482.378
13.945	482.407
13.946	482.437
13.947	482.466
13.948	482.495
13.949	482.525
13.950	482.554
13.951	482.583
13.952	482.613
13.953	482.642
13.954	482.672
13.955	482.701
13.956	482.730
13.957	482.760
13.958	482.789
13.959	482.818
13.960	482.848
13.961	482.877
13.962	482.907
13.963	482.936
13.964	482.965
13.965	482.995
13.966	483.024
13.967	483.053
13.968	483.083
13.969	483.112
13.970	483.142
13.971	483.171
13.972	483.200
13.973	483.230
13.974	483.259
13.975	483.288
13.976	483.318
13.977	483.347
13.978	483.377
13.979	483.406
13.980	483.435
13.981	483.465
13.982	483.494
13.983	483.524
13.984	483.553
13.985	483.582
13.986	483.612
13.987	483.641
13.988	483.670
13.989	483.700
13.990	483.729
13.991	483.759
13.992	483.788
13.993	483.817
13.994	483.847
13.995	483.876
13.996	483.905
13.997	483.935
13.998	483.964
13.999	483.994
14.000	484.023
14.001	484.052
14.002	484.082
14.003	484.111
14.004	484.141
14.005	484.170
14.006	484.199
14.007	484.229
14.008	484.258
14.009	484.287
14.010	484.317
14.011	484.346
14.012	484.376
14.013	484.405
14.014	484.434
14.015	484.464
14.016	484.493
14.017	484.522
14.018	484.552
14.019	484.581
14.020	484.611
14.021	484.640
14.022	484.669
14.023	484.699
14.024	484.728
14.025	484.758
14.026	484.787
14.027	484.816
14.028	484.846
14.029	484.875
14.030	484.904
14.031	484.934
14.032	484.963
14.033	484.993
14.034	485.022
14.035	485.051
14.036	485.081
14.037	485.110
14.038	485.139
14.039	485.169
14.040	485.198
14.041	485.228
14.042	485.257
14.043	485.286
14.044	485.316
14.045	485.345
14.046	485.375
14.047	485.404
14.048	485.433
14.049	485.463
14.050	485.492
14.051	485.521
14.052	485.551
14.053	485.580
14.054	485.610
14.055	485.639
14.056	485.668
14.057	485.698
14.058	485.727
14.059	485.757
14.060	485.786
14.061	485.815
14.062	485.845
14.063	485.874
14.064	485.903
14.065	485.933
14.066	485.962
14.067	485.992
14.068	486.021
14.069	486.050
14.070	486.080
14.071	486.109
14.072	486.139
14.073	486.168
14.074	486.197
14.075	486.227
14.076	486.256
14.077	486.285
14.078	486.315
14.079	486.344
14.080	486.374
14.081	486.403
14.082	486.432
14.083	486.462
14.084	486.491
14.085	486.521
14.086	486.550
14.087	486.579
14.088	486.609
14.089	486.638
14.090	486.667
14.091	486.697
14.092	486.726
14.093	486.756
14.094	486.785
14.095	486.814
14.096	486.844
14.097	486.873
14.098	486.903
14.099	486.932
14.100	486.961
14.101	486.991
14.102	487.020
14.103	487.049
14.104	487.079
14.105	487.108
14.106	487.138
14.107	487.167
14.108	487.196
14.109	487.226
14.110	487.255
14.111	487.285
14.112	487.314
14.113	487.343
14.114	487.373
14.115	487.402
14.116	487.432
14.117	487.461
14.118	487.490
14.119	487.520
14.120	487.549
14.121	487.578
14.122	487.608
14.123	487.637
14.124	487.667
14.125	487.696
14.126	487.725
14.127	487.755
14.128	487.784
14.129	487.814
14.130	487.843
14.131	487.872
14.132	487.902
14.133	487.931
14.134	487.961
14.135	487.990
14.136	488.019
14.137	488.049
14.138	488.078
14.139	488.107
14.140	488.137
14.141	488.166
14.142	488.196
14.143	488.225
14.144	488.254
14.145	488.284
14.146	488.313
14.147	488.343
14.148	488.372
14.149	488.401
14.150	488.431
14.151	488.460
14.152	488.490
14.153	488.519
14.154	488.548
14.155	488.578
14.156	488.607
14.157	488.636
14.158	488.666
14.159	488.695
14.160	488.725
14.161	488.754
14.162	488.783
14.163	488.813
14.164	488.842
14.165	488.872
14.166	488.901
14.167	488.930
14.168	488.960
14.169	488.989
14.170	489.019
14.171	489.048
14.172	489.077
14.173	489.107
14.174	489.136
14.175	489.166
14.176	489.195
14.177	489.224
14.178	489.254
14.179	489.283
14.180	489.312
14.181	489.342
14.182	489.371
14.183	489.401
14.184	489.430
14.185	489.459
14.186	489.489
14.187	489.518
14.188	489.548
14.189	489.577
14.190	489.606
14.191	489.636
14.192	489.665
14.193	489.695
14.194	489.724
14.195	489.753
14.196	489.783
14.197	489.812
14.198	489.842
14.199	489.871
14.200	489.900
14.201	489.930
14.202	489.959
14.203	489.989
14.204	490.018
14.205	490.047
14.206	490.077
14.207	490.106
14.208	490.136
14.209	490.165
14.210	490.194
14.211	490.224
14.212	490.253
14.213	490.282
14.214	490.312
14.215	490.341
14.216	490.371
14.217	490.400
14.218	490.429
14.219	490.459
14.220	490.488
14.221	490.518
14.222	490.547
14.223	490.576
14.224	490.606
14.225	490.635
14.226	490.665
14.227	490.694
14.228	490.723
14.229	490.753
14.230	490.782
14.231	490.812
14.232	490.841
14.233	490.870
14.234	490.900
14.235	490.929
14.236	490.959
14.237	490.988
14.238	491.017
14.239	491.047
14.240	491.076
14.241	491.106
14.242	491.135
14.243	491.164
14.244	491.194
14.245	491.223
14.246	491.253
14.247	491.282
14.248	491.311
14.249	491.341
14.250	491.370
14.251	491.400
14.252	491.429
14.253	491.458
14.254	491.488
14.255	491.517
14.256	491.547
14.257	491.576
14.258	491.605
14.259	491.635
14.260	491.664
14.261	491.694
14.262	491.723
14.263	491.752
14.264	491.782
14.265	491.811
14.266	491.841
14.267	491.870
14.268	491.899
14.269	491.929
14.270	491.958
14.271	491.988
14.272	492.017
14.273	492.046
14.274	492.076
14.275	492.105
14.276	492.135
14.277	492.164
14.278	492.193
14.279	492.223
14.280	492.252
14.281	492.282
14.282	492.311
14.283	492.340
14.284	492.370
14.285	492.399
14.286	492.429
14.287	492.458
14.288	492.487
14.289	492.517
14.290	492.546
14.291	492.576
14.292	492.605
14.293	492.634
14.294	492.664
14.295	492.693
14.296	492.723
14.297	492.752
14.298	492.781
14.299	492.811
14.300	492.840
14.301	492.870
14.302	492.899
14.303	492.928
14.304	492.958
14.305	492.987
14.306	493.017
14.307	493.046
14.308	493.075
14.309	493.105
14.310	493.134
14.311	493.164
14.312	493.193
14.313	493.223
14.314	493.252
14.315	493.281
14.316	493.311
14.317	493.340
14.318	493.370
14.319	493.399
14.320	493.428
14.321	493.458
14.322	493.487
14.323	493.517
14.324	493.546
14.325	493.575
14.326	493.605
14.327	493.634
14.328	493.664
14.329	493.693
14.330	493.722
14.331	493.752
14.332	493.781
14.333	493.811
14.334	493.840
14.335	493.869
14.336	493.899
14.337	493.928
14.338	493.958
14.339	493.987
14.340	494.017
14.341	494.046
14.342	494.075
14.343	494.105
14.344	494.134
14.345	494.164
14.346	494.193
14.347	494.222
14.348	494.252
14.349	494.281
14.350	494.311
14.351	494.340
14.352	494.369
14.353	494.399
14.354	494.428
14.355	494.458
14.356	494.487
14.357	494.516
14.358	494.546
14.359	494.575
14.360	494.605
14.361	494.634
14.362	494.664
14.363	494.693
14.364	494.722
14.365	494.752
14.366	494.781
14.367	494.811
14.368	494.840
14.369	494.869
14.370	494.899
14.371	494.928
14.372	494.958
14.373	494.987
14.374	495.016
14.375	495.046
14.376	495.075
14.377	495.105
14.378	495.134
14.379	495.164
14.380	495.193
14.381	495.222
14.382	495.252
14.383	495.281
14.384	495.311
14.385	495.340
14.386	495.369
14.387	495.399
14.388	495.428
14.389	495.458
14.390	495.487
14.391	495.517
14.392	495.546
14.393	495.575
14.394	495.605
14.395	495.634
14.396	495.664
14.397	495.693
14.398	495.722
14.399	495.752
14.400	495.781
14.401	495.811
14.402	495.840
14.403	495.869
14.404	495.899
14.405	495.928
14.406	495.958
14.407	495.987
14.408	496.017
14.409	496.046
14.410	496.075
14.411	496.105
14.412	496.134
14.413	496.164
14.414	496.193
14.415	496.222
14.416	496.252
14.417	496.281
14.418	496.311
14.419	496.340
14.420	496.370
14.421	496.399
14.422	496.428
14.423	496.458
14.424	496.487
14.425	496.517
14.426	496.546
14.427	496.576
14.428	496.605
14.429	496.634
14.430	496.664
14.431	496.693
14.432	496.723
14.433	496.752
14.434	496.781
14.435	496.811
14.436	496.840
14.437	496.870
14.438	496.899
14.439	496.929
14.440	496.958
14.441	496.987
14.442	497.017
14.443	497.046
14.444	497.076
14.445	497.105
14.446	497.135
14.447	497.164
14.448	497.193
14.449	497.223
14.450	497.252
14.451	497.282
14.452	497.311
14.453	497.340
14.454	497.370
14.455	497.399
14.456	497.429
14.457	497.458
14.458	497.488
14.459	497.517
14.460	497.546
14.461	497.576
14.462	497.605
14.463	497.635
14.464	497.664
14.465	497.694
14.466	497.723
14.467	497.752
14.468	497.782
14.469	497.811
14.470	497.841
14.471	497.870
14.472	497.900
14.473	497.929
14.474	497.958
14.475	497.988
14.476	498.017
14.477	498.047
14.478	498.076
14.479	498.106
14.480	498.135
14.481	498.164
14.482	498.194
14.483	498.223
14.484	498.253
14.485	498.282
14.486	498.311
14.487	498.341
14.488	498.370
14.489	498.400
14.490	498.429
14.491	498.459
14.492	498.488
14.493	498.517
14.494	498.547
14.495	498.576
14.496	498.606
14.497	498.635
14.498	498.665
14.499	498.694
14.500	498.723
14.501	498.753
14.502	498.782
14.503	498.812
14.504	498.841
14.505	498.871
14.506	498.900
14.507	498.930
14.508	498.959
14.509	498.988
14.510	499.018
14.511	499.047
14.512	499.077
14.513	499.106
14.514	499.136
14.515	499.165
14.516	499.194
14.517	499.224
14.518	499.253
14.519	499.283
14.520	499.312
14.521	499.342
14.522	499.371
14.523	499.400
14.524	499.430
14.525	499.459
14.526	499.489
14.527	499.518
14.528	499.548
14.529	499.577
14.530	499.606
14.531	499.636
14.532	499.665
14.533	499.695
14.534	499.724
14.535	499.754
14.536	499.783
14.537	499.812
14.538	499.842
14.539	499.871
14.540	499.901
14.541	499.930
14.542	499.960
14.543	499.989
14.544	500.019
14.545	500.048
14.546	500.077
14.547	500.107
14.548	500.136
14.549	500.166
14.550	500.195
14.551	500.225
14.552	500.254
14.553	500.283
14.554	500.313
14.555	500.342
14.556	500.372
14.557	500.401
14.558	500.431
14.559	500.460
14.560	500.490
14.561	500.519
14.562	500.548
14.563	500.578
14.564	500.607
14.565	500.637
14.566	500.666
14.567	500.696
14.568	500.725
14.569	500.755
14.570	500.784
14.571	500.813
14.572	500.843
14.573	500.872
14.574	500.902
14.575	500.931
14.576	500.961
14.577	500.990
14.578	501.019
14.579	501.049
14.580	501.078
14.581	501.108
14.582	501.137
14.583	501.167
14.584	501.196
14.585	501.226
14.586	501.255
14.587	501.284
14.588	501.314
14.589	501.343
14.590	501.373
14.591	501.402
14.592	501.432
14.593	501.461
14.594	501.491
14.595	501.520
14.596	501.549
14.597	501.579
14.598	501.608
14.599	501.638
14.600	501.667
14.601	501.697
14.602	501.726
14.603	501.756
14.604	501.785
14.605	501.814
14.606	501.844
14.607	501.873
14.608	501.903
14.609	501.932
14.610	501.962
14.611	501.991
14.612	502.021
14.613	502.050
14.614	502.079
14.615	502.109
14.616	502.138
14.617	502.168
14.618	502.197
14.619	502.227
14.620	502.256
14.621	502.286
14.622	502.315
14.623	502.345
14.624	502.374
14.625	502.403
14.626	502.433
14.627	502.462
14.628	502.492
14.629	502.521
14.630	502.551
14.631	502.580
14.632	502.610
14.633	502.639
14.634	502.668
14.635	502.698
14.636	502.727
14.637	502.757
14.638	502.786
14.639	502.816
14.640	502.845
14.641	502.875
14.642	502.904
14.643	502.934
14.644	502.963
14.645	502.992
14.646	503.022
14.647	503.051
14.648	503.081
14.649	503.110
14.650	503.140
14.651	503.169
14.652	503.199
14.653	503.228
14.654	503.258
14.655	503.287
14.656	503.316
14.657	503.346
14.658	503.375
14.659	503.405
14.660	503.434
14.661	503.464
14.662	503.493
14.663	503.523
14.664	503.552
14.665	503.582
14.666	503.611
14.667	503.640
14.668	503.670
14.669	503.699
14.670	503.729
14.671	503.758
14.672	503.788
14.673	503.817
14.674	503.847
14.675	503.876
14.676	503.906
14.677	503.935
14.678	503.965
14.679	503.994
14.680	504.023
14.681	504.053
14.682	504.082
14.683	504.112
14.684	504.141
14.685	504.171
14.686	504.200
14.687	504.230
14.688	504.259
14.689	504.289
14.690	504.318
14.691	504.347
14.692	504.377
14.693	504.406
14.694	504.436
14.695	504.465
14.696	504.495
14.697	504.524
14.698	504.554
14.699	504.583
14.700	504.613
14.701	504.642
14.702	504.672
14.703	504.701
14.704	504.731
14.705	504.760
14.706	504.789
14.707	504.819
14.708	504.848
14.709	504.878
14.710	504.907
14.711	504.937
14.712	504.966
14.713	504.996
14.714	505.025
14.715	505.055
14.716	505.084
14.717	505.114
14.718	505.143
14.719	505.172
14.720	505.202
14.721	505.231
14.722	505.261
14.723	505.290
14.724	505.320
14.725	505.349
14.726	505.379
14.727	505.408
14.728	505.438
14.729	505.467
14.730	505.497
14.731	505.526
14.732	505.556
14.733	505.585
14.734	505.615
14.735	505.644
14.736	505.673
14.737	505.703
14.738	505.732
14.739	505.762
14.740	505.791
14.741	505.821
14.742	505.850
14.743	505.880
14.744	505.909
14.745	505.939
14.746	505.968
14.747	505.998
14.748	506.027
14.749	506.057
14.750	506.086
14.751	506.116
14.752	506.145
14.753	506.174
14.754	506.204
14.755	506.233
14.756	506.263
14.757	506.292
14.758	506.322
14.759	506.351
14.760	506.381
14.761	506.410
14.762	506.440
14.763	506.469
14.764	506.499
14.765	506.528
14.766	506.558
14.767	506.587
14.768	506.617
14.769	506.646
14.770	506.676
14.771	506.705
14.772	506.735
14.773	506.764
14.774	506.793
14.775	506.823
14.776	506.852
14.777	506.882
14.778	506.911
14.779	506.941
14.780	506.970
14.781	507.000
14.782	507.029
14.783	507.059
14.784	507.088
14.785	507.118
14.786	507.147
14.787	507.177
14.788	507.206
14.789	507.236
14.790	507.265
14.791	507.295
14.792	507.324
14.793	507.354
14.794	507.383
14.795	507.413
14.796	507.442
14.797	507.472
14.798	507.501
14.799	507.530
14.800	507.560
14.801	507.589
14.802	507.619
14.803	507.648
14.804	507.678
14.805	507.707
14.806	507.737
14.807	507.766
14.808	507.796
14.809	507.825
14.810	507.855
14.811	507.884
14.812	507.914
14.813	507.943
14.814	507.973
14.815	508.002
14.816	508.032
14.817	508.061
14.818	508.091
14.819	508.120
14.820	508.150
14.821	508.179
14.822	508.209
14.823	508.238
14.824	508.268
14.825	508.297
14.826	508.327
14.827	508.356
14.828	508.386
14.829	508.415
14.830	508.445
14.831	508.474
14.832	508.504
14.833	508.533
14.834	508.563
14.835	508.592
14.836	508.622
14.837	508.651
14.838	508.680
14.839	508.710
14.840	508.739
14.841	508.769
14.842	508.798
14.843	508.828
14.844	508.857
14.845	508.887
14.846	508.916
14.847	508.946
14.848	508.975
14.849	509.005
14.850	509.034
14.851	509.064
14.852	509.093
14.853	509.123
14.854	509.152
14.855	509.182
14.856	509.211
14.857	509.241
14.858	509.270
14.859	509.300
14.860	509.329
14.861	509.359
14.862	509.388
14.863	509.418
14.864	509.447
14.865	509.477
14.866	509.506
14.867	509.536
14.868	509.565
14.869	509.595
14.870	509.624
14.871	509.654
14.872	509.683
14.873	509.713
14.874	509.742
14.875	509.772
14.876	509.801
14.877	509.831
14.878	509.860
14.879	509.890
14.880	509.919
14.881	509.949
14.882	509.978
14.883	510.008
14.884	510.037
14.885	510.067
14.886	510.096
14.887	510.126
14.888	510.155
14.889	510.185
14.890	510.214
14.891	510.244
14.892	510.273
14.893	510.303
14.894	510.332
14.895	510.362
14.896	510.391
14.897	510.421
14.898	510.450
14.899	510.480
14.900	510.509
14.901	510.539
14.902	510.568
14.903	510.598
14.904	510.627
14.905	510.657
14.906	510.686
14.907	510.716
14.908	510.745
14.909	510.775
14.910	510.804
14.911	510.834
14.912	510.863
14.913	510.893
14.914	510.922
14.915	510.952
14.916	510.982
14.917	511.011
14.918	511.041
14.919	511.070
14.920	511.100
14.921	511.129
14.922	511.159
14.923	511.188
14.924	511.218
14.925	511.247
14.926	511.277
14.927	511.306
14.928	511.336
14.929	511.365
14.930	511.395
14.931	511.424
14.932	511.454
14.933	511.483
14.934	511.513
14.935	511.542
14.936	511.572
14.937	511.601
14.938	511.631
14.939	511.660
14.940	511.690
14.941	511.719
14.942	511.749
14.943	511.778
14.944	511.808
14.945	511.837
14.946	511.867
14.947	511.896
14.948	511.926
14.949	511.955
14.950	511.985
14.951	512.014
14.952	512.044
14.953	512.074
14.954	512.103
14.955	512.133
14.956	512.162
14.957	512.192
14.958	512.221
14.959	512.251
14.960	512.280
14.961	512.310
14.962	512.339
14.963	512.369
14.964	512.398
14.965	512.428
14.966	512.457
14.967	512.487
14.968	512.516
14.969	512.546
14.970	512.575
14.971	512.605
14.972	512.634
14.973	512.664
14.974	512.693
14.975	512.723
14.976	512.752
14.977	512.782
14.978	512.812
14.979	512.841
14.980	512.871
14.981	512.900
14.982	512.930
14.983	512.959
14.984	512.989
14.985	513.018
14.986	513.048
14.987	513.077
14.988	513.107
14.989	513.136
14.990	513.166
14.991	513.195
14.992	513.225
14.993	513.254
14.994	513.284
14.995	513.313
14.996	513.343
14.997	513.373
14.998	513.402
14.999	513.432
15.000	513.461
15.001	513.491
15.002	513.520
15.003	513.550
15.004	513.579
15.005	513.609
15.006	513.638
15.007	513.668
15.008	513.697
15.009	513.727
15.010	513.756
15.011	513.786
15.012	513.815
15.013	513.845
15.014	513.875
15.015	513.904
15.016	513.934
15.017	513.963
15.018	513.993
15.019	514.022
15.020	514.052
15.021	514.081
15.022	514.111
15.023	514.140
15.024	514.170
15.025	514.199
15.026	514.229
15.027	514.259
15.028	514.288
15.029	514.318
15.030	514.347
15.031	514.377
15.032	514.406
15.033	514.436
15.034	514.465
15.035	514.495
15.036	514.524
15.037	514.554
15.038	514.583
15.039	514.613
15.040	514.642
15.041	514.672
15.042	514.702
15.043	514.731
15.044	514.761
15.045	514.790
15.046	514.820
15.047	514.849
15.048	514.879
15.049	514.908
15.050	514.938
15.051	514.967
15.052	514.997
15.053	515.027
15.054	515.056
15.055	515.086
15.056	515.115
15.057	515.145
15.058	515.174
15.059	515.204
15.060	515.233
15.061	515.263
15.062	515.292
15.063	515.322
15.064	515.352
15.065	515.381
15.066	515.411
15.067	515.440
15.068	515.470
15.069	515.499
15.070	515.529
15.071	515.558
15.072	515.588
15.073	515.617
15.074	515.647
15.075	515.677
15.076	515.706
15.077	515.736
15.078	515.765
15.079	515.795
15.080	515.824
15.081	515.854
15.082	515.883
15.083	515.913
15.084	515.943
15.085	515.972
15.086	516.002
15.087	516.031
15.088	516.061
15.089	516.090
15.090	516.120
15.091	516.149
15.092	516.179
15.093	516.208
15.094	516.238
15.095	516.268
15.096	516.297
15.097	516.327
15.098	516.356
15.099	516.386
15.100	516.415
15.101	516.445
15.102	516.474
15.103	516.504
15.104	516.534
15.105	516.563
15.106	516.593
15.107	516.622
15.108	516.652
15.109	516.681
15.110	516.711
15.111	516.740
15.112	516.770
15.113	516.800
15.114	516.829
15.115	516.859
15.116	516.888
15.117	516.918
15.118	516.947
15.119	516.977
15.120	517.007
15.121	517.036
15.122	517.066
15.123	517.095
15.124	517.125
15.125	517.154
15.126	517.184
15.127	517.213
15.128	517.243
15.129	517.273
15.130	517.302
15.131	517.332
15.132	517.361
15.133	517.391
15.134	517.420
15.135	517.450
15.136	517.480
15.137	517.509
15.138	517.539
15.139	517.568
15.140	517.598
15.141	517.627
15.142	517.657
15.143	517.687
15.144	517.716
15.145	517.746
15.146	517.775
15.147	517.805
15.148	517.834
15.149	517.864
15.150	517.893
15.151	517.923
15.152	517.953
15.153	517.982
15.154	518.012
15.155	518.041
15.156	518.071
15.157	518.100
15.158	518.130
15.159	518.160
15.160	518.189
15.161	518.219
15.162	518.248
15.163	518.278
15.164	518.307
15.165	518.337
15.166	518.367
15.167	518.396
15.168	518.426
15.169	518.455
15.170	518.485
15.171	518.515
15.172	518.544
15.173	518.574
15.174	518.603
15.175	518.633
15.176	518.662
15.177	518.692
15.178	518.722
15.179	518.751
15.180	518.781
15.181	518.810
15.182	518.840
15.183	518.869
15.184	518.899
15.185	518.929
15.186	518.958
15.187	518.988
15.188	519.017
15.189	519.047
15.190	519.077
15.191	519.106
15.192	519.136
15.193	519.165
15.194	519.195
15.195	519.224
15.196	519.254
15.197	519.284
15.198	519.313
15.199	519.343
15.200	519.372
15.201	519.402
15.202	519.432
15.203	519.461
15.204	519.491
15.205	519.520
15.206	519.550
15.207	519.579
15.208	519.609
15.209	519.639
15.210	519.668
15.211	519.698
15.212	519.727
15.213	519.757
15.214	519.787
15.215	519.816
15.216	519.846
15.217	519.875
15.218	519.905
15.219	519.934
15.220	519.964
15.221	519.994
15.222	520.023
15.223	520.053
15.224	520.082
15.225	520.112
15.226	520.142
15.227	520.171
15.228	520.201
15.229	520.230
15.230	520.260
15.231	520.290
15.232	520.319
15.233	520.349
15.234	520.378
15.235	520.408
15.236	520.438
15.237	520.467
15.238	520.497
15.239	520.526
15.240	520.556
15.241	520.586
15.242	520.615
15.243	520.645
15.244	520.674
15.245	520.704
15.246	520.734
15.247	520.763
15.248	520.793
15.249	520.822
15.250	520.852
15.251	520.882
15.252	520.911
15.253	520.941
15.254	520.970
15.255	521.000
15.256	521.030
15.257	521.059
15.258	521.089
15.259	521.118
15.260	521.148
15.261	521.178
15.262	521.207
15.263	521.237
15.264	521.266
15.265	521.296
15.266	521.326
15.267	521.355
15.268	521.385
15.269	521.414
15.270	521.444
15.271	521.474
15.272	521.503
15.273	521.533
15.274	521.562
15.275	521.592
15.276	521.622
15.277	521.651
15.278	521.681
15.279	521.710
15.280	521.740
15.281	521.770
15.282	521.799
15.283	521.829
15.284	521.858
15.285	521.888
15.286	521.918
15.287	521.947
15.288	521.977
15.289	522.007
15.290	522.036
15.291	522.066
15.292	522.095
15.293	522.125
15.294	522.155
15.295	522.184
15.296	522.214
15.297	522.243
15.298	522.273
15.299	522.303
15.300	522.332
15.301	522.362
15.302	522.391
15.303	522.421
15.304	522.451
15.305	522.480
15.306	522.510
15.307	522.540
15.308	522.569
15.309	522.599
15.310	522.628
15.311	522.658
15.312	522.688
15.313	522.717
15.314	522.747
15.315	522.777
15.316	522.806
15.317	522.836
15.318	522.865
15.319	522.895
15.320	522.925
15.321	522.954
15.322	522.984
15.323	523.013
15.324	523.043
15.325	523.073
15.326	523.102
15.327	523.132
15.328	523.162
15.329	523.191
15.330	523.221
15.331	523.250
15.332	523.280
15.333	523.310
15.334	523.339
15.335	523.369
15.336	523.399
15.337	523.428
15.338	523.458
15.339	523.487
15.340	523.517
15.341	523.547
15.342	523.576
15.343	523.606
15.344	523.636
15.345	523.665
15.346	523.695
15.347	523.724
15.348	523.754
15.349	523.784
15.350	523.813
15.351	523.843
15.352	523.873
15.353	523.902
15.354	523.932
15.355	523.962
15.356	523.991
15.357	524.021
15.358	524.050
15.359	524.080
15.360	524.110
15.361	524.139
15.362	524.169
15.363	524.199
15.364	524.228
15.365	524.258
15.366	524.288
15.367	524.317
15.368	524.347
15.369	524.376
15.370	524.406
15.371	524.436
15.372	524.465
15.373	524.495
15.374	524.525
15.375	524.554
15.376	524.584
15.377	524.614
15.378	524.643
15.379	524.673
15.380	524.702
15.381	524.732
15.382	524.762
15.383	524.791
15.384	524.821
15.385	524.851
15.386	524.880
15.387	524.910
15.388	524.940
15.389	524.969
15.390	524.999
15.391	525.029
15.392	525.058
15.393	525.088
15.394	525.117
15.395	525.147
15.396	525.177
15.397	525.206
15.398	525.236
15.399	525.266
15.400	525.295
15.401	525.325
15.402	525.355
15.403	525.384
15.404	525.414
15.405	525.444
15.406	525.473
15.407	525.503
15.408	525.533
15.409	525.562
15.410	525.592
15.411	525.621
15.412	525.651
15.413	525.681
15.414	525.710
15.415	525.740
15.416	525.770
15.417	525.799
15.418	525.829
15.419	525.859
15.420	525.888
15.421	525.918
15.422	525.948
15.423	525.977
15.424	526.007
15.425	526.037
15.426	526.066
15.427	526.096
15.428	526.126
15.429	526.155
15.430	526.185
15.431	526.215
15.432	526.244
15.433	526.274
15.434	526.304
15.435	526.333
15.436	526.363
15.437	526.393
15.438	526.422
15.439	526.452
15.440	526.481
15.441	526.511
15.442	526.541
15.443	526.570
15.444	526.600
15.445	526.630
15.446	526.659
15.447	526.689
15.448	526.719
15.449	526.748
15.450	526.778
15.451	526.808
15.452	526.837
15.453	526.867
15.454	526.897
15.455	526.926
15.456	526.956
15.457	526.986
15.458	527.015
15.459	527.045
15.460	527.075
15.461	527.104
15.462	527.134
15.463	527.164
15.464	527.193
15.465	527.223
15.466	527.253
15.467	527.282
15.468	527.312
15.469	527.342
15.470	527.371
15.471	527.401
15.472	527.431
15.473	527.461
15.474	527.490
15.475	527.520
15.476	527.550
15.477	527.579
15.478	527.609
15.479	527.639
15.480	527.668
15.481	527.698
15.482	527.728
15.483	527.757
15.484	527.787
15.485	527.817
15.486	527.846
15.487	527.876
15.488	527.906
15.489	527.935
15.490	527.965
15.491	527.995
15.492	528.024
15.493	528.054
15.494	528.084
15.495	528.113
15.496	528.143
15.497	528.173
15.498	528.202
15.499	528.232
15.500	528.262
15.501	528.291
15.502	528.321
15.503	528.351
15.504	528.381
15.505	528.410
15.506	528.440
15.507	528.470
15.508	528.499
15.509	528.529
15.510	528.559
15.511	528.588
15.512	528.618
15.513	528.648
15.514	528.677
15.515	528.707
15.516	528.737
15.517	528.766
15.518	528.796
15.519	528.826
15.520	528.856
15.521	528.885
15.522	528.915
15.523	528.945
15.524	528.974
15.525	529.004
15.526	529.034
15.527	529.063
15.528	529.093
15.529	529.123
15.530	529.152
15.531	529.182
15.532	529.212
15.533	529.241
15.534	529.271
15.535	529.301
15.536	529.331
15.537	529.360
15.538	529.390
15.539	529.420
15.540	529.449
15.541	529.479
15.542	529.509
15.543	529.538
15.544	529.568
15.545	529.598
15.546	529.628
15.547	529.657
15.548	529.687
15.549	529.717
15.550	529.746
15.551	529.776
15.552	529.806
15.553	529.835
15.554	529.865
15.555	529.895
15.556	529.925
15.557	529.954
15.558	529.984
15.559	530.014
15.560	530.043
15.561	530.073
15.562	530.103
15.563	530.132
15.564	530.162
15.565	530.192
15.566	530.222
15.567	530.251
15.568	530.281
15.569	530.311
15.570	530.340
15.571	530.370
15.572	530.400
15.573	530.430
15.574	530.459
15.575	530.489
15.576	530.519
15.577	530.548
15.578	530.578
15.579	530.608
15.580	530.638
15.581	530.667
15.582	530.697
15.583	530.727
15.584	530.756
15.585	530.786
15.586	530.816
15.587	530.846
15.588	530.875
15.589	530.905
15.590	530.935
15.591	530.964
15.592	530.994
15.593	531.024
15.594	531.054
15.595	531.083
15.596	531.113
15.597	531.143
15.598	531.172
15.599	531.202
15.600	531.232
15.601	531.262
15.602	531.291
15.603	531.321
15.604	531.351
15.605	531.380
15.606	531.410
15.607	531.440
15.608	531.470
15.609	531.499
15.610	531.529
15.611	531.559
15.612	531.589
15.613	531.618
15.614	531.648
15.615	531.678
15.616	531.707
15.617	531.737
15.618	531.767
15.619	531.797
15.620	531.826
15.621	531.856
15.622	531.886
15.623	531.915
15.624	531.945
15.625	531.975
15.626	532.005
15.627	532.034
15.628	532.064
15.629	532.094
15.630	532.124
15.631	532.153
15.632	532.183
15.633	532.213
15.634	532.243
15.635	532.272
15.636	532.302
15.637	532.332
15.638	532.361
15.639	532.391
15.640	532.421
15.641	532.451
