x(m)	y(m)
7.50	70.82
7.51	70.89
7.52	70.96
7.53	71.03
7.53	71.11
7.54	71.18
7.55	71.25
7.56	71.32
7.57	71.39
7.57	71.46
7.58	71.54
7.59	71.61
7.60	71.68
7.60	71.75
7.61	71.82
7.62	71.90
7.63	71.97
7.64	72.04
7.64	72.11
7.65	72.18
7.66	72.26
7.67	72.33
7.67	72.40
7.68	72.47
7.69	72.55
7.70	72.62
7.71	72.69
7.71	72.76
7.72	72.83
7.73	72.91
7.74	72.98
7.75	73.05
7.75	73.12
7.76	73.20
7.77	73.27
7.78	73.34
7.78	73.42
7.79	73.49
7.80	73.56
7.81	73.63
7.82	73.71
7.82	73.78
7.83	73.85
7.84	73.93
7.85	74.00
7.86	74.07
7.86	74.14
7.87	74.22
7.88	74.29
7.89	74.36
7.90	74.44
7.90	74.51
7.91	74.58
7.92	74.66
7.93	74.73
7.94	74.80
7.94	74.88
7.95	74.95
7.96	75.02
7.97	75.10
7.98	75.17
7.98	75.25
7.99	75.32
8.00	75.39
8.01	75.47
8.02	75.54
8.02	75.61
8.03	75.69
8.04	75.76
8.05	75.84
8.06	75.91
8.06	75.98
8.07	76.06
8.08	76.13
8.09	76.21
8.10	76.28
8.10	76.35
8.11	76.43
8.12	76.50
8.13	76.58
8.14	76.65
8.14	76.72
8.15	76.80
8.16	76.87
8.17	76.95
8.18	77.02
8.18	77.10
8.19	77.17
8.20	77.25
8.21	77.32
8.22	77.40
8.22	77.47
8.23	77.54
8.24	77.62
8.25	77.69
8.26	77.77
8.27	77.84
8.27	77.92
8.28	77.99
8.29	78.07
8.30	78.14
8.31	78.22
8.31	78.29
8.32	78.37
8.33	78.44
8.34	78.52
8.35	78.59
8.36	78.67
8.36	78.75
8.37	78.82
8.38	78.90
8.39	78.97
8.40	79.05
8.40	79.12
8.41	79.20
8.42	79.27
8.43	79.35
8.44	79.42
8.45	79.50
8.45	79.58
8.46	79.65
8.47	79.73
8.48	79.80
8.49	79.88
8.49	79.96
8.50	80.03
8.51	80.11
8.52	80.18
8.53	80.26
8.54	80.33
8.54	80.41
8.55	80.49
8.56	80.56
8.57	80.64
8.58	80.72
8.59	80.79
8.59	80.87
8.60	80.94
8.61	81.02
8.62	81.10
8.63	81.17
8.64	81.25
8.64	81.33
8.65	81.40
8.66	81.48
8.67	81.56
8.68	81.63
8.69	81.71
8.69	81.79
8.70	81.86
8.71	81.94
8.72	82.02
8.73	82.09
8.74	82.17
8.74	82.25
8.75	82.32
8.76	82.40
8.77	82.48
8.78	82.56
8.79	82.63
8.79	82.71
8.80	82.79
8.81	82.86
8.82	82.94
8.83	83.02
8.84	83.10
8.84	83.17
8.85	83.25
8.86	83.33
8.87	83.41
8.88	83.48
8.89	83.56
8.89	83.64
8.90	83.72
8.91	83.79
8.92	83.87
8.93	83.95
8.94	84.03
8.95	84.11
8.95	84.18
8.96	84.26
8.97	84.34
8.98	84.42
8.99	84.49
9.00	84.57
9.00	84.65
9.01	84.73
9.02	84.81
9.03	84.89
9.04	84.96
9.05	85.04
9.06	85.12
9.06	85.20
9.07	85.28
9.08	85.35
9.09	85.43
9.10	85.51
9.11	85.59
9.12	85.67
9.12	85.75
9.13	85.83
9.14	85.90
9.15	85.98
9.16	86.06
9.17	86.14
9.18	86.22
9.18	86.30
9.19	86.38
9.20	86.46
9.21	86.53
9.22	86.61
9.23	86.69
9.24	86.77
9.24	86.85
9.25	86.93
9.26	87.01
9.27	87.09
9.28	87.17
9.29	87.25
9.30	87.33
9.30	87.41
9.31	87.48
9.32	87.56
9.33	87.64
9.34	87.72
9.35	87.80
9.36	87.88
9.36	87.96
9.37	88.04
9.38	88.12
9.39	88.20
9.40	88.28
9.41	88.36
9.42	88.44
9.43	88.52
9.43	88.60
9.44	88.68
9.45	88.76
9.46	88.84
9.47	88.92
9.48	89.00
9.49	89.08
9.49	89.16
9.50	89.24
9.51	89.32
9.52	89.40
9.53	89.48
9.54	89.56
9.55	89.64
9.56	89.72
9.56	89.80
9.57	89.88
9.58	89.96
9.59	90.04
9.60	90.12
9.61	90.20
9.62	90.28
9.63	90.37
9.63	90.45
9.64	90.53
9.65	90.61
9.66	90.69
9.67	90.77
9.68	90.85
9.69	90.93
9.70	91.01
9.70	91.09
9.71	91.17
9.72	91.25
9.73	91.34
9.74	91.42
9.75	91.50
9.76	91.58
9.77	91.66
9.78	91.74
9.78	91.82
9.79	91.90
9.80	91.99
9.81	92.07
9.82	92.15
9.83	92.23
9.84	92.31
9.85	92.39
9.86	92.47
9.86	92.56
9.87	92.64
9.88	92.72
9.89	92.80
9.90	92.88
9.91	92.96
9.92	93.05
9.93	93.13
9.94	93.21
9.94	93.29
9.95	93.37
9.96	93.46
9.97	93.54
9.98	93.62
9.99	93.70
10.00	93.78
10.01	93.87
10.02	93.95
10.02	94.03
10.03	94.11
10.04	94.20
10.05	94.28
10.06	94.36
10.07	94.44
10.08	94.53
10.09	94.61
10.10	94.69
10.11	94.77
10.11	94.86
10.12	94.94
10.13	95.02
10.14	95.10
10.15	95.19
10.16	95.27
10.17	95.35
10.18	95.43
10.19	95.52
10.20	95.60
10.20	95.68
10.21	95.77
10.22	95.85
10.23	95.93
10.24	96.02
10.25	96.10
10.26	96.18
10.27	96.27
10.28	96.35
10.29	96.43
10.29	96.52
10.30	96.60
10.31	96.68
10.32	96.77
10.33	96.85
10.34	96.93
10.35	97.02
10.36	97.10
10.37	97.18
10.38	97.27
10.39	97.35
10.39	97.43
10.40	97.52
10.41	97.60
10.42	97.69
10.43	97.77
10.44	97.85
10.45	97.94
10.46	98.02
10.47	98.11
10.48	98.19
10.49	98.27
10.50	98.36
10.50	98.44
10.51	98.53
10.52	98.61
10.53	98.69
10.54	98.78
10.55	98.86
10.56	98.95
10.57	99.03
10.58	99.12
10.59	99.20
10.60	99.29
10.61	99.37
10.61	99.45
10.62	99.54
10.63	99.62
10.64	99.71
10.65	99.79
10.66	99.88
10.67	99.96
10.68	100.05
10.69	100.13
10.70	100.22
10.71	100.30
10.72	100.39
10.73	100.47
10.73	100.56
10.74	100.64
10.75	100.73
10.76	100.81
10.77	100.90
10.78	100.98
10.79	101.07
10.80	101.15
10.81	101.24
10.82	101.32
10.83	101.41
10.84	101.50
10.85	101.58
10.86	101.67
10.86	101.75
10.87	101.84
10.88	101.92
10.89	102.01
10.90	102.09
10.91	102.18
10.92	102.27
10.93	102.35
10.94	102.44
10.95	102.52
10.96	102.61
10.97	102.70
10.98	102.78
10.99	102.87
11.00	102.95
11.00	103.04
11.01	103.13
11.02	103.21
11.03	103.30
11.04	103.38
11.05	103.47
11.06	103.56
11.07	103.64
11.08	103.73
11.09	103.82
11.10	103.90
11.11	103.99
11.12	104.08
11.13	104.16
11.14	104.25
11.15	104.34
11.16	104.42
11.16	104.51
11.17	104.60
11.18	104.68
11.19	104.77
11.20	104.86
11.21	104.94
11.22	105.03
11.23	105.12
11.24	105.20
11.25	105.29
11.26	105.38
11.27	105.47
11.28	105.55
11.29	105.64
11.30	105.73
11.31	105.81
11.32	105.90
11.33	105.99
11.34	106.08
11.35	106.16
11.35	106.25
11.36	106.34
11.37	106.43
11.38	106.51
11.39	106.60
11.40	106.69
11.41	106.78
11.42	106.86
11.43	106.95
11.44	107.04
11.45	107.13
11.46	107.21
11.47	107.30
11.48	107.39
11.49	107.48
11.50	107.57
11.51	107.65
11.52	107.74
11.53	107.83
11.54	107.92
11.55	108.01
11.56	108.09
11.57	108.18
11.57	108.27
11.58	108.36
11.59	108.45
11.60	108.54
11.61	108.62
11.62	108.71
11.63	108.80
11.64	108.89
11.65	108.98
11.66	109.07
11.67	109.16
11.68	109.24
11.69	109.33
11.70	109.42
11.71	109.51
11.72	109.60
11.73	109.69
11.74	109.78
11.75	109.87
11.76	109.96
11.77	110.04
11.78	110.13
11.79	110.22
11.80	110.31
11.81	110.40
11.82	110.49
11.83	110.58
11.84	110.67
11.85	110.76
11.86	110.85
11.87	110.94
11.87	111.03
11.88	111.11
11.89	111.20
11.90	111.29
11.91	111.38
11.92	111.47
11.93	111.56
11.94	111.65
11.95	111.74
11.96	111.83
11.97	111.92
11.98	112.01
11.99	112.10
12.00	112.19
12.01	112.28
12.02	112.37
12.03	112.46
12.04	112.55
12.05	112.64
12.06	112.73
12.07	112.82
12.08	112.91
12.09	113.00
12.10	113.09
12.11	113.18
12.12	113.27
12.13	113.36
12.14	113.45
12.15	113.54
12.16	113.63
12.17	113.72
12.18	113.81
12.19	113.90
12.20	113.99
12.21	114.09
12.22	114.18
12.23	114.27
12.24	114.36
12.25	114.45
12.26	114.54
12.27	114.63
12.28	114.72
12.29	114.81
12.30	114.90
12.31	114.99
12.32	115.08
12.33	115.18
12.34	115.27
12.35	115.36
12.36	115.45
12.37	115.54
12.38	115.63
12.39	115.72
12.40	115.81
12.41	115.90
12.42	116.00
12.43	116.09
12.44	116.18
12.45	116.27
12.46	116.36
12.47	116.45
12.48	116.55
12.49	116.64
12.50	116.73
12.51	116.82
12.52	116.91
12.53	117.00
12.54	117.10
12.55	117.19
12.56	117.28
12.57	117.37
12.58	117.46
12.59	117.55
12.60	117.65
12.61	117.74
12.62	117.83
12.63	117.92
12.64	118.02
12.65	118.11
12.66	118.20
12.67	118.29
12.68	118.38
12.69	118.48
12.70	118.57
12.71	118.66
12.72	118.75
12.73	118.85
12.74	118.94
12.75	119.03
12.76	119.12
12.77	119.22
12.78	119.31
12.79	119.40
12.80	119.49
12.81	119.59
12.82	119.68
12.83	119.77
12.84	119.87
12.85	119.96
12.86	120.05
12.87	120.14
12.88	120.24
12.89	120.33
12.90	120.42
12.91	120.52
12.92	120.61
12.93	120.70
12.94	120.80
12.95	120.89
12.96	120.98
12.97	121.08
12.98	121.17
12.99	121.26
13.00	121.36
13.01	121.45
13.02	121.54
13.03	121.64
13.04	121.73
13.05	121.82
13.06	121.92
13.07	122.01
13.08	122.11
13.09	122.20
13.10	122.29
13.11	122.39
13.12	122.48
13.13	122.57
13.14	122.67
13.15	122.76
13.16	122.86
13.17	122.95
13.19	123.04
13.20	123.14
13.21	123.23
13.22	123.33
13.23	123.42
13.24	123.52
13.25	123.61
13.26	123.70
13.27	123.80
13.28	123.89
13.29	123.99
13.30	124.08
13.31	124.18
13.32	124.27
13.33	124.37
13.34	124.46
13.35	124.56
13.36	124.65
13.37	124.74
13.38	124.84
13.39	124.93
13.40	125.03
13.41	125.12
13.42	125.22
13.43	125.31
13.44	125.41
13.45	125.50
13.46	125.60
13.47	125.69
13.48	125.79
13.49	125.88
13.51	125.98
13.52	126.08
13.53	126.17
13.54	126.27
13.55	126.36
13.56	126.46
13.57	126.55
13.58	126.65
13.59	126.74
13.60	126.84
13.61	126.93
13.62	127.03
13.63	127.13
13.64	127.22
13.65	127.32
13.66	127.41
13.67	127.51
13.68	127.60
13.69	127.70
13.70	127.80
13.71	127.89
13.72	127.99
13.73	128.08
13.75	128.18
13.76	128.28
13.77	128.37
13.78	128.47
13.79	128.56
13.80	128.66
13.81	128.76
13.82	128.85
13.83	128.95
13.84	129.05
13.85	129.14
13.86	129.24
13.87	129.34
13.88	129.43
13.89	129.53
13.90	129.62
13.91	129.72
13.92	129.82
13.93	129.91
13.95	130.01
13.96	130.11
13.97	130.20
13.98	130.30
13.99	130.40
14.00	130.50
14.01	130.59
14.02	130.69
14.03	130.79
14.04	130.88
14.05	130.98
14.06	131.08
14.07	131.18
14.08	131.27
14.09	131.37
14.10	131.47
14.11	131.56
14.13	131.66
14.14	131.76
14.15	131.86
14.16	131.95
14.17	132.05
14.18	132.15
14.19	132.25
14.20	132.34
14.21	132.44
14.22	132.54
14.23	132.64
14.24	132.73
14.25	132.83
14.26	132.93
14.27	133.03
14.28	133.13
14.30	133.22
14.31	133.32
14.32	133.42
14.33	133.52
14.34	133.62
14.35	133.71
14.36	133.81
14.37	133.91
14.38	134.01
14.39	134.11
14.40	134.21
14.41	134.30
14.42	134.40
14.43	134.50
14.45	134.60
14.46	134.70
14.47	134.80
14.48	134.89
14.49	134.99
14.50	135.09
14.51	135.19
14.52	135.29
14.53	135.39
14.54	135.49
14.55	135.58
14.56	135.68
14.57	135.78
14.59	135.88
14.60	135.98
14.61	136.08
14.62	136.18
14.63	136.28
14.64	136.38
14.65	136.48
14.66	136.57
14.67	136.67
14.68	136.77
14.69	136.87
14.70	136.97
14.72	137.07
14.73	137.17
14.74	137.27
14.75	137.37
14.76	137.47
14.77	137.57
14.78	137.67
14.79	137.77
14.80	137.87
14.81	137.97
14.82	138.07
14.84	138.17
14.85	138.27
14.86	138.37
14.87	138.47
14.88	138.57
14.89	138.67
14.90	138.77
14.91	138.87
14.92	138.97
14.93	139.07
14.94	139.17
14.96	139.27
14.97	139.37
14.98	139.47
14.99	139.57
15.00	139.67
15.01	139.77
15.02	139.87
15.03	139.97
15.04	140.07
15.05	140.17
15.06	140.27
15.08	140.37
15.09	140.47
15.10	140.57
15.11	140.67
15.12	140.77
15.13	140.87
15.14	140.97
15.15	141.07
15.16	141.18
15.17	141.28
15.19	141.38
15.20	141.48
15.21	141.58
15.22	141.68
15.23	141.78
15.24	141.88
15.25	141.98
15.26	142.08
15.27	142.19
15.28	142.29
15.30	142.39
15.31	142.49
15.32	142.59
15.33	142.69
15.34	142.79
15.35	142.89
15.36	143.00
15.37	143.10
15.38	143.20
15.40	143.30
15.41	143.40
15.42	143.50
15.43	143.61
15.44	143.71
15.45	143.81
15.46	143.91
15.47	144.01
15.48	144.11
15.50	144.22
15.51	144.32
15.52	144.42
15.53	144.52
15.54	144.62
15.55	144.73
15.56	144.83
15.57	144.93
15.58	145.03
15.60	145.14
15.61	145.24
15.62	145.34
15.63	145.44
15.64	145.54
15.65	145.65
15.66	145.75
15.67	145.85
15.69	145.95
15.70	146.06
15.71	146.16
15.72	146.26
15.73	146.36
15.74	146.47
15.75	146.57
15.76	146.67
15.78	146.78
15.79	146.88
15.80	146.98
15.81	147.08
15.82	147.19
15.83	147.29
15.84	147.39
15.85	147.50
15.87	147.60
15.88	147.70
15.89	147.81
15.90	147.91
15.91	148.01
15.92	148.12
15.93	148.22
15.94	148.32
15.96	148.43
15.97	148.53
15.98	148.63
15.99	148.74
16.00	148.84
16.01	148.94
16.02	149.05
16.03	149.15
16.05	149.25
16.06	149.36
16.07	149.46
16.08	149.57
16.09	149.67
16.10	149.77
16.11	149.88
16.13	149.98
16.14	150.08
16.15	150.19
16.16	150.29
16.17	150.40
16.18	150.50
16.19	150.61
16.20	150.71
16.22	150.81
16.23	150.92
16.24	151.02
16.25	151.13
16.26	151.23
16.27	151.34
16.28	151.44
16.30	151.54
16.31	151.65
16.32	151.75
16.33	151.86
16.34	151.96
16.35	152.07
16.36	152.17
16.38	152.28
16.39	152.38
16.40	152.49
16.41	152.59
16.42	152.70
16.43	152.80
16.44	152.91
16.46	153.01
16.47	153.12
16.48	153.22
16.49	153.33
16.50	153.43
16.51	153.54
16.53	153.64
16.54	153.75
16.55	153.85
16.56	153.96
16.57	154.06
16.58	154.17
16.59	154.27
16.61	154.38
16.62	154.48
16.63	154.59
16.64	154.70
16.65	154.80
16.66	154.91
16.67	155.01
16.69	155.12
16.70	155.22
16.71	155.33
16.72	155.44
16.73	155.54
16.74	155.65
16.76	155.75
16.77	155.86
16.78	155.96
16.79	156.07
16.80	156.18
16.81	156.28
16.83	156.39
16.84	156.50
16.85	156.60
16.86	156.71
16.87	156.81
16.88	156.92
16.89	157.03
16.91	157.13
16.92	157.24
16.93	157.35
16.94	157.45
16.95	157.56
16.96	157.67
16.98	157.77
16.99	157.88
17.00	157.99
17.01	158.09
17.02	158.20
17.03	158.31
17.05	158.41
17.06	158.52
17.07	158.63
17.08	158.73
17.09	158.84
17.10	158.95
17.12	159.05
17.13	159.16
17.14	159.27
17.15	159.38
17.16	159.48
17.18	159.59
17.19	159.70
17.20	159.80
17.21	159.91
17.22	160.02
17.23	160.13
17.25	160.23
17.26	160.34
17.27	160.45
17.28	160.56
17.29	160.66
17.30	160.77
17.32	160.88
17.33	160.99
17.34	161.10
17.35	161.20
17.36	161.31
17.37	161.42
17.39	161.53
17.40	161.63
17.41	161.74
17.42	161.85
17.43	161.96
17.45	162.07
17.46	162.17
17.47	162.28
17.48	162.39
17.49	162.50
17.50	162.61
17.52	162.72
17.53	162.82
17.54	162.93
17.55	163.04
17.56	163.15
17.58	163.26
17.59	163.37
17.60	163.47
17.61	163.58
17.62	163.69
17.64	163.80
17.65	163.91
17.66	164.02
17.67	164.13
17.68	164.24
17.69	164.34
17.71	164.45
17.72	164.56
17.73	164.67
17.74	164.78
17.75	164.89
17.77	165.00
17.78	165.11
17.79	165.22
17.80	165.33
17.81	165.43
17.83	165.54
17.84	165.65
17.85	165.76
17.86	165.87
17.87	165.98
17.89	166.09
17.90	166.20
17.91	166.31
17.92	166.42
17.93	166.53
17.95	166.64
17.96	166.75
17.97	166.86
17.98	166.97
17.99	167.08
18.01	167.19
18.02	167.30
18.03	167.41
18.04	167.52
18.05	167.63
18.07	167.74
18.08	167.85
18.09	167.96
18.10	168.07
18.11	168.18
18.13	168.29
18.14	168.40
18.15	168.51
18.16	168.62
18.17	168.73
18.19	168.84
18.20	168.95
18.21	169.06
18.22	169.17
18.23	169.28
18.25	169.39
18.26	169.50
18.27	169.61
18.28	169.72
18.29	169.83
18.31	169.94
18.32	170.05
18.33	170.16
18.34	170.27
18.35	170.39
18.37	170.50
18.38	170.61
18.39	170.72
18.40	170.83
18.42	170.94
18.43	171.05
18.44	171.16
18.45	171.27
18.46	171.38
18.48	171.50
18.49	171.61
18.50	171.72
18.51	171.83
18.53	171.94
18.54	172.05
18.55	172.16
18.56	172.28
18.57	172.39
18.59	172.50
18.60	172.61
18.61	172.72
18.62	172.83
18.63	172.94
18.65	173.06
18.66	173.17
18.67	173.28
18.68	173.39
18.70	173.50
18.71	173.62
18.72	173.73
18.73	173.84
18.74	173.95
18.76	174.06
18.77	174.18
18.78	174.29
18.79	174.40
18.81	174.51
18.82	174.62
18.83	174.74
18.84	174.85
18.86	174.96
18.87	175.07
18.88	175.19
18.89	175.30
18.90	175.41
18.92	175.52
18.93	175.64
18.94	175.75
18.95	175.86
18.97	175.97
18.98	176.09
18.99	176.20
19.00	176.31
19.02	176.42
19.03	176.54
19.04	176.65
19.05	176.76
19.06	176.88
19.08	176.99
19.09	177.10
19.10	177.21
19.11	177.33
19.13	177.44
19.14	177.55
19.15	177.67
19.16	177.78
19.18	177.89
19.19	178.01
19.20	178.12
19.21	178.23
19.23	178.35
19.24	178.46
19.25	178.57
19.26	178.69
19.28	178.80
19.29	178.91
19.30	179.03
19.31	179.14
19.32	179.26
19.34	179.37
19.35	179.48
19.36	179.60
19.37	179.71
19.39	179.82
19.40	179.94
19.41	180.05
19.42	180.17
19.44	180.28
19.45	180.39
19.46	180.51
19.47	180.62
19.49	180.74
19.50	180.85
19.51	180.97
19.52	181.08
19.54	181.19
19.55	181.31
19.56	181.42
19.57	181.54
19.59	181.65
19.60	181.77
19.61	181.88
19.62	182.00
19.64	182.11
19.65	182.22
19.66	182.34
19.67	182.45
19.69	182.57
19.70	182.68
19.71	182.80
19.72	182.91
19.74	183.03
19.75	183.14
19.76	183.26
19.78	183.37
19.79	183.49
19.80	183.60
19.81	183.72
19.83	183.83
19.84	183.95
19.85	184.06
19.86	184.18
19.88	184.29
19.89	184.41
19.90	184.52
19.91	184.64
19.93	184.76
19.94	184.87
19.95	184.99
19.96	185.10
19.98	185.22
19.99	185.33
20.00	185.45
20.01	185.56
20.03	185.68
20.04	185.80
20.05	185.91
20.07	186.03
20.08	186.14
20.09	186.26
20.10	186.38
20.12	186.49
20.13	186.61
20.14	186.72
20.15	186.84
20.17	186.96
20.18	187.07
20.19	187.19
20.21	187.30
20.22	187.42
20.23	187.54
20.24	187.65
20.26	187.77
20.27	187.89
20.28	188.00
20.29	188.12
20.31	188.24
20.32	188.35
20.33	188.47
20.35	188.59
20.36	188.70
20.37	188.82
20.38	188.94
20.40	189.05
20.41	189.17
20.42	189.29
20.43	189.40
20.45	189.52
20.46	189.64
20.47	189.75
20.49	189.87
20.50	189.99
20.51	190.11
20.52	190.22
20.54	190.34
20.55	190.46
20.56	190.57
20.58	190.69
20.59	190.81
20.60	190.93
20.61	191.04
20.63	191.16
20.64	191.28
20.65	191.40
20.67	191.51
20.68	191.63
20.69	191.75
20.70	191.87
20.72	191.98
20.73	192.10
20.74	192.22
20.76	192.34
20.77	192.46
20.78	192.57
20.79	192.69
20.81	192.81
20.82	192.93
20.83	193.05
20.85	193.16
20.86	193.28
20.87	193.40
20.88	193.52
20.90	193.64
20.91	193.75
20.92	193.87
20.94	193.99
20.95	194.11
20.96	194.23
20.98	194.35
20.99	194.46
21.00	194.58
21.01	194.70
21.03	194.82
21.04	194.94
21.05	195.06
21.07	195.18
21.08	195.29
21.09	195.41
21.11	195.53
21.12	195.65
21.13	195.77
21.14	195.89
21.16	196.01
21.17	196.13
21.18	196.25
21.20	196.36
21.21	196.48
21.22	196.60
21.24	196.72
21.25	196.84
21.26	196.96
21.27	197.08
21.29	197.20
21.30	197.32
21.31	197.44
21.33	197.56
21.34	197.68
21.35	197.80
21.37	197.92
21.38	198.03
21.39	198.15
21.41	198.27
21.42	198.39
21.43	198.51
21.44	198.63
21.46	198.75
21.47	198.87
21.48	198.99
21.50	199.11
21.51	199.23
21.52	199.35
21.54	199.47
21.55	199.59
21.56	199.71
21.58	199.83
21.59	199.95
21.60	200.07
21.62	200.19
21.63	200.31
21.64	200.43
21.65	200.55
21.67	200.67
21.68	200.79
21.69	200.92
21.71	201.04
21.72	201.16
21.73	201.28
21.75	201.40
21.76	201.52
21.77	201.64
21.79	201.76
21.80	201.88
21.81	202.00
21.83	202.12
21.84	202.24
21.85	202.36
21.87	202.48
21.88	202.61
21.89	202.73
21.91	202.85
21.92	202.97
21.93	203.09
21.95	203.21
21.96	203.33
21.97	203.45
21.99	203.57
22.00	203.70
22.01	203.82
22.02	203.94
22.04	204.06
22.05	204.18
22.06	204.30
22.08	204.42
22.09	204.55
22.10	204.67
22.12	204.79
22.13	204.91
22.14	205.03
22.16	205.15
22.17	205.27
22.18	205.40
22.20	205.52
22.21	205.64
22.22	205.76
22.24	205.88
22.25	206.01
22.26	206.13
22.28	206.25
22.29	206.37
22.30	206.49
22.32	206.62
22.33	206.74
22.34	206.86
22.36	206.98
22.37	207.11
22.38	207.23
22.40	207.35
22.41	207.47
22.43	207.60
22.44	207.72
22.45	207.84
22.47	207.96
22.48	208.09
22.49	208.21
22.51	208.33
22.52	208.45
22.53	208.58
22.55	208.70
22.56	208.82
22.57	208.94
22.59	209.07
22.60	209.19
22.61	209.31
22.63	209.44
22.64	209.56
22.65	209.68
22.67	209.81
22.68	209.93
22.69	210.05
22.71	210.17
22.72	210.30
22.73	210.42
22.75	210.54
22.76	210.67
22.77	210.79
22.79	210.91
22.80	211.04
22.82	211.16
22.83	211.29
22.84	211.41
22.86	211.53
22.87	211.66
22.88	211.78
22.90	211.90
22.91	212.03
22.92	212.15
22.94	212.27
22.95	212.40
22.96	212.52
22.98	212.65
22.99	212.77
23.01	212.89
23.02	213.02
23.03	213.14
23.05	213.27
23.06	213.39
23.07	213.51
23.09	213.64
23.10	213.76
23.11	213.89
23.13	214.01
23.14	214.14
23.15	214.26
23.17	214.39
23.18	214.51
23.20	214.63
23.21	214.76
23.22	214.88
23.24	215.01
23.25	215.13
23.26	215.26
23.28	215.38
23.29	215.51
23.30	215.63
23.32	215.76
23.33	215.88
23.35	216.01
23.36	216.13
23.37	216.26
23.39	216.38
23.40	216.51
23.41	216.63
23.43	216.76
23.44	216.88
23.46	217.01
23.47	217.13
23.48	217.26
23.50	217.38
23.51	217.51
23.52	217.63
23.54	217.76
23.55	217.88
23.56	218.01
23.58	218.14
23.59	218.26
23.61	218.39
23.62	218.51
23.63	218.64
23.65	218.76
23.66	218.89
23.67	219.02
23.69	219.14
23.70	219.27
23.72	219.39
23.73	219.52
23.74	219.64
23.76	219.77
23.77	219.90
23.79	220.02
23.80	220.15
23.81	220.28
23.83	220.40
23.84	220.53
23.85	220.65
23.87	220.78
23.88	220.91
23.90	221.03
23.91	221.16
23.92	221.29
23.94	221.41
23.95	221.54
23.97	221.67
23.98	221.79
23.99	221.92
24.01	222.05
24.02	222.17
24.03	222.30
24.05	222.43
24.06	222.55
24.08	222.68
24.09	222.81
24.10	222.93
24.12	223.06
24.13	223.19
24.15	223.31
24.16	223.44
24.17	223.57
24.19	223.70
24.20	223.82
24.22	223.95
24.23	224.08
24.24	224.20
24.26	224.33
24.27	224.46
24.28	224.59
24.30	224.71
24.31	224.84
24.33	224.97
24.34	225.10
24.35	225.22
24.37	225.35
24.38	225.48
24.40	225.61
24.41	225.73
24.42	225.86
24.44	225.99
24.45	226.12
24.47	226.25
24.48	226.37
24.49	226.50
24.51	226.63
24.52	226.76
24.54	226.89
24.55	227.01
24.56	227.14
24.58	227.27
24.59	227.40
24.61	227.53
24.62	227.65
24.63	227.78
24.65	227.91
24.66	228.04
24.68	228.17
24.69	228.30
24.71	228.43
24.72	228.55
24.73	228.68
24.75	228.81
24.76	228.94
24.78	229.07
24.79	229.20
24.80	229.33
24.82	229.45
24.83	229.58
24.85	229.71
24.86	229.84
24.87	229.97
24.89	230.10
24.90	230.23
24.92	230.36
24.93	230.49
24.94	230.62
24.96	230.74
24.97	230.87
24.99	231.00
25.00	231.13
25.02	231.26
25.03	231.39
25.04	231.52
25.06	231.65
25.07	231.78
25.09	231.91
25.10	232.04
25.11	232.17
25.13	232.30
25.14	232.43
25.16	232.56
25.17	232.69
25.19	232.82
25.20	232.95
25.21	233.08
25.23	233.21
25.24	233.34
25.26	233.47
25.27	233.60
25.29	233.73
25.30	233.86
25.31	233.99
25.33	234.12
25.34	234.25
25.36	234.38
25.37	234.51
25.39	234.64
25.40	234.77
25.41	234.90
25.43	235.03
25.44	235.16
25.46	235.29
25.47	235.42
25.49	235.55
25.50	235.68
25.51	235.81
25.53	235.94
25.54	236.07
25.56	236.20
25.57	236.33
25.59	236.46
25.60	236.59
25.61	236.73
25.63	236.86
25.64	236.99
25.66	237.12
25.67	237.25
25.69	237.38
25.70	237.51
25.71	237.64
25.73	237.77
25.74	237.90
25.76	238.04
25.77	238.17
25.79	238.30
25.80	238.43
25.81	238.56
25.83	238.69
25.84	238.82
25.86	238.95
25.87	239.09
25.89	239.22
25.90	239.35
25.92	239.48
25.93	239.61
25.94	239.74
25.96	239.88
25.97	240.01
25.99	240.14
26.00	240.27
26.02	240.40
26.03	240.54
26.05	240.67
26.06	240.80
26.07	240.93
26.09	241.06
26.10	241.20
26.12	241.33
26.13	241.46
26.15	241.59
26.16	241.72
26.18	241.86
26.19	241.99
26.20	242.12
26.22	242.25
26.23	242.39
26.25	242.52
26.26	242.65
26.28	242.78
26.29	242.92
26.31	243.05
26.32	243.18
26.34	243.31
26.35	243.45
26.36	243.58
26.38	243.71
26.39	243.84
26.41	243.98
26.42	244.11
26.44	244.24
26.45	244.38
26.47	244.51
26.48	244.64
26.50	244.78
26.51	244.91
26.52	245.04
26.54	245.17
26.55	245.31
26.57	245.44
26.58	245.57
26.60	245.71
26.61	245.84
26.63	245.97
26.64	246.11
26.66	246.24
26.67	246.37
26.69	246.51
26.70	246.64
26.71	246.78
26.73	246.91
26.74	247.04
26.76	247.18
26.77	247.31
26.79	247.44
26.80	247.58
26.82	247.71
26.83	247.85
26.85	247.98
26.86	248.11
26.88	248.25
26.89	248.38
26.91	248.52
26.92	248.65
26.93	248.78
26.95	248.92
26.96	249.05
26.98	249.19
26.99	249.32
27.01	249.46
27.02	249.59
27.04	249.72
27.05	249.86
27.07	249.99
27.08	250.13
27.10	250.26
27.11	250.40
27.13	250.53
27.14	250.67
