x(m)	V(m/s)
9.49	71.946
9.51	71.982
9.52	72.019
9.53	72.055
9.54	72.091
9.55	72.127
9.56	72.163
9.57	72.199
9.58	72.235
9.59	72.271
9.60	72.307
9.61	72.343
9.62	72.379
9.64	72.415
9.65	72.451
9.66	72.487
9.67	72.523
9.68	72.559
9.69	72.595
9.70	72.631
9.71	72.667
9.72	72.703
9.73	72.739
9.74	72.775
9.76	72.811
9.77	72.847
9.78	72.883
9.79	72.919
9.80	72.955
9.81	72.991
9.82	73.027
9.83	73.064
9.84	73.100
9.85	73.136
9.87	73.172
9.88	73.208
9.89	73.244
9.90	73.280
9.91	73.316
9.92	73.352
9.93	73.388
9.94	73.424
9.95	73.460
9.97	73.496
9.98	73.532
9.99	73.568
10.00	73.604
10.01	73.640
10.02	73.676
10.03	73.712
10.04	73.748
10.05	73.785
10.07	73.821
10.08	73.857
10.09	73.893
10.10	73.929
10.11	73.965
10.12	74.001
10.13	74.037
10.14	74.073
10.16	74.109
10.17	74.145
10.18	74.181
10.19	74.217
10.20	74.253
10.21	74.289
10.22	74.325
10.23	74.361
10.25	74.398
10.26	74.434
10.27	74.470
10.28	74.506
10.29	74.542
10.30	74.578
10.31	74.614
10.32	74.650
10.34	74.686
10.35	74.722
10.36	74.758
10.37	74.794
10.38	74.830
10.39	74.866
10.40	74.903
10.42	74.939
10.43	74.975
10.44	75.011
10.45	75.047
10.46	75.083
10.47	75.119
10.48	75.155
10.50	75.191
10.51	75.227
10.52	75.263
10.53	75.299
10.54	75.335
10.55	75.372
10.56	75.408
10.58	75.444
10.59	75.480
10.60	75.516
10.61	75.552
10.62	75.588
10.63	75.624
10.64	75.660
10.66	75.696
10.67	75.732
10.68	75.768
10.69	75.805
10.70	75.841
10.71	75.877
10.73	75.913
10.74	75.949
10.75	75.985
10.76	76.021
10.77	76.057
10.78	76.093
10.80	76.129
10.81	76.166
10.82	76.202
10.83	76.238
10.84	76.274
10.85	76.310
10.86	76.346
10.88	76.382
10.89	76.418
10.90	76.454
10.91	76.490
10.92	76.526
10.93	76.563
10.95	76.599
10.96	76.635
10.97	76.671
10.98	76.707
10.99	76.743
11.01	76.779
11.02	76.815
11.03	76.851
11.04	76.888
11.05	76.924
11.06	76.960
11.08	76.996
11.09	77.032
11.10	77.068
11.11	77.104
11.12	77.140
11.13	77.176
11.15	77.213
11.16	77.249
11.17	77.285
11.18	77.321
11.19	77.357
11.21	77.393
11.22	77.429
11.23	77.465
11.24	77.501
11.25	77.538
11.27	77.574
11.28	77.610
11.29	77.646
11.30	77.682
11.31	77.718
11.32	77.754
11.34	77.790
11.35	77.827
11.36	77.863
11.37	77.899
11.38	77.935
11.40	77.971
11.41	78.007
11.42	78.043
11.43	78.079
11.44	78.116
11.46	78.152
11.47	78.188
11.48	78.224
11.49	78.260
11.50	78.296
11.52	78.332
11.53	78.368
11.54	78.405
11.55	78.441
11.56	78.477
11.58	78.513
11.59	78.549
11.60	78.585
11.61	78.621
11.63	78.657
11.64	78.694
11.65	78.730
11.66	78.766
11.67	78.802
11.69	78.838
11.70	78.874
11.71	78.910
11.72	78.947
11.73	78.983
11.75	79.019
11.76	79.055
11.77	79.091
11.78	79.127
11.80	79.163
11.81	79.200
11.82	79.236
11.83	79.272
11.84	79.308
11.86	79.344
11.87	79.380
11.88	79.416
11.89	79.453
11.91	79.489
11.92	79.525
11.93	79.561
11.94	79.597
11.95	79.633
11.97	79.670
11.98	79.706
11.99	79.742
12.00	79.778
12.02	79.814
12.03	79.850
12.04	79.886
12.05	79.923
12.07	79.959
12.08	79.995
12.09	80.031
12.10	80.067
12.12	80.103
12.13	80.140
12.14	80.176
12.15	80.212
12.16	80.248
12.18	80.284
12.19	80.320
12.20	80.357
12.21	80.393
12.23	80.429
12.24	80.465
12.25	80.501
12.26	80.537
12.28	80.573
12.29	80.610
12.30	80.646
12.31	80.682
12.33	80.718
12.34	80.754
12.35	80.791
12.36	80.827
12.38	80.863
12.39	80.899
12.40	80.935
12.41	80.971
12.43	81.008
12.44	81.044
12.45	81.080
12.47	81.116
12.48	81.152
12.49	81.188
12.50	81.225
12.52	81.261
12.53	81.297
12.54	81.333
12.55	81.369
12.57	81.405
12.58	81.442
12.59	81.478
12.60	81.514
12.62	81.550
12.63	81.586
12.64	81.623
12.65	81.659
12.67	81.695
12.68	81.731
12.69	81.767
12.71	81.804
12.72	81.840
12.73	81.876
12.74	81.912
12.76	81.948
12.77	81.984
12.78	82.021
12.79	82.057
12.81	82.093
12.82	82.129
12.83	82.165
12.85	82.202
12.86	82.238
12.87	82.274
12.88	82.310
12.90	82.346
12.91	82.383
12.92	82.419
12.94	82.455
12.95	82.491
12.96	82.527
12.97	82.564
12.99	82.600
13.00	82.636
13.01	82.672
13.03	82.708
13.04	82.745
13.05	82.781
13.06	82.817
13.08	82.853
13.09	82.889
13.10	82.926
13.12	82.962
13.13	82.998
13.14	83.034
13.16	83.070
13.17	83.107
13.18	83.143
13.19	83.179
13.21	83.215
13.22	83.251
13.23	83.288
13.25	83.324
13.26	83.360
13.27	83.396
13.29	83.432
13.30	83.469
13.31	83.505
13.32	83.541
13.34	83.577
13.35	83.614
13.36	83.650
13.38	83.686
13.39	83.722
13.40	83.758
13.42	83.795
13.43	83.831
13.44	83.867
13.46	83.903
13.47	83.940
13.48	83.976
13.50	84.012
13.51	84.048
13.52	84.084
13.53	84.121
13.55	84.157
13.56	84.193
13.57	84.229
13.59	84.266
13.60	84.302
13.61	84.338
13.63	84.374
13.64	84.410
13.65	84.447
13.67	84.483
13.68	84.519
13.69	84.555
13.71	84.592
13.72	84.628
13.73	84.664
13.75	84.700
13.76	84.737
13.77	84.773
13.79	84.809
13.80	84.845
13.81	84.881
13.83	84.918
13.84	84.954
13.85	84.990
13.87	85.026
13.88	85.063
13.89	85.099
13.91	85.135
13.92	85.171
13.93	85.208
13.95	85.244
13.96	85.280
13.97	85.316
13.99	85.353
14.00	85.389
14.01	85.425
14.03	85.461
14.04	85.498
14.05	85.534
14.07	85.570
14.08	85.606
14.09	85.643
14.11	85.679
14.12	85.715
14.14	85.751
14.15	85.788
14.16	85.824
14.18	85.860
14.19	85.896
14.20	85.933
14.22	85.969
14.23	86.005
14.24	86.041
14.26	86.078
14.27	86.114
14.28	86.150
14.30	86.186
14.31	86.223
14.32	86.259
14.34	86.295
14.35	86.331
14.37	86.368
14.38	86.404
14.39	86.440
14.41	86.476
14.42	86.513
14.43	86.549
14.45	86.585
14.46	86.621
14.48	86.658
14.49	86.694
14.50	86.730
14.52	86.767
14.53	86.803
14.54	86.839
14.56	86.875
14.57	86.912
14.58	86.948
14.60	86.984
14.61	87.020
14.63	87.057
14.64	87.093
14.65	87.129
14.67	87.165
14.68	87.202
14.70	87.238
14.71	87.274
14.72	87.311
14.74	87.347
14.75	87.383
14.76	87.419
14.78	87.456
14.79	87.492
14.81	87.528
14.82	87.564
14.83	87.601
14.85	87.637
14.86	87.673
14.88	87.710
14.89	87.746
14.90	87.782
14.92	87.818
14.93	87.855
14.94	87.891
14.96	87.927
14.97	87.964
14.99	88.000
15.00	88.036
15.01	88.072
15.03	88.109
15.04	88.145
15.06	88.181
15.07	88.218
15.08	88.254
15.10	88.290
15.11	88.326
15.13	88.363
15.14	88.399
15.15	88.435
15.17	88.472
15.18	88.508
15.20	88.544
15.21	88.580
15.22	88.617
15.24	88.653
15.25	88.689
15.27	88.726
15.28	88.762
15.30	88.798
15.31	88.835
15.32	88.871
15.34	88.907
15.35	88.943
15.37	88.980
15.38	89.016
15.39	89.052
15.41	89.089
15.42	89.125
15.44	89.161
15.45	89.198
15.47	89.234
15.48	89.270
15.49	89.306
15.51	89.343
15.52	89.379
15.54	89.415
15.55	89.452
15.57	89.488
15.58	89.524
15.59	89.561
15.61	89.597
15.62	89.633
15.64	89.670
15.65	89.706
15.67	89.742
15.68	89.778
15.69	89.815
15.71	89.851
15.72	89.887
15.74	89.924
15.75	89.960
15.77	89.996
15.78	90.033
15.79	90.069
15.81	90.105
15.82	90.142
15.84	90.178
15.85	90.214
15.87	90.251
15.88	90.287
15.89	90.323
15.91	90.360
15.92	90.396
15.94	90.432
15.95	90.469
15.97	90.505
15.98	90.541
16.00	90.578
16.01	90.614
16.03	90.650
16.04	90.686
16.05	90.723
16.07	90.759
16.08	90.795
16.10	90.832
16.11	90.868
16.13	90.904
16.14	90.941
16.16	90.977
16.17	91.013
16.18	91.050
16.20	91.086
16.21	91.122
16.23	91.159
16.24	91.195
16.26	91.231
16.27	91.268
16.29	91.304
16.30	91.340
16.32	91.377
16.33	91.413
16.35	91.449
16.36	91.486
16.38	91.522
16.39	91.558
16.40	91.595
16.42	91.631
16.43	91.668
16.45	91.704
16.46	91.740
16.48	91.777
16.49	91.813
16.51	91.849
16.52	91.886
16.54	91.922
16.55	91.958
16.57	91.995
16.58	92.031
16.60	92.067
16.61	92.104
16.63	92.140
16.64	92.176
16.66	92.213
16.67	92.249
16.68	92.285
16.70	92.322
16.71	92.358
16.73	92.394
16.74	92.431
16.76	92.467
16.77	92.504
16.79	92.540
16.80	92.576
16.82	92.613
16.83	92.649
16.85	92.685
16.86	92.722
16.88	92.758
16.89	92.794
16.91	92.831
16.92	92.867
16.94	92.903
16.95	92.940
16.97	92.976
16.98	93.013
17.00	93.049
17.01	93.085
17.03	93.122
17.04	93.158
17.06	93.194
17.07	93.231
17.09	93.267
17.10	93.303
17.12	93.340
17.13	93.376
17.15	93.413
17.16	93.449
17.18	93.485
17.19	93.522
17.21	93.558
17.22	93.594
17.24	93.631
17.25	93.667
17.27	93.704
17.28	93.740
17.30	93.776
17.31	93.813
17.33	93.849
17.34	93.885
17.36	93.922
17.37	93.958
17.39	93.995
17.40	94.031
17.42	94.067
17.44	94.104
17.45	94.140
17.47	94.176
17.48	94.213
17.50	94.249
17.51	94.286
17.53	94.322
17.54	94.358
17.56	94.395
17.57	94.431
17.59	94.467
17.60	94.504
17.62	94.540
17.63	94.577
17.65	94.613
17.66	94.649
17.68	94.686
17.69	94.722
17.71	94.759
17.73	94.795
17.74	94.831
17.76	94.868
17.77	94.904
17.79	94.941
17.80	94.977
17.82	95.013
17.83	95.050
17.85	95.086
17.86	95.122
17.88	95.159
17.89	95.195
17.91	95.232
17.93	95.268
17.94	95.304
17.96	95.341
17.97	95.377
17.99	95.414
18.00	95.450
18.02	95.486
18.03	95.523
18.05	95.559
18.06	95.596
18.08	95.632
18.10	95.668
18.11	95.705
18.13	95.741
18.14	95.778
18.16	95.814
18.17	95.851
18.19	95.887
18.20	95.923
18.22	95.960
18.24	95.996
18.25	96.033
18.27	96.069
18.28	96.105
18.30	96.142
18.31	96.178
18.33	96.215
18.34	96.251
18.36	96.287
18.38	96.324
18.39	96.360
18.41	96.397
18.42	96.433
18.44	96.469
18.45	96.506
18.47	96.542
18.49	96.579
18.50	96.615
18.52	96.652
18.53	96.688
18.55	96.724
18.56	96.761
18.58	96.797
18.60	96.834
18.61	96.870
18.63	96.906
18.64	96.943
18.66	96.979
18.67	97.016
18.69	97.052
18.71	97.089
18.72	97.125
18.74	97.161
18.75	97.198
18.77	97.234
18.79	97.271
18.80	97.307
18.82	97.344
18.83	97.380
18.85	97.416
18.87	97.453
18.88	97.489
18.90	97.526
18.91	97.562
18.93	97.599
18.94	97.635
18.96	97.671
18.98	97.708
18.99	97.744
19.01	97.781
19.02	97.817
19.04	97.854
19.06	97.890
19.07	97.927
19.09	97.963
19.10	97.999
19.12	98.036
19.14	98.072
19.15	98.109
19.17	98.145
19.18	98.182
19.20	98.218
19.22	98.254
19.23	98.291
19.25	98.327
19.26	98.364
19.28	98.400
19.30	98.437
19.31	98.473
19.33	98.510
19.34	98.546
19.36	98.582
19.38	98.619
19.39	98.655
19.41	98.692
19.43	98.728
19.44	98.765
19.46	98.801
19.47	98.838
19.49	98.874
19.51	98.911
19.52	98.947
19.54	98.983
19.56	99.020
19.57	99.056
19.59	99.093
19.60	99.129
19.62	99.166
19.64	99.202
19.65	99.239
19.67	99.275
19.68	99.312
19.70	99.348
19.72	99.384
19.73	99.421
19.75	99.457
19.77	99.494
19.78	99.530
19.80	99.567
19.82	99.603
19.83	99.640
19.85	99.676
19.86	99.713
19.88	99.749
19.90	99.786
19.91	99.822
19.93	99.858
19.95	99.895
19.96	99.931
19.98	99.968
20.00	100.004
20.01	100.041
20.03	100.077
20.04	100.114
20.06	100.150
20.08	100.187
20.09	100.223
20.11	100.260
20.13	100.296
20.14	100.333
20.16	100.369
20.18	100.405
20.19	100.442
20.21	100.478
20.23	100.515
20.24	100.551
20.26	100.588
20.28	100.624
20.29	100.661
20.31	100.697
20.33	100.734
20.34	100.770
20.36	100.807
20.37	100.843
20.39	100.880
20.41	100.916
20.42	100.953
20.44	100.989
20.46	101.026
20.47	101.062
20.49	101.099
20.51	101.135
20.52	101.172
20.54	101.208
20.56	101.245
20.57	101.281
20.59	101.318
20.61	101.354
20.62	101.390
20.64	101.427
20.66	101.463
20.67	101.500
20.69	101.536
20.71	101.573
20.72	101.609
20.74	101.646
20.76	101.682
20.78	101.719
20.79	101.755
20.81	101.792
20.83	101.828
20.84	101.865
20.86	101.901
20.88	101.938
20.89	101.974
20.91	102.011
20.93	102.047
20.94	102.084
20.96	102.120
20.98	102.157
20.99	102.193
21.01	102.230
21.03	102.266
21.04	102.303
21.06	102.339
21.08	102.376
21.10	102.412
21.11	102.449
21.13	102.485
21.15	102.522
21.16	102.558
21.18	102.595
21.20	102.631
21.21	102.668
21.23	102.704
21.25	102.741
21.26	102.777
21.28	102.814
21.30	102.850
21.32	102.887
21.33	102.923
21.35	102.960
21.37	102.996
21.38	103.033
21.40	103.070
21.42	103.106
21.43	103.143
21.45	103.179
21.47	103.216
21.49	103.252
21.50	103.289
21.52	103.325
21.54	103.362
21.55	103.398
21.57	103.435
21.59	103.471
21.61	103.508
21.62	103.544
21.64	103.581
21.66	103.617
21.67	103.654
21.69	103.690
21.71	103.727
21.73	103.763
21.74	103.800
21.76	103.836
21.78	103.873
21.80	103.909
21.81	103.946
21.83	103.983
21.85	104.019
21.86	104.056
21.88	104.092
21.90	104.129
21.92	104.165
21.93	104.202
21.95	104.238
21.97	104.275
21.99	104.311
22.00	104.348
22.02	104.384
22.04	104.421
22.05	104.457
22.07	104.494
22.09	104.530
22.11	104.567
22.12	104.604
22.14	104.640
22.16	104.677
22.18	104.713
22.19	104.750
22.21	104.786
22.23	104.823
22.25	104.859
22.26	104.896
22.28	104.932
22.30	104.969
22.32	105.005
22.33	105.042
22.35	105.079
22.37	105.115
22.39	105.152
22.40	105.188
22.42	105.225
22.44	105.261
22.46	105.298
22.47	105.334
22.49	105.371
22.51	105.407
22.53	105.444
22.54	105.481
22.56	105.517
22.58	105.554
22.60	105.590
22.61	105.627
22.63	105.663
22.65	105.700
22.67	105.736
22.68	105.773
22.70	105.810
22.72	105.846
22.74	105.883
22.75	105.919
22.77	105.956
22.79	105.992
22.81	106.029
22.82	106.065
22.84	106.102
22.86	106.139
22.88	106.175
22.90	106.212
22.91	106.248
22.93	106.285
22.95	106.321
22.97	106.358
22.98	106.394
23.00	106.431
23.02	106.468
23.04	106.504
23.06	106.541
23.07	106.577
23.09	106.614
23.11	106.650
23.13	106.687
23.14	106.724
23.16	106.760
23.18	106.797
23.20	106.833
23.22	106.870
23.23	106.906
23.25	106.943
23.27	106.979
23.29	107.016
23.31	107.053
23.32	107.089
23.34	107.126
23.36	107.162
23.38	107.199
23.39	107.235
23.41	107.272
23.43	107.309
23.45	107.345
23.47	107.382
23.48	107.418
23.50	107.455
23.52	107.492
23.54	107.528
23.56	107.565
23.57	107.601
23.59	107.638
23.61	107.674
23.63	107.711
23.65	107.748
23.66	107.784
23.68	107.821
23.70	107.857
23.72	107.894
23.74	107.930
23.75	107.967
23.77	108.004
23.79	108.040
23.81	108.077
23.83	108.113
23.85	108.150
23.86	108.187
23.88	108.223
23.90	108.260
23.92	108.296
23.94	108.333
23.95	108.370
23.97	108.406
23.99	108.443
24.01	108.479
24.03	108.516
24.05	108.552
24.06	108.589
24.08	108.626
24.10	108.662
24.12	108.699
24.14	108.735
24.15	108.772
24.17	108.809
24.19	108.845
24.21	108.882
24.23	108.918
24.25	108.955
24.26	108.992
24.28	109.028
24.30	109.065
24.32	109.101
24.34	109.138
24.36	109.175
24.37	109.211
24.39	109.248
24.41	109.284
24.43	109.321
24.45	109.358
24.47	109.394
24.48	109.431
24.50	109.467
24.52	109.504
24.54	109.541
24.56	109.577
24.58	109.614
24.59	109.650
24.61	109.687
24.63	109.724
24.65	109.760
24.67	109.797
24.69	109.834
24.71	109.870
24.72	109.907
24.74	109.943
24.76	109.980
24.78	110.017
24.80	110.053
24.82	110.090
24.84	110.126
24.85	110.163
24.87	110.200
24.89	110.236
24.91	110.273
24.93	110.310
24.95	110.346
24.97	110.383
24.98	110.419
25.00	110.456
25.02	110.493
25.04	110.529
25.06	110.566
25.08	110.602
25.10	110.639
25.11	110.676
25.13	110.712
25.15	110.749
25.17	110.786
25.19	110.822
25.21	110.859
25.23	110.895
25.24	110.932
25.26	110.969
25.28	111.005
25.30	111.042
25.32	111.079
25.34	111.115
25.36	111.152
25.38	111.189
25.39	111.225
25.41	111.262
25.43	111.298
25.45	111.335
25.47	111.372
25.49	111.408
25.51	111.445
25.53	111.482
25.55	111.518
25.56	111.555
25.58	111.591
25.60	111.628
25.62	111.665
25.64	111.701
25.66	111.738
25.68	111.775
25.70	111.811
25.72	111.848
25.73	111.885
25.75	111.921
25.77	111.958
25.79	111.994
25.81	112.031
25.83	112.068
25.85	112.104
25.87	112.141
25.89	112.178
25.90	112.214
25.92	112.251
25.94	112.288
25.96	112.324
25.98	112.361
26.00	112.398
26.02	112.434
26.04	112.471
26.06	112.508
26.08	112.544
26.09	112.581
26.11	112.617
26.13	112.654
26.15	112.691
26.17	112.727
26.19	112.764
26.21	112.801
26.23	112.837
26.25	112.874
26.27	112.911
26.29	112.947
26.31	112.984
26.32	113.021
26.34	113.057
26.36	113.094
26.38	113.131
26.40	113.167
26.42	113.204
26.44	113.241
26.46	113.277
26.48	113.314
26.50	113.351
26.52	113.387
26.54	113.424
26.55	113.461
26.57	113.497
26.59	113.534
26.61	113.571
26.63	113.607
26.65	113.644
26.67	113.681
26.69	113.717
26.71	113.754
26.73	113.791
26.75	113.827
26.77	113.864
26.79	113.901
26.81	113.937
26.83	113.974
26.84	114.011
26.86	114.047
26.88	114.084
26.90	114.121
26.92	114.157
26.94	114.194
26.96	114.231
26.98	114.267
27.00	114.304
27.02	114.341
27.04	114.377
27.06	114.414
27.08	114.451
27.10	114.487
27.12	114.524
27.14	114.561
27.16	114.597
27.17	114.634
27.19	114.671
27.21	114.707
27.23	114.744
27.25	114.781
27.27	114.817
27.29	114.854
27.31	114.891
27.33	114.927
27.35	114.964
27.37	115.001
27.39	115.038
27.41	115.074
27.43	115.111
27.45	115.148
27.47	115.184
27.49	115.221
27.51	115.258
27.53	115.294
27.55	115.331
27.57	115.368
27.59	115.404
27.61	115.441
27.63	115.478
27.65	115.514
27.67	115.551
27.68	115.588
27.70	115.625
27.72	115.661
27.74	115.698
27.76	115.735
27.78	115.771
27.80	115.808
27.82	115.845
27.84	115.881
27.86	115.918
27.88	115.955
27.90	115.991
27.92	116.028
27.94	116.065
27.96	116.102
27.98	116.138
28.00	116.175
28.02	116.212
28.04	116.248
28.06	116.285
28.08	116.322
28.10	116.358
28.12	116.395
28.14	116.432
28.16	116.469
28.18	116.505
28.20	116.542
28.22	116.579
28.24	116.615
28.26	116.652
28.28	116.689
28.30	116.726
28.32	116.762
28.34	116.799
28.36	116.836
28.38	116.872
28.40	116.909
28.42	116.946
28.44	116.982
28.46	117.019
28.48	117.056
28.50	117.093
28.52	117.129
28.54	117.166
28.56	117.203
28.58	117.239
28.60	117.276
28.62	117.313
28.64	117.350
28.66	117.386
28.68	117.423
28.70	117.460
28.72	117.496
28.74	117.533
28.76	117.570
28.78	117.607
28.80	117.643
28.82	117.680
28.84	117.717
28.86	117.754
28.88	117.790
28.90	117.827
28.92	117.864
28.94	117.900
28.96	117.937
28.98	117.974
29.00	118.011
29.02	118.047
29.04	118.084
29.06	118.121
29.08	118.157
29.10	118.194
29.12	118.231
29.14	118.268
29.17	118.304
29.19	118.341
29.21	118.378
29.23	118.415
29.25	118.451
29.27	118.488
29.29	118.525
29.31	118.562
29.33	118.598
29.35	118.635
29.37	118.672
29.39	118.708
29.41	118.745
29.43	118.782
29.45	118.819
29.47	118.855
29.49	118.892
29.51	118.929
29.53	118.966
29.55	119.002
29.57	119.039
29.59	119.076
29.61	119.113
29.63	119.149
29.65	119.186
29.68	119.223
29.70	119.260
29.72	119.296
29.74	119.333
29.76	119.370
29.78	119.407
29.80	119.443
29.82	119.480
29.84	119.517
29.86	119.553
29.88	119.590
29.90	119.627
29.92	119.664
29.94	119.700
29.96	119.737
29.98	119.774
30.00	119.811
30.02	119.847
30.05	119.884
30.07	119.921
30.09	119.958
30.11	119.994
30.13	120.031
30.15	120.068
30.17	120.105
30.19	120.142
30.21	120.178
30.23	120.215
30.25	120.252
30.27	120.289
30.29	120.325
30.31	120.362
30.34	120.399
30.36	120.436
30.38	120.472
30.40	120.509
30.42	120.546
30.44	120.583
30.46	120.619
30.48	120.656
30.50	120.693
30.52	120.730
30.54	120.766
30.56	120.803
30.58	120.840
30.61	120.877
30.63	120.913
30.65	120.950
30.67	120.987
30.69	121.024
30.71	121.061
30.73	121.097
30.75	121.134
30.77	121.171
30.79	121.208
30.81	121.244
30.84	121.281
30.86	121.318
30.88	121.355
30.90	121.391
30.92	121.428
30.94	121.465
30.96	121.502
30.98	121.539
31.00	121.575
31.02	121.612
31.05	121.649
31.07	121.686
31.09	121.722
31.11	121.759
31.13	121.796
31.15	121.833
31.17	121.870
31.19	121.906
31.21	121.943
31.23	121.980
31.26	122.017
31.28	122.053
31.30	122.090
31.32	122.127
31.34	122.164
31.36	122.201
31.38	122.237
31.40	122.274
31.43	122.311
31.45	122.348
31.47	122.384
31.49	122.421
31.51	122.458
31.53	122.495
31.55	122.532
31.57	122.568
31.59	122.605
31.62	122.642
31.64	122.679
31.66	122.716
31.68	122.752
31.70	122.789
31.72	122.826
31.74	122.863
31.76	122.899
31.79	122.936
31.81	122.973
31.83	123.010
31.85	123.047
31.87	123.083
31.89	123.120
31.91	123.157
31.94	123.194
31.96	123.231
31.98	123.267
32.00	123.304
32.02	123.341
32.04	123.378
32.06	123.415
32.09	123.451
32.11	123.488
32.13	123.525
32.15	123.562
32.17	123.599
32.19	123.635
32.21	123.672
32.24	123.709
32.26	123.746
32.28	123.783
32.30	123.819
32.32	123.856
32.34	123.893
32.36	123.930
32.39	123.967
32.41	124.003
32.43	124.040
32.45	124.077
32.47	124.114
32.49	124.151
32.52	124.187
32.54	124.224
32.56	124.261
32.58	124.298
32.60	124.335
32.62	124.372
32.64	124.408
32.67	124.445
32.69	124.482
32.71	124.519
32.73	124.556
32.75	124.592
32.77	124.629
32.80	124.666
32.82	124.703
32.84	124.740
32.86	124.776
32.88	124.813
32.90	124.850
32.93	124.887
32.95	124.924
32.97	124.961
32.99	124.997
33.01	125.034
33.04	125.071
33.06	125.108
33.08	125.145
33.10	125.182
33.12	125.218
33.14	125.255
33.17	125.292
33.19	125.329
33.21	125.366
33.23	125.402
33.25	125.439
33.28	125.476
33.30	125.513
33.32	125.550
33.34	125.587
33.36	125.623
33.38	125.660
33.41	125.697
33.43	125.734
33.45	125.771
33.47	125.808
33.49	125.844
33.52	125.881
33.54	125.918
33.56	125.955
33.58	125.992
33.60	126.029
33.63	126.065
33.65	126.102
33.67	126.139
33.69	126.176
33.71	126.213
33.74	126.250
33.76	126.286
33.78	126.323
33.80	126.360
33.82	126.397
33.85	126.434
33.87	126.471
33.89	126.507
33.91	126.544
33.94	126.581
33.96	126.618
33.98	126.655
34.00	126.692
34.02	126.728
34.05	126.765
34.07	126.802
34.09	126.839
34.11	126.876
34.13	126.913
34.16	126.950
34.18	126.986
34.20	127.023
34.22	127.060
34.25	127.097
34.27	127.134
34.29	127.171
34.31	127.207
34.33	127.244
34.36	127.281
34.38	127.318
34.40	127.355
34.42	127.392
34.45	127.429
34.47	127.465
34.49	127.502
34.51	127.539
34.53	127.576
34.56	127.613
34.58	127.650
34.60	127.687
34.62	127.723
34.65	127.760
34.67	127.797
34.69	127.834
34.71	127.871
34.74	127.908
34.76	127.945
34.78	127.981
34.80	128.018
34.83	128.055
34.85	128.092
34.87	128.129
34.89	128.166
34.92	128.203
34.94	128.239
34.96	128.276
34.98	128.313
35.01	128.350
35.03	128.387
35.05	128.424
35.07	128.461
35.10	128.497
35.12	128.534
35.14	128.571
35.16	128.608
35.19	128.645
35.21	128.682
35.23	128.719
35.25	128.756
35.28	128.792
35.30	128.829
35.32	128.866
35.34	128.903
35.37	128.940
35.39	128.977
35.41	129.014
35.43	129.050
35.46	129.087
35.48	129.124
35.50	129.161
35.53	129.198
35.55	129.235
35.57	129.272
35.59	129.309
35.62	129.345
35.64	129.382
35.66	129.419
35.68	129.456
35.71	129.493
35.73	129.530
35.75	129.567
35.78	129.604
35.80	129.641
35.82	129.677
35.84	129.714
35.87	129.751
35.89	129.788
35.91	129.825
35.93	129.862
35.96	129.899
35.98	129.936
36.00	129.972
36.03	130.009
36.05	130.046
36.07	130.083
36.09	130.120
36.12	130.157
36.14	130.194
36.16	130.231
36.19	130.268
36.21	130.304
36.23	130.341
36.26	130.378
36.28	130.415
36.30	130.452
36.32	130.489
36.35	130.526
36.37	130.563
36.39	130.600
36.42	130.636
36.44	130.673
36.46	130.710
36.49	130.747
36.51	130.784
36.53	130.821
36.55	130.858
36.58	130.895
36.60	130.932
36.62	130.969
36.65	131.005
36.67	131.042
36.69	131.079
36.72	131.116
36.74	131.153
36.76	131.190
36.79	131.227
36.81	131.264
36.83	131.301
36.85	131.338
36.88	131.374
36.90	131.411
36.92	131.448
36.95	131.485
36.97	131.522
36.99	131.559
37.02	131.596
37.04	131.633
37.06	131.670
37.09	131.707
37.11	131.743
37.13	131.780
37.16	131.817
37.18	131.854
37.20	131.891
37.23	131.928
37.25	131.965
37.27	132.002
37.30	132.039
37.32	132.076
37.34	132.113
37.37	132.150
37.39	132.186
37.41	132.223
37.44	132.260
37.46	132.297
37.48	132.334
37.51	132.371
37.53	132.408
37.55	132.445
37.58	132.482
37.60	132.519
37.62	132.556
37.65	132.592
37.67	132.629
37.69	132.666
37.72	132.703
37.74	132.740
37.76	132.777
37.79	132.814
37.81	132.851
37.83	132.888
37.86	132.925
37.88	132.962
37.91	132.999
37.93	133.036
37.95	133.072
37.98	133.109
38.00	133.146
38.02	133.183
38.05	133.220
38.07	133.257
38.09	133.294
38.12	133.331
38.14	133.368
38.16	133.405
38.19	133.442
38.21	133.479
38.24	133.516
38.26	133.553
38.28	133.589
38.31	133.626
38.33	133.663
38.35	133.700
38.38	133.737
38.40	133.774
38.43	133.811
38.45	133.848
38.47	133.885
38.50	133.922
38.52	133.959
38.54	133.996
38.57	134.033
38.59	134.070
38.61	134.107
38.64	134.144
38.66	134.180
38.69	134.217
38.71	134.254
38.73	134.291
38.76	134.328
38.78	134.365
38.81	134.402
38.83	134.439
38.85	134.476
38.88	134.513
38.90	134.550
38.92	134.587
38.95	134.624
38.97	134.661
39.00	134.698
39.02	134.735
39.04	134.772
39.07	134.808
39.09	134.845
39.12	134.882
39.14	134.919
39.16	134.956
39.19	134.993
39.21	135.030
39.24	135.067
39.26	135.104
39.28	135.141
39.31	135.178
39.33	135.215
39.36	135.252
39.38	135.289
39.40	135.326
39.43	135.363
39.45	135.400
39.48	135.437
39.50	135.474
39.52	135.511
39.55	135.548
39.57	135.584
39.60	135.621
39.62	135.658
39.65	135.695
39.67	135.732
