x(m)	theta_c(grad)
2956.17	72.565
2956.43	72.565
2956.69	72.565
2956.95	72.565
2957.22	72.565
2957.48	72.564
2957.74	72.564
2958.00	72.564
2958.27	72.564
2958.53	72.564
2958.79	72.563
2959.06	72.563
2959.32	72.563
2959.58	72.563
2959.84	72.563
2960.11	72.562
2960.37	72.562
2960.63	72.562
2960.89	72.562
2961.16	72.562
2961.42	72.562
2961.68	72.561
2961.95	72.561
2962.21	72.561
2962.47	72.561
2962.73	72.561
2963.00	72.560
2963.26	72.560
2963.52	72.560
2963.79	72.560
2964.05	72.560
2964.31	72.559
2964.57	72.559
2964.84	72.559
2965.10	72.559
2965.36	72.559
2965.63	72.558
2965.89	72.558
2966.15	72.558
2966.42	72.558
2966.68	72.558
2966.94	72.558
2967.20	72.557
2967.47	72.557
2967.73	72.557
2967.99	72.557
2968.26	72.557
2968.52	72.556
2968.78	72.556
2969.05	72.556
2969.31	72.556
2969.57	72.556
2969.84	72.555
2970.10	72.555
2970.36	72.555
2970.63	72.555
2970.89	72.555
2971.15	72.554
2971.42	72.554
2971.68	72.554
2971.94	72.554
2972.21	72.554
2972.47	72.553
2972.73	72.553
2973.00	72.553
2973.26	72.553
2973.52	72.553
2973.79	72.553
2974.05	72.552
2974.31	72.552
2974.58	72.552
2974.84	72.552
2975.11	72.552
2975.37	72.551
2975.63	72.551
2975.90	72.551
2976.16	72.551
2976.42	72.551
2976.69	72.550
2976.95	72.550
2977.21	72.550
2977.48	72.550
2977.74	72.550
2978.01	72.549
2978.27	72.549
2978.53	72.549
2978.80	72.549
2979.06	72.549
2979.33	72.549
2979.59	72.548
2979.85	72.548
2980.12	72.548
2980.38	72.548
2980.64	72.548
2980.91	72.547
2981.17	72.547
2981.44	72.547
2981.70	72.547
2981.96	72.547
2982.23	72.546
2982.49	72.546
2982.76	72.546
2983.02	72.546
2983.28	72.546
2983.55	72.545
2983.81	72.545
2984.08	72.545
2984.34	72.545
2984.61	72.545
2984.87	72.545
2985.13	72.544
2985.40	72.544
2985.66	72.544
2985.93	72.544
2986.19	72.544
2986.45	72.543
2986.72	72.543
2986.98	72.543
2987.25	72.543
2987.51	72.543
2987.78	72.542
2988.04	72.542
2988.30	72.542
2988.57	72.542
2988.83	72.542
2989.10	72.541
2989.36	72.541
2989.63	72.541
2989.89	72.541
2990.16	72.541
2990.42	72.541
2990.68	72.540
2990.95	72.540
2991.21	72.540
2991.48	72.540
2991.74	72.540
2992.01	72.539
2992.27	72.539
2992.54	72.539
2992.80	72.539
2993.07	72.539
2993.33	72.538
2993.60	72.538
2993.86	72.538
2994.12	72.538
2994.39	72.538
2994.65	72.537
2994.92	72.537
2995.18	72.537
2995.45	72.537
2995.71	72.537
2995.98	72.537
2996.24	72.536
2996.51	72.536
2996.77	72.536
2997.04	72.536
2997.30	72.536
2997.57	72.535
2997.83	72.535
2998.10	72.535
2998.36	72.535
2998.63	72.535
2998.89	72.534
2999.16	72.534
2999.42	72.534
2999.69	72.534
2999.95	72.534
3000.22	72.533
3000.48	72.533
3000.75	72.533
3001.01	72.533
3001.28	72.533
3001.54	72.533
3001.81	72.532
3002.07	72.532
3002.34	72.532
3002.60	72.532
3002.87	72.532
3003.13	72.531
3003.40	72.531
3003.66	72.531
3003.93	72.531
3004.20	72.531
3004.46	72.530
3004.73	72.530
3004.99	72.530
3005.26	72.530
3005.52	72.530
3005.79	72.529
3006.05	72.529
3006.32	72.529
3006.58	72.529
3006.85	72.529
3007.12	72.529
3007.38	72.528
3007.65	72.528
3007.91	72.528
3008.18	72.528
3008.44	72.528
3008.71	72.527
3008.97	72.527
3009.24	72.527
3009.51	72.527
3009.77	72.527
3010.04	72.526
3010.30	72.526
3010.57	72.526
3010.83	72.526
3011.10	72.526
3011.36	72.525
3011.63	72.525
3011.90	72.525
3012.16	72.525
3012.43	72.525
3012.69	72.525
3012.96	72.524
3013.23	72.524
3013.49	72.524
3013.76	72.524
3014.02	72.524
3014.29	72.523
3014.55	72.523
3014.82	72.523
3015.09	72.523
3015.35	72.523
3015.62	72.522
3015.88	72.522
3016.15	72.522
3016.42	72.522
3016.68	72.522
3016.95	72.521
3017.21	72.521
3017.48	72.521
3017.75	72.521
3018.01	72.521
3018.28	72.521
3018.55	72.520
3018.81	72.520
3019.08	72.520
3019.34	72.520
3019.61	72.520
3019.88	72.519
3020.14	72.519
3020.41	72.519
3020.68	72.519
3020.94	72.519
3021.21	72.518
3021.47	72.518
3021.74	72.518
3022.01	72.518
3022.27	72.518
3022.54	72.518
3022.81	72.517
3023.07	72.517
3023.34	72.517
3023.61	72.517
3023.87	72.517
3024.14	72.516
3024.41	72.516
3024.67	72.516
3024.94	72.516
3025.20	72.516
3025.47	72.515
3025.74	72.515
3026.00	72.515
3026.27	72.515
3026.54	72.515
3026.80	72.514
3027.07	72.514
3027.34	72.514
3027.60	72.514
3027.87	72.514
3028.14	72.514
3028.40	72.513
3028.67	72.513
3028.94	72.513
3029.20	72.513
3029.47	72.513
3029.74	72.512
3030.01	72.512
3030.27	72.512
3030.54	72.512
3030.81	72.512
3031.07	72.511
3031.34	72.511
3031.61	72.511
3031.87	72.511
3032.14	72.511
3032.41	72.511
3032.67	72.510
3032.94	72.510
3033.21	72.510
3033.48	72.510
3033.74	72.510
3034.01	72.509
3034.28	72.509
3034.54	72.509
3034.81	72.509
3035.08	72.509
3035.35	72.508
3035.61	72.508
3035.88	72.508
3036.15	72.508
3036.41	72.508
3036.68	72.507
3036.95	72.507
3037.22	72.507
3037.48	72.507
3037.75	72.507
3038.02	72.507
3038.29	72.506
3038.55	72.506
3038.82	72.506
3039.09	72.506
3039.35	72.506
3039.62	72.505
3039.89	72.505
3040.16	72.505
3040.42	72.505
3040.69	72.505
3040.96	72.504
3041.23	72.504
3041.49	72.504
3041.76	72.504
3042.03	72.504
3042.30	72.503
3042.56	72.503
3042.83	72.503
3043.10	72.503
3043.37	72.503
3043.64	72.503
3043.90	72.502
3044.17	72.502
3044.44	72.502
3044.71	72.502
3044.97	72.502
3045.24	72.501
3045.51	72.501
3045.78	72.501
3046.04	72.501
3046.31	72.501
3046.58	72.500
3046.85	72.500
3047.12	72.500
3047.38	72.500
3047.65	72.500
3047.92	72.500
3048.19	72.499
3048.46	72.499
3048.72	72.499
3048.99	72.499
3049.26	72.499
3049.53	72.498
3049.80	72.498
3050.06	72.498
3050.33	72.498
3050.60	72.498
3050.87	72.497
3051.14	72.497
3051.40	72.497
3051.67	72.497
3051.94	72.497
3052.21	72.497
3052.48	72.496
3052.74	72.496
3053.01	72.496
3053.28	72.496
3053.55	72.496
3053.82	72.495
3054.09	72.495
3054.35	72.495
3054.62	72.495
3054.89	72.495
3055.16	72.494
3055.43	72.494
3055.70	72.494
3055.96	72.494
3056.23	72.494
3056.50	72.493
3056.77	72.493
3057.04	72.493
3057.31	72.493
3057.57	72.493
3057.84	72.493
3058.11	72.492
3058.38	72.492
3058.65	72.492
3058.92	72.492
3059.19	72.492
3059.45	72.491
3059.72	72.491
3059.99	72.491
3060.26	72.491
3060.53	72.491
3060.80	72.490
3061.07	72.490
3061.33	72.490
3061.60	72.490
3061.87	72.490
3062.14	72.490
3062.41	72.489
3062.68	72.489
3062.95	72.489
3063.22	72.489
3063.48	72.489
3063.75	72.488
3064.02	72.488
3064.29	72.488
3064.56	72.488
3064.83	72.488
3065.10	72.487
3065.37	72.487
3065.64	72.487
3065.90	72.487
3066.17	72.487
3066.44	72.487
3066.71	72.486
3066.98	72.486
3067.25	72.486
3067.52	72.486
3067.79	72.486
3068.06	72.485
3068.33	72.485
3068.60	72.485
3068.86	72.485
3069.13	72.485
3069.40	72.484
3069.67	72.484
3069.94	72.484
3070.21	72.484
3070.48	72.484
3070.75	72.483
3071.02	72.483
3071.29	72.483
3071.56	72.483
3071.83	72.483
3072.10	72.483
3072.36	72.482
3072.63	72.482
3072.90	72.482
3073.17	72.482
3073.44	72.482
3073.71	72.481
3073.98	72.481
3074.25	72.481
3074.52	72.481
3074.79	72.481
3075.06	72.480
3075.33	72.480
3075.60	72.480
3075.87	72.480
3076.14	72.480
3076.41	72.480
3076.68	72.479
3076.95	72.479
3077.22	72.479
3077.49	72.479
3077.76	72.479
3078.02	72.478
3078.29	72.478
3078.56	72.478
3078.83	72.478
3079.10	72.478
3079.37	72.477
3079.64	72.477
3079.91	72.477
3080.18	72.477
3080.45	72.477
3080.72	72.477
3080.99	72.476
3081.26	72.476
3081.53	72.476
3081.80	72.476
3082.07	72.476
3082.34	72.475
3082.61	72.475
3082.88	72.475
3083.15	72.475
3083.42	72.475
3083.69	72.474
3083.96	72.474
3084.23	72.474
3084.50	72.474
3084.77	72.474
3085.04	72.474
3085.31	72.473
3085.58	72.473
3085.85	72.473
3086.12	72.473
3086.39	72.473
3086.66	72.472
3086.93	72.472
3087.20	72.472
3087.47	72.472
3087.74	72.472
3088.01	72.471
3088.28	72.471
3088.55	72.471
3088.83	72.471
3089.10	72.471
3089.37	72.471
3089.64	72.470
3089.91	72.470
3090.18	72.470
3090.45	72.470
3090.72	72.470
3090.99	72.469
3091.26	72.469
3091.53	72.469
3091.80	72.469
3092.07	72.469
3092.34	72.468
3092.61	72.468
3092.88	72.468
3093.15	72.468
3093.42	72.468
3093.69	72.468
3093.96	72.467
3094.24	72.467
3094.51	72.467
3094.78	72.467
3095.05	72.467
3095.32	72.466
3095.59	72.466
3095.86	72.466
3096.13	72.466
3096.40	72.466
3096.67	72.465
3096.94	72.465
3097.21	72.465
3097.48	72.465
3097.75	72.465
3098.03	72.465
3098.30	72.464
3098.57	72.464
3098.84	72.464
3099.11	72.464
3099.38	72.464
3099.65	72.463
3099.92	72.463
3100.19	72.463
3100.46	72.463
3100.74	72.463
3101.01	72.462
3101.28	72.462
3101.55	72.462
3101.82	72.462
3102.09	72.462
3102.36	72.462
3102.63	72.461
3102.90	72.461
3103.18	72.461
3103.45	72.461
3103.72	72.461
3103.99	72.460
3104.26	72.460
3104.53	72.460
3104.80	72.460
3105.07	72.460
3105.35	72.459
3105.62	72.459
3105.89	72.459
3106.16	72.459
3106.43	72.459
3106.70	72.459
3106.97	72.458
3107.24	72.458
3107.52	72.458
3107.79	72.458
3108.06	72.458
3108.33	72.457
3108.60	72.457
3108.87	72.457
3109.15	72.457
3109.42	72.457
3109.69	72.456
3109.96	72.456
3110.23	72.456
3110.50	72.456
3110.77	72.456
3111.05	72.456
3111.32	72.455
3111.59	72.455
3111.86	72.455
3112.13	72.455
3112.40	72.455
3112.68	72.454
3112.95	72.454
3113.22	72.454
3113.49	72.454
3113.76	72.454
3114.04	72.453
3114.31	72.453
3114.58	72.453
3114.85	72.453
3115.12	72.453
3115.39	72.453
3115.67	72.452
3115.94	72.452
3116.21	72.452
3116.48	72.452
3116.75	72.452
3117.03	72.451
3117.30	72.451
3117.57	72.451
3117.84	72.451
3118.11	72.451
3118.39	72.450
3118.66	72.450
3118.93	72.450
3119.20	72.450
3119.47	72.450
3119.75	72.450
3120.02	72.449
3120.29	72.449
3120.56	72.449
3120.84	72.449
3121.11	72.449
3121.38	72.448
3121.65	72.448
3121.92	72.448
3122.20	72.448
3122.47	72.448
3122.74	72.447
3123.01	72.447
3123.29	72.447
3123.56	72.447
3123.83	72.447
3124.10	72.447
3124.38	72.446
3124.65	72.446
3124.92	72.446
3125.19	72.446
3125.47	72.446
3125.74	72.445
3126.01	72.445
3126.28	72.445
3126.56	72.445
3126.83	72.445
3127.10	72.444
3127.37	72.444
3127.65	72.444
3127.92	72.444
3128.19	72.444
3128.46	72.444
3128.74	72.443
3129.01	72.443
3129.28	72.443
3129.56	72.443
3129.83	72.443
3130.10	72.442
3130.37	72.442
3130.65	72.442
3130.92	72.442
3131.19	72.442
3131.46	72.441
3131.74	72.441
3132.01	72.441
3132.28	72.441
3132.56	72.441
3132.83	72.441
3133.10	72.440
3133.38	72.440
3133.65	72.440
3133.92	72.440
3134.19	72.440
3134.47	72.439
3134.74	72.439
3135.01	72.439
3135.29	72.439
3135.56	72.439
3135.83	72.438
3136.11	72.438
3136.38	72.438
3136.65	72.438
3136.93	72.438
3137.20	72.438
3137.47	72.437
3137.74	72.437
3138.02	72.437
3138.29	72.437
3138.56	72.437
3138.84	72.436
3139.11	72.436
3139.38	72.436
3139.66	72.436
3139.93	72.436
3140.20	72.436
3140.48	72.435
3140.75	72.435
3141.02	72.435
3141.30	72.435
3141.57	72.435
3141.85	72.434
3142.12	72.434
3142.39	72.434
3142.67	72.434
3142.94	72.434
3143.21	72.433
3143.49	72.433
3143.76	72.433
3144.03	72.433
3144.31	72.433
3144.58	72.433
3144.85	72.432
3145.13	72.432
3145.40	72.432
3145.68	72.432
3145.95	72.432
3146.22	72.431
3146.50	72.431
3146.77	72.431
3147.04	72.431
3147.32	72.431
3147.59	72.430
3147.87	72.430
3148.14	72.430
3148.41	72.430
3148.69	72.430
3148.96	72.430
3149.23	72.429
3149.51	72.429
3149.78	72.429
3150.06	72.429
3150.33	72.429
3150.60	72.428
3150.88	72.428
3151.15	72.428
3151.43	72.428
3151.70	72.428
3151.97	72.427
3152.25	72.427
3152.52	72.427
3152.80	72.427
3153.07	72.427
3153.35	72.427
3153.62	72.426
3153.89	72.426
3154.17	72.426
3154.44	72.426
3154.72	72.426
3154.99	72.425
3155.26	72.425
3155.54	72.425
3155.81	72.425
3156.09	72.425
3156.36	72.425
3156.64	72.424
3156.91	72.424
3157.19	72.424
3157.46	72.424
3157.73	72.424
3158.01	72.423
3158.28	72.423
3158.56	72.423
3158.83	72.423
3159.11	72.423
3159.38	72.422
3159.66	72.422
3159.93	72.422
3160.20	72.422
3160.48	72.422
3160.75	72.422
3161.03	72.421
3161.30	72.421
3161.58	72.421
3161.85	72.421
3162.13	72.421
3162.40	72.420
3162.68	72.420
3162.95	72.420
3163.23	72.420
3163.50	72.420
3163.77	72.419
3164.05	72.419
3164.32	72.419
3164.60	72.419
3164.87	72.419
3165.15	72.419
3165.42	72.418
3165.70	72.418
3165.97	72.418
3166.25	72.418
3166.52	72.418
3166.80	72.417
3167.07	72.417
3167.35	72.417
3167.62	72.417
3167.90	72.417
3168.17	72.417
3168.45	72.416
3168.72	72.416
3169.00	72.416
3169.27	72.416
3169.55	72.416
3169.82	72.415
3170.10	72.415
3170.37	72.415
3170.65	72.415
3170.92	72.415
3171.20	72.414
3171.47	72.414
3171.75	72.414
3172.03	72.414
3172.30	72.414
3172.58	72.414
3172.85	72.413
3173.13	72.413
3173.40	72.413
3173.68	72.413
3173.95	72.413
3174.23	72.412
3174.50	72.412
3174.78	72.412
3175.05	72.412
3175.33	72.412
3175.61	72.412
3175.88	72.411
3176.16	72.411
3176.43	72.411
3176.71	72.411
3176.98	72.411
3177.26	72.410
3177.53	72.410
3177.81	72.410
3178.09	72.410
3178.36	72.410
3178.64	72.409
3178.91	72.409
3179.19	72.409
3179.46	72.409
3179.74	72.409
3180.01	72.409
3180.29	72.408
3180.57	72.408
3180.84	72.408
3181.12	72.408
3181.39	72.408
3181.67	72.407
3181.95	72.407
3182.22	72.407
3182.50	72.407
3182.77	72.407
3183.05	72.406
3183.32	72.406
3183.60	72.406
3183.88	72.406
3184.15	72.406
3184.43	72.406
3184.70	72.405
3184.98	72.405
3185.26	72.405
3185.53	72.405
3185.81	72.405
3186.08	72.404
3186.36	72.404
3186.64	72.404
3186.91	72.404
3187.19	72.404
3187.47	72.404
3187.74	72.403
3188.02	72.403
3188.29	72.403
3188.57	72.403
3188.85	72.403
3189.12	72.402
3189.40	72.402
3189.68	72.402
3189.95	72.402
3190.23	72.402
3190.50	72.401
3190.78	72.401
3191.06	72.401
3191.33	72.401
3191.61	72.401
3191.89	72.401
3192.16	72.400
3192.44	72.400
3192.72	72.400
3192.99	72.400
3193.27	72.400
3193.55	72.399
3193.82	72.399
3194.10	72.399
3194.38	72.399
3194.65	72.399
3194.93	72.399
3195.20	72.398
3195.48	72.398
3195.76	72.398
3196.03	72.398
3196.31	72.398
3196.59	72.397
3196.86	72.397
3197.14	72.397
3197.42	72.397
3197.70	72.397
3197.97	72.396
3198.25	72.396
3198.53	72.396
3198.80	72.396
3199.08	72.396
3199.36	72.396
3199.63	72.395
3199.91	72.395
3200.19	72.395
3200.46	72.395
3200.74	72.395
3201.02	72.394
3201.29	72.394
3201.57	72.394
3201.85	72.394
3202.13	72.394
3202.40	72.394
3202.68	72.393
3202.96	72.393
3203.23	72.393
3203.51	72.393
3203.79	72.393
3204.07	72.392
3204.34	72.392
3204.62	72.392
3204.90	72.392
3205.17	72.392
3205.45	72.392
3205.73	72.391
3206.01	72.391
3206.28	72.391
3206.56	72.391
3206.84	72.391
3207.12	72.390
3207.39	72.390
3207.67	72.390
3207.95	72.390
3208.22	72.390
3208.50	72.389
3208.78	72.389
3209.06	72.389
3209.33	72.389
3209.61	72.389
3209.89	72.389
3210.17	72.388
3210.44	72.388
3210.72	72.388
3211.00	72.388
3211.28	72.388
3211.55	72.387
3211.83	72.387
3212.11	72.387
3212.39	72.387
3212.67	72.387
3212.94	72.387
3213.22	72.386
3213.50	72.386
3213.78	72.386
3214.05	72.386
3214.33	72.386
3214.61	72.385
3214.89	72.385
3215.17	72.385
3215.44	72.385
3215.72	72.385
3216.00	72.384
3216.28	72.384
3216.55	72.384
3216.83	72.384
3217.11	72.384
3217.39	72.384
3217.67	72.383
3217.94	72.383
3218.22	72.383
3218.50	72.383
3218.78	72.383
3219.06	72.382
3219.33	72.382
3219.61	72.382
3219.89	72.382
3220.17	72.382
3220.45	72.382
3220.72	72.381
3221.00	72.381
3221.28	72.381
3221.56	72.381
3221.84	72.381
3222.12	72.380
3222.39	72.380
3222.67	72.380
3222.95	72.380
3223.23	72.380
3223.51	72.380
3223.79	72.379
3224.06	72.379
3224.34	72.379
3224.62	72.379
3224.90	72.379
3225.18	72.378
3225.46	72.378
3225.73	72.378
3226.01	72.378
3226.29	72.378
3226.57	72.377
3226.85	72.377
3227.13	72.377
3227.41	72.377
3227.68	72.377
3227.96	72.377
3228.24	72.376
3228.52	72.376
3228.80	72.376
3229.08	72.376
3229.36	72.376
3229.63	72.375
3229.91	72.375
3230.19	72.375
3230.47	72.375
3230.75	72.375
3231.03	72.375
3231.31	72.374
3231.59	72.374
3231.86	72.374
3232.14	72.374
3232.42	72.374
3232.70	72.373
3232.98	72.373
3233.26	72.373
3233.54	72.373
3233.82	72.373
3234.09	72.373
3234.37	72.372
3234.65	72.372
3234.93	72.372
3235.21	72.372
3235.49	72.372
3235.77	72.371
3236.05	72.371
3236.33	72.371
3236.61	72.371
3236.89	72.371
3237.16	72.370
3237.44	72.370
3237.72	72.370
3238.00	72.370
3238.28	72.370
3238.56	72.370
3238.84	72.369
3239.12	72.369
3239.40	72.369
3239.68	72.369
3239.96	72.369
3240.24	72.368
3240.51	72.368
3240.79	72.368
3241.07	72.368
3241.35	72.368
3241.63	72.368
3241.91	72.367
3242.19	72.367
3242.47	72.367
3242.75	72.367
3243.03	72.367
3243.31	72.366
3243.59	72.366
3243.87	72.366
3244.15	72.366
3244.43	72.366
3244.71	72.366
3244.99	72.365
3245.27	72.365
3245.55	72.365
3245.83	72.365
3246.10	72.365
3246.38	72.364
3246.66	72.364
3246.94	72.364
3247.22	72.364
3247.50	72.364
3247.78	72.364
3248.06	72.363
3248.34	72.363
3248.62	72.363
3248.90	72.363
3249.18	72.363
3249.46	72.362
3249.74	72.362
3250.02	72.362
3250.30	72.362
3250.58	72.362
3250.86	72.361
3251.14	72.361
3251.42	72.361
3251.70	72.361
3251.98	72.361
3252.26	72.361
3252.54	72.360
3252.82	72.360
3253.10	72.360
3253.38	72.360
3253.66	72.360
3253.94	72.359
3254.22	72.359
3254.50	72.359
3254.78	72.359
3255.06	72.359
3255.34	72.359
3255.62	72.358
3255.90	72.358
3256.18	72.358
3256.46	72.358
3256.74	72.358
3257.02	72.357
3257.30	72.357
3257.58	72.357
3257.86	72.357
3258.15	72.357
3258.43	72.357
3258.71	72.356
3258.99	72.356
3259.27	72.356
3259.55	72.356
3259.83	72.356
3260.11	72.355
3260.39	72.355
3260.67	72.355
3260.95	72.355
3261.23	72.355
3261.51	72.355
3261.79	72.354
3262.07	72.354
3262.35	72.354
3262.63	72.354
3262.91	72.354
3263.19	72.353
3263.48	72.353
3263.76	72.353
3264.04	72.353
3264.32	72.353
3264.60	72.352
3264.88	72.352
3265.16	72.352
3265.44	72.352
3265.72	72.352
3266.00	72.352
3266.28	72.351
3266.56	72.351
3266.84	72.351
3267.13	72.351
3267.41	72.351
3267.69	72.350
3267.97	72.350
3268.25	72.350
3268.53	72.350
3268.81	72.350
3269.09	72.350
3269.37	72.349
3269.65	72.349
3269.94	72.349
3270.22	72.349
3270.50	72.349
3270.78	72.348
3271.06	72.348
3271.34	72.348
3271.62	72.348
3271.90	72.348
3272.18	72.348
3272.47	72.347
3272.75	72.347
3273.03	72.347
3273.31	72.347
3273.59	72.347
3273.87	72.346
3274.15	72.346
3274.43	72.346
3274.72	72.346
3275.00	72.346
3275.28	72.346
3275.56	72.345
3275.84	72.345
3276.12	72.345
3276.40	72.345
3276.69	72.345
3276.97	72.344
3277.25	72.344
3277.53	72.344
3277.81	72.344
3278.09	72.344
3278.37	72.344
3278.66	72.343
3278.94	72.343
3279.22	72.343
3279.50	72.343
3279.78	72.343
3280.06	72.342
3280.35	72.342
3280.63	72.342
3280.91	72.342
3281.19	72.342
3281.47	72.342
3281.75	72.341
3282.04	72.341
3282.32	72.341
3282.60	72.341
3282.88	72.341
3283.16	72.340
3283.45	72.340
3283.73	72.340
3284.01	72.340
3284.29	72.340
3284.57	72.340
3284.86	72.339
3285.14	72.339
3285.42	72.339
3285.70	72.339
3285.98	72.339
3286.27	72.338
3286.55	72.338
3286.83	72.338
3287.11	72.338
3287.39	72.338
3287.68	72.337
3287.96	72.337
3288.24	72.337
3288.52	72.337
3288.80	72.337
3289.09	72.337
3289.37	72.336
3289.65	72.336
3289.93	72.336
3290.22	72.336
3290.50	72.336
3290.78	72.335
3291.06	72.335
3291.34	72.335
3291.63	72.335
3291.91	72.335
3292.19	72.335
3292.47	72.334
3292.76	72.334
3293.04	72.334
3293.32	72.334
3293.60	72.334
3293.89	72.333
3294.17	72.333
3294.45	72.333
3294.73	72.333
3295.02	72.333
3295.30	72.333
3295.58	72.332
3295.86	72.332
3296.15	72.332
3296.43	72.332
3296.71	72.332
3296.99	72.331
3297.28	72.331
3297.56	72.331
3297.84	72.331
3298.13	72.331
3298.41	72.331
3298.69	72.330
3298.97	72.330
3299.26	72.330
3299.54	72.330
3299.82	72.330
3300.11	72.329
3300.39	72.329
3300.67	72.329
3300.95	72.329
3301.24	72.329
3301.52	72.329
3301.80	72.328
3302.09	72.328
3302.37	72.328
3302.65	72.328
3302.93	72.328
3303.22	72.327
3303.50	72.327
3303.78	72.327
3304.07	72.327
3304.35	72.327
3304.63	72.327
3304.92	72.326
3305.20	72.326
3305.48	72.326
3305.77	72.326
3306.05	72.326
3306.33	72.325
3306.62	72.325
3306.90	72.325
3307.18	72.325
3307.47	72.325
3307.75	72.325
3308.03	72.324
3308.31	72.324
3308.60	72.324
3308.88	72.324
3309.17	72.324
3309.45	72.323
3309.73	72.323
3310.02	72.323
3310.30	72.323
3310.58	72.323
3310.87	72.323
3311.15	72.322
3311.43	72.322
3311.72	72.322
3312.00	72.322
3312.28	72.322
3312.57	72.321
3312.85	72.321
3313.13	72.321
3313.42	72.321
3313.70	72.321
3313.99	72.321
3314.27	72.320
3314.55	72.320
3314.84	72.320
3315.12	72.320
3315.40	72.320
3315.69	72.319
3315.97	72.319
3316.26	72.319
3316.54	72.319
3316.82	72.319
3317.11	72.319
3317.39	72.318
3317.67	72.318
3317.96	72.318
3318.24	72.318
3318.53	72.318
3318.81	72.317
3319.09	72.317
3319.38	72.317
3319.66	72.317
3319.95	72.317
3320.23	72.317
3320.51	72.316
3320.80	72.316
3321.08	72.316
3321.37	72.316
3321.65	72.316
3321.93	72.315
3322.22	72.315
3322.50	72.315
3322.79	72.315
3323.07	72.315
3323.36	72.315
3323.64	72.314
3323.92	72.314
3324.21	72.314
3324.49	72.314
3324.78	72.314
3325.06	72.313
3325.35	72.313
3325.63	72.313
3325.91	72.313
3326.20	72.313
3326.48	72.313
3326.77	72.312
3327.05	72.312
3327.34	72.312
3327.62	72.312
3327.91	72.312
3328.19	72.311
3328.47	72.311
3328.76	72.311
3329.04	72.311
3329.33	72.311
3329.61	72.311
3329.90	72.310
3330.18	72.310
3330.47	72.310
3330.75	72.310
3331.04	72.310
3331.32	72.309
3331.61	72.309
3331.89	72.309
3332.18	72.309
3332.46	72.309
3332.74	72.309
3333.03	72.308
3333.31	72.308
3333.60	72.308
3333.88	72.308
3334.17	72.308
3334.45	72.307
3334.74	72.307
3335.02	72.307
3335.31	72.307
3335.59	72.307
3335.88	72.307
3336.16	72.306
3336.45	72.306
3336.73	72.306
3337.02	72.306
3337.30	72.306
3337.59	72.305
3337.87	72.305
3338.16	72.305
3338.44	72.305
3338.73	72.305
3339.01	72.305
3339.30	72.304
3339.58	72.304
3339.87	72.304
3340.16	72.304
3340.44	72.304
3340.73	72.303
3341.01	72.303
3341.30	72.303
3341.58	72.303
3341.87	72.303
3342.15	72.303
3342.44	72.302
3342.72	72.302
3343.01	72.302
3343.29	72.302
3343.58	72.302
3343.86	72.301
3344.15	72.301
3344.44	72.301
3344.72	72.301
3345.01	72.301
3345.29	72.301
3345.58	72.300
3345.86	72.300
3346.15	72.300
3346.43	72.300
3346.72	72.300
3347.01	72.299
3347.29	72.299
3347.58	72.299
3347.86	72.299
3348.15	72.299
3348.43	72.299
3348.72	72.298
3349.01	72.298
3349.29	72.298
3349.58	72.298
3349.86	72.298
3350.15	72.297
3350.43	72.297
3350.72	72.297
3351.01	72.297
3351.29	72.297
3351.58	72.297
3351.86	72.296
3352.15	72.296
